#Filename = graphs/graph_in_edges_format/soc-flickr.edges , Algo name = EstTriByEdgeSampleAndCount 
########################
#Graph Properties
########################
vertices,edges,triangles
513969,6380904,58771288
no_of_repeat,seed_count,walk_length,subsample_size,sparsification_prob
100,1,57428,2871,0.009
#EstTriByEdgeSampleAndCount
#Results: Mean Err, Median Err, Max Err, stddev Err (in %) of simple sampling
1.053,0.843,3.180,0.775 

Fraction of edges seen, fraction of vertices seen(maximum over all run)
60.134,45.848

triangle_estimate,fraction_of_edges_seen,fraction_of_vertices_seen
59337399.781,59.676,45.265
58366841.927,59.611,45.521
58300471.399,59.699,45.393
59197251.301,59.701,45.355
59355473.898,59.868,45.617
59966660.530,59.927,45.317
59537992.848,59.880,45.329
60083179.325,59.741,45.299
58801954.068,59.574,45.253
59358103.533,59.758,45.251
58250249.058,59.865,45.719
59183880.899,59.808,45.606
58157100.689,59.904,45.774
58446175.448,59.876,45.489
60391254.128,59.724,45.090
57204542.878,60.026,45.614
59591696.679,59.867,45.604
60004808.769,59.706,45.275
58339656.677,59.775,45.275
59056806.524,59.885,45.493
58456768.066,59.721,45.657
58986769.321,59.850,45.396
58659509.286,59.684,45.165
58227693.449,59.813,45.724
57268024.510,59.825,45.719
59266621.835,59.857,45.262
58814065.208,59.698,45.616
60060882.976,59.706,45.486
58874176.462,59.824,45.378
58713583.489,59.798,45.410
57858951.835,59.887,45.450
59622141.196,59.800,45.338
58847176.398,59.707,45.237
58403693.866,59.744,45.519
57794655.387,60.064,45.739
58028915.201,59.746,45.451
59036547.216,59.642,45.507
57534728.845,59.998,45.542
58592916.536,59.910,45.518
58876657.949,60.009,45.300
59735993.317,59.839,45.328
58467286.609,59.968,45.542
58362990.066,59.813,45.427
58326767.758,59.757,45.334
59340251.639,59.787,45.719
59396066.586,59.672,45.641
59698104.339,59.620,45.244
59761067.451,59.792,45.488
58416434.637,59.671,45.282
59057584.303,59.882,45.440
57859025.909,60.059,45.599
59007398.999,59.695,45.666
56961542.302,59.789,45.467
58791879.970,59.669,45.501
58669990.793,59.929,45.343
57562765.948,59.856,45.848
60640291.755,59.577,45.009
58086285.707,59.884,45.323
60361735.540,59.901,45.276
60029882.902,59.829,45.480
57907285.283,59.832,45.398
58822509.672,59.774,45.561
57451358.277,59.781,45.569
58963472.969,59.789,45.362
60098808.991,59.482,45.159
58325027.013,59.699,45.130
59589770.749,59.649,45.210
58383767.893,59.665,45.561
59950549.381,59.693,45.658
58412360.553,59.969,45.355
58734953.910,59.819,45.318
58901509.860,59.726,45.330
58085730.150,59.748,45.544
59705808.061,59.696,45.476
59308658.972,59.704,45.601
57666247.675,59.733,45.318
58430545.781,59.737,45.024
57987766.955,59.950,45.566
58475175.517,60.134,45.549
58921954.352,59.942,45.569
57343395.059,59.937,45.331
58302212.144,59.890,45.610
58922546.946,59.723,45.395
58974250.773,59.945,45.386
59111843.691,59.691,45.171
58366841.927,59.832,45.148
59539585.445,59.814,45.241
58516175.614,59.626,45.254
58719139.057,59.776,45.261
57995915.122,59.931,45.306
57866544.446,60.018,45.432
58335360.371,59.853,45.309
58792879.973,59.756,45.399
59409436.988,59.815,45.372
58613175.843,59.847,45.250
57999544.761,59.892,45.523
58446286.559,59.851,45.291
58923324.726,59.689,45.443
57721210.768,59.897,45.355
59265103.313,59.728,45.299
