#Filename = graphs/graph_in_edges_format/soc-flickr.edges , Algo name = EstTriByEdgeSampleAndCount 
########################
#Graph Properties
########################
vertices,edges,triangles
513969,6380904,58771288
no_of_repeat,seed_count,walk_length,subsample_size,sparsification_prob
100,1,638,31,0.000
#EstTriByEdgeSampleAndCount
#Results: Mean Err, Median Err, Max Err, stddev Err (in %) of simple sampling
9.899,8.468,40.111,6.970 

Fraction of edges seen, fraction of vertices seen(maximum over all run)
4.018,9.047

triangle_estimate,fraction_of_edges_seen,fraction_of_vertices_seen
60568580.915,3.498,8.364
66739455.160,3.365,8.206
54277689.668,3.388,8.552
63382312.878,3.238,7.605
58955018.984,3.355,8.766
56544677.505,3.213,8.024
56674695.925,3.535,8.587
69939908.577,3.454,8.262
53674270.846,3.076,7.623
51003892.527,3.024,8.196
64695832.301,3.311,7.807
58928348.539,3.590,8.610
50267121.480,3.083,7.863
63468991.824,3.562,8.619
53794287.850,3.576,8.897
55761233.179,3.235,7.728
58701649.755,3.317,7.792
76710867.837,4.018,8.236
64952535.335,3.460,7.692
52637457.292,3.214,8.487
60918630.508,3.684,8.198
49050282.420,3.244,8.551
54954452.213,3.450,8.922
64422460.238,3.455,8.255
62262154.182,3.359,8.266
69683205.542,3.736,8.385
56658026.897,3.387,8.287
55374511.724,3.522,9.047
45506447.022,3.008,7.922
82344999.373,3.890,7.893
63595676.439,3.644,8.687
55771234.596,3.249,8.034
54837769.016,3.334,8.274
57824858.871,3.522,8.597
64272438.984,3.658,7.926
51533967.624,3.199,8.437
65035880.476,3.541,8.834
60828617.755,3.275,8.095
65532617.517,3.554,8.266
49033613.392,3.011,8.211
61915438.395,3.274,8.216
71356775.975,3.429,7.873
71640149.455,3.686,8.134
57248110.495,3.606,8.097
53894302.019,3.187,8.073
65719310.633,3.537,8.263
67676254.545,3.540,8.157
50830534.633,3.345,8.194
56958069.404,3.315,8.144
62485519.160,3.418,8.330
62288824.627,3.541,8.633
63952393.643,3.445,8.512
54731087.235,3.239,8.204
60121850.959,3.518,8.414
55024462.132,3.268,8.715
57561488.226,3.556,8.277
64195761.455,3.591,8.487
45939841.755,3.185,8.680
55157814.357,3.330,8.383
61395364.715,3.352,7.481
66362735.122,3.613,8.256
51037230.583,3.277,8.691
52917496.966,3.391,8.357
64422460.238,3.172,7.437
45153063.624,3.169,8.323
55877916.376,3.269,8.192
57401465.555,3.291,8.378
54014319.022,3.421,8.647
61718743.862,3.620,8.569
56097947.549,3.361,8.395
56674695.925,3.338,8.558
57798188.426,3.252,7.945
58154905.630,3.248,8.280
45839827.586,3.019,8.114
50460482.207,3.146,8.214
62545527.661,3.661,8.684
60581916.138,3.502,8.726
51367277.342,3.015,7.827
52600785.429,3.132,8.372
48880258.332,3.306,8.014
55807906.458,3.276,8.745
64085745.868,3.506,7.953
54080995.135,3.222,8.079
63615679.273,3.496,8.241
59885150.759,3.437,8.096
47746764.414,3.254,8.455
52247402.031,3.277,8.365
49617029.379,2.995,8.009
52380754.257,3.398,8.227
54241017.806,3.112,7.865
47343373.931,3.187,8.398
57758182.759,3.410,7.528
61378695.687,3.465,8.734
64895860.639,3.693,8.411
54457715.172,3.268,8.209
44699666.056,2.935,7.738
47083337.091,2.794,7.816
65752648.690,3.842,8.709
50513823.097,3.060,8.098
67249527.423,3.536,8.893
