#Filename = graphs/graph_in_edges_format/soc-flickr.edges , Algo name = EstTriByEdgeSampleAndCount 
########################
#Graph Properties
########################
vertices,edges,triangles
513969,6380904,58771288
no_of_repeat,seed_count,walk_length,subsample_size,sparsification_prob
100,1,638,31,0.000
#EstTriByEdgeSampleAndCount
#Results: Mean Err, Median Err, Max Err, stddev Err (in %) of simple sampling
9.102,7.483,30.042,6.664 

Fraction of edges seen, fraction of vertices seen(maximum over all run)
3.930,9.122

triangle_estimate,fraction_of_edges_seen,fraction_of_vertices_seen
63535667.937,3.808,9.122
60911962.897,3.608,8.523
50993891.110,3.085,8.435
67219523.172,3.571,8.231
54547727.925,3.212,8.402
60765275.448,3.447,8.318
49683705.492,3.297,8.702
63982397.893,3.311,7.868
52980839.273,3.283,8.469
47473392.351,2.966,8.546
65755982.495,3.624,8.869
53647600.401,2.916,7.601
55207821.442,3.243,7.935
69229807.975,3.596,8.032
63075602.759,3.312,7.925
52487436.038,3.366,8.739
66109365.893,3.430,8.148
56307977.304,3.538,8.267
58928348.539,3.386,8.050
48403524.125,3.009,8.030
60671928.890,3.295,7.902
57581491.060,3.473,8.077
57768184.176,3.458,8.513
60328546.909,3.213,7.714
51243926.533,3.021,7.526
58021553.404,3.715,8.937
58708317.367,3.577,8.987
65639299.298,3.622,8.388
62742222.194,3.505,8.219
62055458.232,3.297,8.227
55014460.715,3.093,7.716
53254211.335,3.469,8.301
62265487.987,3.591,8.268
66476084.514,3.431,8.020
60391889.216,3.407,8.182
58308260.690,3.306,8.372
66969487.749,3.611,8.285
63012260.451,3.447,8.009
59695123.837,3.409,7.863
66132702.533,3.738,8.381
57224773.856,3.448,8.156
63168949.317,3.349,7.834
61635398.721,3.592,8.579
50007084.639,3.397,8.934
59868481.730,3.445,8.969
60741938.809,3.442,8.171
54274355.862,3.451,8.775
56247968.803,3.331,8.215
59108374.044,3.054,7.664
63518998.909,3.622,8.154
50320462.370,3.153,8.261
66652776.213,3.326,7.121
59681788.614,3.380,8.049
58678313.116,3.373,8.303
58038222.433,3.193,7.598
62398840.213,3.462,8.057
59458423.636,3.519,8.739
54194344.527,3.387,8.320
59491761.693,3.604,8.547
61738746.696,3.555,8.598
67849612.439,3.546,8.531
61698741.028,3.415,8.768
61108657.429,3.489,8.325
59921822.621,3.481,8.572
41982614.458,3.039,8.761
62275489.404,3.234,7.544
51563971.875,2.956,7.806
71963528.602,3.451,7.959
54871107.072,3.266,8.280
53847628.740,3.413,8.963
50297125.730,2.945,7.761
51267263.172,3.237,8.306
69286482.671,3.590,8.308
44656326.583,3.283,8.608
50013752.251,3.250,8.912
55557871.034,3.318,8.327
57438137.417,3.294,7.841
54701082.984,3.321,8.573
57598160.088,3.266,8.300
63872382.307,3.526,7.731
63145612.677,3.386,8.400
55611211.925,3.344,8.066
60161856.627,3.248,7.904
44829684.476,2.977,8.386
55674554.232,3.278,7.696
55747897.956,3.466,8.762
67652917.906,3.749,8.432
65442604.765,3.516,8.022
46093196.815,3.115,8.680
62128801.956,3.398,8.166
71160081.442,3.741,8.185
68773076.602,3.409,7.726
72296909.166,3.790,7.914
64122417.730,3.432,8.806
65722644.439,3.665,7.943
62685547.498,3.545,8.192
50050424.113,3.174,8.072
65922672.777,3.555,8.374
51904020.050,3.030,7.978
76427494.357,3.930,8.648
