#Filename = graphs/graph_in_edges_format/soc-flickr.edges , Algo name = EstTriByEdgeSampleAndCount 
########################
#Graph Properties
########################
vertices,edges,triangles
513969,6380904,58771288
no_of_repeat,seed_count,walk_length,subsample_size,sparsification_prob
100,1,1276,63,0.000
#EstTriByEdgeSampleAndCount
#Results: Mean Err, Median Err, Max Err, stddev Err (in %) of simple sampling
6.484,5.787,18.433,4.629 

Fraction of edges seen, fraction of vertices seen(maximum over all run)
7.032,12.029

triangle_estimate,fraction_of_edges_seen,fraction_of_vertices_seen
62747222.903,6.576,10.619
56441329.530,6.646,11.823
55276164.458,6.241,11.105
65552620.351,6.909,11.522
62788895.473,6.674,11.087
55796238.138,6.061,10.959
53967645.743,6.158,11.113
56222965.260,6.753,11.601
58168240.853,5.989,11.038
60451897.718,6.560,11.790
67424552.219,6.981,11.586
52204062.558,6.073,11.117
60683597.210,6.269,11.592
53540918.621,6.127,11.263
51728995.254,6.021,10.616
57843194.803,6.219,10.911
54291024.890,6.682,11.901
54619404.746,6.173,11.690
59568439.223,6.400,11.252
61885434.144,6.200,11.026
69604861.110,6.902,11.336
57669836.909,6.370,11.926
58808331.536,6.577,11.824
60253536.282,6.306,11.402
62485519.160,6.248,10.711
63078936.564,6.645,11.050
49285315.718,6.139,11.605
51570639.486,6.099,11.435
62680546.790,6.667,11.799
58838335.787,6.439,11.178
58636640.545,6.393,11.031
54836102.113,6.286,11.433
58391605.831,6.393,11.730
68313011.423,7.032,11.139
68656393.404,6.805,11.382
60023503.693,6.413,11.145
61813757.323,6.593,11.404
53677604.652,6.483,11.208
60466899.843,6.612,12.029
66999492.000,6.590,11.031
50593834.433,6.058,11.063
53334222.671,6.157,10.679
59505096.915,6.406,11.309
65957677.737,6.803,11.465
63185618.345,6.381,11.135
54401040.476,6.211,11.187
57321454.219,6.652,11.825
60185193.266,6.122,10.885
60421893.467,6.333,11.280
58238250.771,6.850,11.818
56706367.078,6.274,11.287
52112382.903,6.015,11.475
65767650.815,6.500,11.480
60185193.266,6.619,11.964
63000592.132,6.455,11.492
60725269.781,6.438,11.347
58209913.423,6.550,11.255
64044073.298,6.535,11.192
55947926.295,6.346,11.266
60261870.796,6.483,11.423
60911962.897,6.237,10.749
56267971.636,6.486,11.277
62172141.429,6.629,11.472
65180901.022,6.478,11.403
58143237.310,6.346,11.194
61267013.197,6.250,11.403
59498429.304,6.220,11.211
54010985.216,6.149,11.150
63912387.975,6.746,11.820
66729453.743,6.609,11.252
60035172.013,6.281,10.883
67839611.022,6.499,10.920
56122951.091,6.472,11.780
61812090.420,6.530,10.988
55111141.078,6.318,11.003
58504955.223,6.693,11.962
57619829.824,6.047,10.891
48898594.263,6.176,11.240
60823617.047,6.512,11.137
66317728.746,6.867,11.251
62067126.552,6.572,11.306
56641357.868,6.421,11.127
55936257.975,6.351,11.311
63694023.705,6.814,11.586
67424552.219,6.655,10.793
64004067.630,6.727,11.630
62752223.611,6.617,11.400
60683597.210,6.325,11.509
53325888.157,5.967,10.797
63310636.056,6.779,11.708
56833051.693,6.317,11.346
53295883.906,6.127,11.240
61498712.690,6.410,11.216
51970696.163,6.094,11.244
60700266.238,6.270,11.550
58988357.041,6.305,11.105
57774851.787,6.441,11.385
63092271.787,6.621,11.019
65477609.724,6.585,11.515
58748323.034,6.246,11.317
