#Filename = graphs/graph_in_edges_format/soc-flickr.edges , Algo name = EstTriByEdgeSampleAndCount 
########################
#Graph Properties
########################
vertices,edges,triangles
513969,6380904,58771288
no_of_repeat,seed_count,walk_length,subsample_size,sparsification_prob
100,1,638,31,0.000
#EstTriByEdgeSampleAndCount
#Results: Mean Err, Median Err, Max Err, stddev Err (in %) of simple sampling
9.519,8.402,40.519,7.246 

Fraction of edges seen, fraction of vertices seen(maximum over all run)
3.903,8.935

triangle_estimate,fraction_of_edges_seen,fraction_of_vertices_seen
55017794.520,3.517,7.943
56634690.257,3.443,8.396
55094472.050,3.422,8.674
60791945.893,3.372,7.986
70419976.589,3.447,8.085
58208246.520,3.499,8.533
60058508.652,3.465,8.580
58718318.784,3.300,8.000
65835993.831,3.438,7.797
57198103.411,3.512,8.344
64332447.486,3.521,8.562
48520207.323,3.169,8.698
62735554.583,3.448,8.284
54327696.752,3.039,8.246
73527083.448,3.903,8.198
55774568.401,3.186,7.607
50687180.991,3.246,8.441
66119367.310,3.335,8.253
51317270.257,3.152,8.424
53590925.705,3.058,7.656
57701508.063,3.201,8.111
58671645.505,3.410,8.308
57638165.755,3.607,8.723
62982256.201,3.359,8.280
69483177.204,3.496,8.343
53677604.652,3.315,7.964
65799321.969,3.555,8.334
62635540.414,3.467,8.191
52180725.918,3.250,8.397
67446221.956,3.412,7.694
63632348.301,3.589,8.757
62478851.549,3.602,8.124
52917496.966,3.346,8.266
68779744.213,3.731,8.618
63912387.975,3.335,8.490
46679946.608,3.041,7.948
57341457.053,3.404,8.454
62608869.969,3.518,7.754
50013752.251,3.296,8.539
59881816.953,3.390,8.014
61405366.132,3.508,7.980
57754848.953,3.498,8.756
62432178.270,3.454,8.344
65912671.361,3.642,8.136
52274072.476,3.316,7.939
63709025.831,3.334,7.859
65299251.122,3.631,8.403
59078369.793,3.646,8.606
51760666.408,3.270,8.782
50943884.025,3.206,8.112
62395506.408,3.542,8.482
55021128.326,3.299,7.737
68866423.160,3.409,7.439
69296484.088,3.673,8.186
55994599.574,3.175,8.151
56911396.125,3.591,8.891
63038930.897,3.276,7.901
58074894.295,3.521,8.803
56491336.614,3.241,8.183
53440904.451,3.233,8.299
47036663.812,3.308,8.772
57631498.144,3.357,8.684
56271305.442,3.453,8.354
71720160.790,3.488,7.915
66069360.226,3.444,8.009
66296059.009,3.562,8.447
57234775.273,3.371,8.148
53297550.809,3.157,7.852
53680938.458,3.264,8.804
69779885.906,3.505,8.275
50220448.201,3.122,8.273
53477576.313,3.217,8.588
54904445.129,3.330,8.414
48320178.984,2.992,8.355
63182284.539,3.392,7.971
65622630.270,3.451,8.266
52337414.784,3.101,8.097
52817482.796,3.155,8.515
43676187.724,2.948,7.817
42746055.950,2.816,8.033
59581774.445,3.385,8.935
61735412.890,3.496,8.092
58431611.498,3.357,8.153
57228107.661,3.294,8.237
65542618.934,3.495,8.319
51317270.257,3.309,8.503
48246835.260,3.164,8.056
56481335.197,3.486,8.580
56854721.429,3.349,8.172
75253994.771,3.429,7.784
62045456.815,3.565,8.244
70266621.530,3.806,8.405
57208104.828,3.320,8.018
57034746.934,3.160,8.126
60225198.934,3.345,8.452
60858622.006,3.502,8.053
82585033.379,3.851,8.327
60611920.389,3.480,8.421
52630789.680,3.135,8.403
54897777.517,3.224,8.095
