#Filename = graphs/graph_in_edges_format/soc-flickr.edges , Algo name = EstTriByEdgeSampleAndCount 
########################
#Graph Properties
########################
vertices,edges,triangles
513969,6380904,58771288
no_of_repeat,seed_count,walk_length,subsample_size,sparsification_prob
100,1,1914,95,0.000
#EstTriByEdgeSampleAndCount
#Results: Mean Err, Median Err, Max Err, stddev Err (in %) of simple sampling
4.949,4.484,19.183,3.883 

Fraction of edges seen, fraction of vertices seen(maximum over all run)
9.872,13.888

triangle_estimate,fraction_of_edges_seen,fraction_of_vertices_seen
57960433.634,8.621,13.296
58023775.941,9.164,13.291
59680677.346,9.226,13.381
55604544.313,8.836,13.213
55197820.025,8.961,13.544
55963484.054,8.899,13.316
58131568.991,8.998,13.409
59460646.173,9.267,13.888
51005003.795,8.676,13.690
59849590.165,9.170,13.715
59660674.512,8.947,13.382
62656654.516,8.764,12.900
67056166.696,9.440,13.178
57257000.644,9.073,13.127
58632751.106,9.251,13.484
58967242.938,9.176,13.830
60981972.815,9.709,13.635
57598160.088,8.833,13.244
59715126.671,9.094,13.246
53314219.837,8.657,13.179
57980436.468,8.848,13.285
56252413.877,8.588,13.020
60633034.491,9.329,13.371
54601068.815,8.788,13.561
61592059.248,9.627,13.590
59119486.729,9.152,13.411
62215480.903,9.704,13.758
59928490.232,9.113,13.315
61343135.093,9.169,13.232
59300623.503,9.461,13.620
54158783.933,8.963,13.387
57835971.557,9.399,13.320
52470767.009,8.202,13.111
56835829.864,8.699,12.785
63158947.900,9.023,13.355
54928893.037,8.887,13.302
60640813.371,9.155,13.221
56025715.093,9.029,13.029
60347438.474,8.984,12.821
58417165.007,9.218,13.569
61794310.123,9.275,13.345
59036141.588,9.118,13.565
59920711.352,8.945,13.370
58191577.492,9.055,13.431
51110574.307,8.717,13.385
62286602.090,9.286,13.398
55643438.713,9.024,13.363
60407446.976,9.254,12.930
51869570.725,9.092,13.773
60038505.818,9.380,13.757
55585652.748,9.182,13.536
61406477.400,9.507,13.254
55770123.327,8.995,13.189
59200609.333,8.985,12.982
59359520.736,9.061,13.368
63945726.031,9.516,13.251
53552031.306,8.928,13.743
56991407.461,9.224,13.758
60075177.680,9.253,13.251
62231038.662,9.370,13.394
53974313.354,8.557,13.376
57779296.861,9.183,13.086
51977363.774,8.562,13.306
61962111.674,9.238,13.382
58396050.905,8.927,13.470
58814999.147,9.069,13.325
62646653.099,9.475,12.984
58108232.351,8.790,13.385
62426621.927,9.302,13.416
67768489.835,9.514,13.693
61555387.386,9.371,13.326
55601210.508,8.832,13.158
56285751.933,8.848,13.074
59450644.757,8.929,13.373
67313980.999,9.452,13.163
61170888.468,9.440,13.256
54582177.250,8.794,13.066
54576620.907,8.965,13.474
56029048.899,8.791,13.202
57935985.726,9.170,13.332
58317150.838,9.139,13.634
61215339.210,9.087,13.243
54266576.982,9.001,13.874
54236572.731,9.122,13.830
53525360.861,9.005,13.795
54571064.564,8.780,13.249
70045479.089,9.872,13.551
61156441.977,9.474,13.443
59171716.351,8.901,13.416
56119061.651,9.002,13.293
59040586.662,9.341,13.405
54897777.517,8.898,13.461
62396617.676,9.769,13.509
56086834.863,9.206,13.539
56201295.524,9.008,13.014
56763597.409,9.078,13.882
56243523.728,8.914,13.509
51109463.039,8.831,13.473
52617454.458,8.806,13.411
54327696.752,9.013,13.603
