#Filename = graphs/graph_in_edges_format/soc-flickr.edges , Algo name = EstTriByEdgeSampleAndCount 
########################
#Graph Properties
########################
vertices,edges,triangles
513969,6380904,58771288
no_of_repeat,seed_count,walk_length,subsample_size,sparsification_prob
100,1,12761,638,0.002
#EstTriByEdgeSampleAndCount
#Results: Mean Err, Median Err, Max Err, stddev Err (in %) of simple sampling
2.139,1.557,11.135,1.807 

Fraction of edges seen, fraction of vertices seen(maximum over all run)
34.836,27.500

triangle_estimate,fraction_of_edges_seen,fraction_of_vertices_seen
62260820.660,34.446,27.025
59275064.326,34.238,27.236
57268280.019,33.965,27.190
57468475.048,34.462,27.184
60790945.752,34.419,27.240
62723052.812,34.452,27.040
58119233.910,34.044,27.366
59312903.020,34.404,27.064
59469591.885,34.836,27.113
57901703.092,34.336,27.112
59086370.927,34.272,27.212
58356600.871,34.329,27.129
60254036.353,34.320,27.195
57794021.169,34.697,27.232
60382221.180,33.760,26.946
59989998.946,34.446,27.435
60883958.929,34.652,27.200
59186385.096,34.089,26.923
59018527.982,34.558,27.214
58521124.180,34.190,27.151
57707342.223,34.079,27.031
58565297.105,34.442,27.189
58424277.126,34.346,27.436
60918463.818,34.218,27.024
57220773.289,34.482,27.236
58503621.700,34.103,27.131
58953185.391,34.346,27.184
59025528.974,34.394,27.009
58313261.398,34.448,27.235
57607328.053,33.931,26.832
57942208.830,33.837,27.155
56837218.950,34.160,27.237
56077444.644,33.856,26.923
60915630.083,33.828,26.982
59665452.967,34.223,26.842
59445921.865,34.202,27.166
57815524.216,34.702,27.362
59933490.940,34.582,27.144
56974905.123,34.214,27.104
59977497.175,34.286,26.882
58217914.557,34.007,26.987
56198961.860,34.499,27.363
61335356.213,34.835,26.829
58764992.063,34.193,26.893
58950184.966,34.023,27.205
59243726.553,34.041,26.911
59648783.939,34.506,27.408
59372244.761,34.320,27.095
55458690.317,33.987,27.264
59156214.155,34.433,27.128
58156572.533,34.264,27.222
59491261.622,34.525,27.298
57639999.349,34.323,27.292
58375103.493,33.958,26.995
58764491.992,34.014,26.811
59465424.628,33.689,26.921
61214005.688,34.491,27.088
58183076.288,34.284,27.135
60038172.438,34.250,27.320
58287091.024,34.049,27.114
58180742.624,34.140,27.085
59238059.083,34.307,27.256
56668195.004,33.867,27.303
59465758.009,34.326,27.144
57856363.335,34.117,27.214
57353458.754,34.055,27.407
57494312.042,33.943,27.097
62457348.502,33.998,26.854
58449447.359,34.342,27.261
56914229.860,33.755,27.169
61414367.407,34.402,26.943
56924231.277,33.894,27.498
60532742.505,34.328,27.006
58568797.601,34.678,26.846
58099064.386,34.006,26.956
59386580.125,34.371,26.941
59464257.796,34.481,27.039
59889318.016,34.577,27.037
58038055.742,33.966,27.145
61431869.887,33.882,27.296
65315586.770,34.598,27.033
60187360.240,34.155,26.967
58252252.755,34.235,26.798
57361959.958,34.756,27.135
60744939.234,34.496,27.115
62778393.986,34.410,26.924
61004642.693,34.225,26.984
58968687.587,34.330,27.192
56097614.168,34.117,27.500
58176575.367,34.189,27.073
57811857.029,33.849,27.047
58031388.131,34.201,27.053
59436587.209,34.390,27.254
58474284.211,34.374,26.919
59395081.329,34.273,27.148
58221081.672,34.314,27.100
60235533.732,34.613,27.358
61302518.228,33.999,27.154
56339315.077,34.281,26.900
59972496.466,34.030,27.153
