#Filename = graphs/graph_in_edges_format/soc-flickr.edges , Algo name = EstTriByEdgeSampleAndCount 
########################
#Graph Properties
########################
vertices,edges,triangles
513969,6380904,58771288
no_of_repeat,seed_count,walk_length,subsample_size,sparsification_prob
100,1,1914,95,0.000
#EstTriByEdgeSampleAndCount
#Results: Mean Err, Median Err, Max Err, stddev Err (in %) of simple sampling
4.913,4.256,16.960,3.722 

Fraction of edges seen, fraction of vertices seen(maximum over all run)
9.818,14.200

triangle_estimate,fraction_of_edges_seen,fraction_of_vertices_seen
67022828.639,9.818,13.673
61378695.687,9.054,13.278
62454403.641,9.159,13.147
55809017.726,8.994,13.295
55689000.723,9.194,13.714
55943481.220,8.989,13.195
61113102.504,9.000,13.408
61490933.810,9.204,13.542
63148946.483,9.434,13.721
58968354.207,9.014,13.345
54147671.248,8.817,13.368
55418962.466,8.956,13.814
60561913.304,8.866,13.229
57353681.007,8.929,13.491
60520796.368,9.608,13.663
59210610.750,9.239,13.546
61716521.325,9.260,13.469
56681363.536,9.002,13.673
58281590.245,8.670,12.739
60381887.799,9.234,13.611
55783458.550,8.767,13.235
55224490.470,8.709,13.025
52944167.411,8.986,13.782
57392575.406,8.861,13.398
62863350.466,9.403,13.217
57648167.172,9.373,13.935
61237564.581,9.205,13.352
66220492.748,9.309,13.154
62437734.612,9.465,13.425
60473011.820,9.212,13.147
57468141.668,8.947,13.432
60876402.303,9.350,13.064
61908770.784,9.259,13.667
56496892.957,8.930,13.067
61982114.508,9.771,13.835
61378695.687,9.357,13.478
58837224.518,8.948,13.244
59729573.162,9.368,13.486
59435086.997,8.845,13.344
56889170.754,9.303,13.781
60132963.645,9.373,13.100
62387727.528,9.455,13.713
64016847.218,9.485,13.383
53779841.358,8.863,13.553
65791543.089,9.158,13.243
68738627.277,9.337,13.390
57714843.285,9.279,13.578
60202973.563,9.370,13.183
51005003.795,8.443,13.080
62265487.987,9.382,13.720
59047254.274,9.280,13.549
55764566.984,9.117,13.008
54867773.266,9.120,13.577
55455634.328,8.621,13.191
64624711.114,9.161,13.426
58374936.803,8.727,13.419
58410497.396,9.051,13.106
59008359.875,9.298,13.563
53006398.449,9.114,13.333
57391464.138,9.012,13.675
57468141.668,9.204,13.094
56524674.671,8.922,13.420
67616246.044,9.597,13.148
56241301.191,9.041,13.228
66096030.671,9.681,13.266
62954474.487,9.200,13.333
61273125.175,9.343,14.200
51382835.101,8.859,13.951
53947642.909,8.881,13.544
57290338.700,8.778,12.996
54584399.787,8.999,13.540
52036261.007,8.948,13.471
58599413.049,9.287,13.262
59320626.336,9.231,13.389
64322446.069,9.778,13.649
62111021.659,9.468,13.246
59223945.973,9.760,13.766
58468283.361,9.473,13.450
57958211.097,9.320,13.416
56292419.544,8.844,13.450
62461071.252,9.316,13.310
59388413.718,9.149,13.774
59300623.503,9.186,13.486
57385907.795,9.269,13.431
56572459.218,8.584,13.129
56070165.835,8.694,13.128
59072813.450,8.805,12.844
58586077.827,9.223,13.796
60971971.398,8.941,13.223
65282582.094,9.278,13.370
63077825.296,9.099,13.424
57930429.383,9.191,13.311
54307693.918,8.601,13.304
57518148.752,9.140,13.265
60453008.986,9.303,13.483
63128943.649,9.197,13.204
56850276.355,8.991,13.106
56270194.173,8.819,13.602
60439673.764,9.023,13.579
60524130.173,9.549,13.636
