#Filename = graphs/graph_in_edges_format/soc-flickr.edges , Algo name = EstTriByEdgeSampleAndCount 
########################
#Graph Properties
########################
vertices,edges,triangles
513969,6380904,58771288
no_of_repeat,seed_count,walk_length,subsample_size,sparsification_prob
100,1,63809,3190,0.010
#EstTriByEdgeSampleAndCount
#Results: Mean Err, Median Err, Max Err, stddev Err (in %) of simple sampling
0.843,0.801,2.485,0.614 

Fraction of edges seen, fraction of vertices seen(maximum over all run)
61.615,47.393

triangle_estimate,fraction_of_edges_seen,fraction_of_vertices_seen
58783491.424,61.537,46.969
58528120.595,61.577,47.159
58231315.757,61.231,47.243
58939227.295,61.529,47.039
59393368.031,61.387,46.978
59382934.527,61.269,46.819
59733106.901,61.372,46.751
59171097.741,61.399,47.062
58260682.903,61.393,46.907
59242865.578,61.496,46.965
60081279.243,61.264,46.985
58792324.901,61.286,46.901
58628022.223,61.438,46.941
58766057.806,61.314,46.791
59772340.874,61.306,46.580
58724957.136,61.241,46.947
59409134.954,61.520,47.014
58687056.519,61.423,47.008
58458752.798,61.473,47.072
58673522.965,61.328,46.726
59310800.018,61.461,47.019
58935893.908,61.489,46.914
59387401.267,61.285,46.635
58261582.917,61.528,47.127
58335184.117,61.284,46.887
59495703.032,61.385,46.760
58125280.696,61.391,46.881
58935860.574,61.313,46.712
58696056.665,61.129,46.676
58250049.396,61.412,47.022
59608004.862,61.326,46.877
58300383.550,61.313,47.082
59486236.211,61.374,47.141
58739557.374,61.494,47.023
60197681.140,61.377,47.036
58599521.759,61.428,46.763
58358817.836,61.228,47.043
58629455.580,61.361,46.986
58374584.759,61.615,46.988
60220648.181,61.458,46.987
58196915.197,61.381,46.952
59304033.241,61.509,47.105
58441385.848,61.228,46.792
59200864.893,61.290,47.023
58256216.163,61.344,47.072
59645405.472,61.212,46.853
58621655.453,61.228,46.745
58276016.486,61.446,47.239
59054462.507,61.312,47.038
59565637.505,61.266,46.939
58752224.247,61.399,47.051
58954594.213,61.557,47.066
58564387.853,61.483,47.145
59735973.615,61.586,46.866
58475219.733,61.445,47.393
57829109.202,61.191,46.780
57776808.350,61.407,46.998
58465152.902,61.290,47.020
58587188.224,61.482,47.247
58676289.677,61.346,46.886
58516120.399,61.547,46.734
59512403.304,61.293,47.039
58077113.244,61.318,46.993
58896659.935,61.504,47.160
58986128.060,61.368,47.015
59326666.943,61.439,46.958
60231515.025,61.300,46.784
58309350.363,61.399,47.038
58221015.590,61.437,46.976
57362201.592,61.406,47.274
58250249.399,61.511,46.904
58136814.217,61.331,46.929
59583271.126,61.312,47.003
59002028.319,61.430,46.939
58530053.960,61.334,47.019
59436268.730,61.364,46.695
57591271.992,61.392,47.255
58981661.320,61.529,47.131
58389385.000,61.310,47.021
59664272.446,61.281,46.781
59412735.013,61.262,46.903
58836992.296,61.250,47.246
58598988.417,61.454,46.853
59430801.974,61.269,46.748
58387251.632,61.367,47.031
58121913.974,61.414,46.696
58309117.025,61.239,47.010
59604004.797,61.338,47.228
59991077.772,61.200,47.075
58868159.470,61.506,47.098
59014761.860,61.387,47.217
58398185.144,61.247,46.882
58715856.988,61.510,47.076
59307566.632,61.265,46.865
57905943.788,61.535,47.250
58443585.884,61.402,47.104
58717290.345,61.424,47.060
59836375.251,61.391,46.822
58715723.653,61.432,46.964
59507603.226,61.242,46.908
