#Filename = graphs/graph_in_edges_format/soc-flickr.edges , Algo name = EstTriByEdgeSampleAndCount 
########################
#Graph Properties
########################
vertices,edges,triangles
513969,6380904,58771288
no_of_repeat,seed_count,walk_length,subsample_size,sparsification_prob
100,1,47856,2392,0.007
#EstTriByEdgeSampleAndCount
#Results: Mean Err, Median Err, Max Err, stddev Err (in %) of simple sampling
1.041,0.876,3.808,0.785 

Fraction of edges seen, fraction of vertices seen(maximum over all run)
57.189,43.124

triangle_estimate,fraction_of_edges_seen,fraction_of_vertices_seen
60046845.348,56.832,42.730
59000917.190,56.871,42.619
58882204.144,57.087,42.736
58439752.488,56.995,42.708
58735757.312,56.793,42.585
58594777.237,56.867,42.799
59207453.889,56.932,42.666
57583649.646,57.022,43.091
57413735.765,56.849,42.623
60344672.424,56.861,42.656
60043956.412,56.793,42.916
58309128.137,56.982,42.461
57669917.718,56.856,42.987
59737373.637,56.953,42.632
58467619.609,57.011,42.627
59570482.028,56.942,42.880
57494937.089,57.080,42.927
58471841.900,56.930,42.786
58943760.703,56.828,42.673
59883642.688,56.886,42.786
59261365.879,57.015,42.758
57599694.352,56.803,43.034
58441885.856,56.883,42.840
59116296.848,56.921,42.805
58659756.074,56.716,42.409
59578793.275,56.979,42.669
57218665.919,56.888,42.629
57871787.675,56.778,43.124
58714068.070,56.880,42.611
57419069.186,57.070,42.664
59492036.305,56.817,42.902
59626882.948,56.845,42.764
59757462.854,56.911,42.746
59125808.114,56.916,42.936
57088441.575,56.901,42.887
59120030.242,56.876,42.597
58805580.673,56.780,42.702
58024945.727,56.816,42.764
58322328.352,57.131,42.848
59285944.058,56.747,42.632
57703607.156,57.038,42.559
59747062.684,56.885,42.534
58236149.170,57.093,42.738
58634155.656,56.928,42.716
58108635.980,56.790,42.677
58605132.961,57.017,42.729
59129363.728,56.880,42.682
59325989.155,56.884,42.565
59379856.699,56.953,42.658
57393690.994,57.057,42.850
58609355.252,57.011,42.620
58059524.069,57.067,42.902
58468419.622,57.042,42.875
59728751.275,57.109,42.862
58091524.590,56.866,42.449
59256254.685,56.825,42.614
58721934.865,56.943,42.837
58618333.176,56.921,42.967
57947388.908,56.845,42.739
58930916.049,56.981,42.556
58810602.977,56.956,42.823
57761652.547,57.102,42.664
58505664.673,56.842,42.687
58909449.032,56.710,42.685
56533054.745,57.087,43.078
59147630.692,56.890,42.921
59061673.736,56.660,42.798
59379234.467,56.918,42.596
58612955.311,56.717,42.666
58620155.428,56.939,42.709
57873254.366,56.997,42.891
58546687.564,56.941,42.751
57834631.514,56.912,42.740
59311100.023,57.121,42.925
58586777.106,57.093,42.782
57965166.975,57.041,42.703
58252504.992,57.062,42.941
58379040.387,56.976,43.050
58907226.774,56.937,42.949
59175320.032,56.751,42.893
59976621.981,56.965,42.733
59876309.235,56.916,42.772
58722112.646,56.860,42.455
58958694.279,56.896,42.743
57411735.733,56.975,42.973
59283232.902,57.049,42.928
58628866.681,57.086,42.883
59631460.800,56.698,42.789
58772735.693,56.983,42.628
59258788.059,56.675,42.889
58373218.070,57.049,42.989
59537148.152,56.832,42.578
59209409.477,56.964,42.644
58184992.780,56.944,42.969
58139258.701,56.960,42.716
57954455.689,57.155,43.066
60279426.917,56.781,42.830
58760691.052,56.982,42.726
58189748.413,56.913,42.893
58746690.824,57.189,43.060
