#Filename = graphs/graph_in_edges_format/soc-flickr.edges , Algo name = EstTriByEdgeSampleAndCount 
########################
#Graph Properties
########################
vertices,edges,triangles
513969,6380904,58771288
no_of_repeat,seed_count,walk_length,subsample_size,sparsification_prob
100,1,1276,63,0.000
#EstTriByEdgeSampleAndCount
#Results: Mean Err, Median Err, Max Err, stddev Err (in %) of simple sampling
7.251,6.521,30.383,5.819 

Fraction of edges seen, fraction of vertices seen(maximum over all run)
6.965,11.973

triangle_estimate,fraction_of_edges_seen,fraction_of_vertices_seen
46963320.088,5.632,10.901
51002225.624,6.048,11.222
69204804.433,6.651,11.188
68288007.881,6.812,11.524
76627522.696,6.930,11.492
57028079.323,6.363,11.669
63015594.257,6.896,11.762
52042372.984,6.236,11.275
59426752.483,6.574,11.490
69258145.323,6.871,11.391
64679163.273,6.414,11.021
59995166.345,6.692,11.160
53142528.846,6.100,10.718
62932249.116,6.486,11.500
53854296.351,5.983,11.535
58995024.652,6.675,11.405
64447463.781,6.886,11.117
68364685.411,6.787,10.953
64310777.749,6.315,10.807
59155047.323,6.209,11.412
60936966.439,6.317,10.647
66974488.458,6.344,11.386
54000983.799,6.160,10.765
61467041.536,6.239,11.078
62537193.147,6.548,11.402
54632739.969,6.237,11.543
62158806.207,6.619,11.618
51308935.743,6.054,11.244
61187001.862,6.069,10.840
60193527.781,6.518,10.971
52202395.655,6.150,11.558
54049323.981,6.286,11.271
59516765.235,6.439,10.638
74458882.125,6.756,10.684
54022653.536,6.539,11.430
60711934.558,6.134,10.897
60356884.257,6.710,11.536
53334222.671,6.318,11.540
60930298.828,6.420,11.289
62507188.897,6.440,11.432
54382704.545,6.528,11.518
64267438.276,6.479,11.253
67304535.216,6.679,10.776
52690798.182,6.463,11.148
56292975.179,6.328,11.554
56924731.348,6.496,11.604
59065034.571,6.534,11.946
62603869.260,6.335,10.708
54862772.558,6.694,11.900
56976405.335,6.409,11.191
48846920.276,6.149,11.423
53214205.668,6.000,10.983
49550353.266,5.980,11.134
61458707.022,6.594,11.800
55616212.633,6.539,11.420
57941542.069,6.643,11.542
55647883.787,6.448,11.148
57469808.571,6.529,11.764
59130043.781,6.385,11.305
51337273.091,6.541,11.973
53054182.997,6.376,10.840
53889301.310,6.123,11.270
61502046.495,6.418,11.008
67354542.301,6.733,10.944
65002542.420,6.463,11.107
55667886.621,6.392,11.180
66547761.335,6.965,11.566
59576773.737,6.328,11.597
58231583.160,6.573,11.657
58893343.580,6.509,11.145
56574681.755,6.063,11.217
66241051.216,6.354,11.234
55872915.668,6.337,11.561
61287016.031,6.617,11.136
58349933.260,6.031,11.019
58608303.197,6.687,11.793
59355075.661,6.507,11.325
57391464.138,6.208,11.322
59138378.295,6.562,11.790
60990307.329,6.139,10.867
63899052.752,6.449,11.277
63764033.624,6.728,11.808
58891676.677,6.269,11.222
58918347.122,6.460,11.557
61252011.072,6.598,11.645
53757615.987,6.186,11.455
58906678.803,6.619,11.441
57714843.285,6.283,11.449
51442287.969,6.409,11.740
59761799.950,6.321,11.043
61572056.414,6.353,11.087
57171432.966,6.077,11.272
58875007.649,6.438,11.380
53017511.135,6.463,11.723
51422285.135,6.153,10.942
51632314.890,6.337,11.453
54181009.304,6.108,11.271
56976405.335,6.233,10.941
67081170.238,6.791,11.352
62908912.476,6.518,11.230
