#Filename = graphs/graph_in_edges_format/soc-flickr.edges , Algo name = EstTriByEdgeSampleAndCount 
########################
#Graph Properties
########################
vertices,edges,triangles
513969,6380904,58771288
no_of_repeat,seed_count,walk_length,subsample_size,sparsification_prob
100,1,44666,2233,0.007
#EstTriByEdgeSampleAndCount
#Results: Mean Err, Median Err, Max Err, stddev Err (in %) of simple sampling
1.128,0.982,3.663,0.802 

Fraction of edges seen, fraction of vertices seen(maximum over all run)
56.103,42.191

triangle_estimate,fraction_of_edges_seen,fraction_of_vertices_seen
58195760.685,55.844,41.925
58095998.047,55.911,41.801
58158903.271,55.831,41.542
59300625.941,55.837,41.975
59381769.394,55.931,41.867
58575192.042,56.060,42.097
58484286.613,55.738,41.792
58756240.991,55.925,41.887
59227006.353,56.029,41.822
58495667.649,55.843,42.100
60285395.077,55.695,41.828
58125045.880,55.882,41.824
58544858.486,55.733,41.818
60497301.395,55.769,42.111
58686002.380,55.877,42.019
58356047.576,55.888,41.950
59785867.599,55.707,41.698
59244577.910,55.878,42.022
58814003.320,56.014,41.743
59871296.798,55.958,41.818
59425626.859,55.691,41.592
58493524.776,55.836,41.557
58286618.495,55.814,41.933
59596485.256,55.801,41.416
57819138.871,56.006,41.944
59637914.132,55.563,41.658
58987528.404,55.726,41.595
56814512.446,55.904,41.539
58397000.258,55.938,41.794
57767376.586,55.878,41.545
59314768.902,55.689,41.803
58456476.885,55.872,41.848
59942678.275,55.915,41.808
59592151.891,55.689,41.365
58428333.821,55.840,41.886
59236196.896,55.562,41.495
58963194.892,55.825,41.921
57605899.210,55.824,41.949
58320428.267,55.888,41.774
57531089.137,55.788,41.844
59117576.978,55.857,41.860
58622335.246,55.880,41.817
59554627.806,55.702,41.818
58013378.393,55.694,41.987
59340911.951,55.815,41.626
57755566.976,55.937,41.824
58482048.501,56.041,41.682
58822717.669,55.867,41.804
59610056.784,55.725,41.737
57638708.975,55.934,41.758
58945480.476,55.797,41.641
58105664.785,55.993,41.642
58855527.434,55.769,41.555
58467905.540,55.855,41.835
58416286.113,55.900,41.940
59326054.699,55.853,41.977
58226856.151,55.747,41.735
57185896.126,55.858,41.877
59300530.702,55.728,41.875
58004902.140,55.997,41.855
57818900.774,55.939,41.731
57565041.767,55.782,42.041
58869432.298,55.722,41.796
57655232.906,55.421,41.653
58348571.330,55.944,42.030
57921806.292,55.701,42.032
57899187.078,55.736,41.912
59162291.592,55.894,41.603
59271863.825,56.103,41.944
59782724.719,55.862,41.865
59907963.734,55.783,42.002
57951616.035,55.973,41.885
58936147.074,55.696,41.482
58786669.786,55.938,41.977
59363864.500,55.732,41.623
59051052.680,55.843,41.715
57461660.056,55.867,41.914
59354388.240,55.858,41.866
58807431.843,55.745,41.752
60392157.766,55.903,41.750
59004433.290,55.878,41.889
59560675.469,55.619,41.875
58740431.351,55.890,41.880
58810908.059,55.659,41.926
58521096.407,55.822,41.694
59674485.829,55.804,42.125
57988997.261,55.816,41.707
57905329.980,56.002,41.793
59135624.729,55.892,41.697
57979949.576,55.623,41.677
60027488.421,55.903,41.770
58194189.244,55.760,41.422
59501532.178,55.941,41.687
58105712.404,55.722,41.626
59251720.820,55.642,41.778
56700797.326,55.918,42.097
60924256.911,55.898,41.874
57195658.102,56.034,42.191
58984480.762,55.753,41.971
58494858.119,55.841,41.635
