#Filename = graphs/graph_in_edges_format/soc-flickr.edges , Algo name = EstTriByEdgeSampleAndCount 
########################
#Graph Properties
########################
vertices,edges,triangles
513969,6380904,58771288
no_of_repeat,seed_count,walk_length,subsample_size,sparsification_prob
100,1,4466,223,0.001
#EstTriByEdgeSampleAndCount
#Results: Mean Err, Median Err, Max Err, stddev Err (in %) of simple sampling
3.276,2.805,8.935,2.482 

Fraction of edges seen, fraction of vertices seen(maximum over all run)
18.675,19.237

triangle_estimate,fraction_of_edges_seen,fraction_of_vertices_seen
57273352.167,18.322,18.380
59132663.199,18.070,18.486
58022029.662,17.207,18.638
61079605.695,18.197,18.687
61060079.119,18.184,18.781
58386843.251,17.918,18.622
58771183.416,17.804,18.486
59825618.515,17.957,18.541
58229201.870,17.800,18.609
59227438.531,18.152,18.754
59317927.541,17.665,18.569
57196198.379,18.216,18.672
62489805.481,18.675,18.713
57122854.655,17.734,18.436
57862483.249,18.092,18.889
62817470.950,18.156,18.583
59080274.825,18.085,18.982
56124141.736,17.561,18.347
61152473.161,17.832,18.812
64022403.561,18.043,18.413
61314877.121,18.168,18.758
58263016.185,17.526,18.414
59946111.776,18.334,18.587
61080081.953,18.152,18.550
62245961.412,18.393,18.950
61204861.535,18.622,18.957
57338599.506,17.685,18.939
58104898.545,17.790,18.550
59769420.077,18.088,18.792
57033318.160,17.915,18.660
55963166.549,17.697,18.596
59709411.575,17.950,18.750
61408699.937,17.931,18.600
58448756.785,17.800,18.824
61146758.065,18.241,18.465
60302828.980,17.842,18.485
59307926.124,17.950,18.487
61611109.566,17.963,18.706
63759032.915,18.385,18.614
54000507.541,17.214,18.842
53658554.334,17.564,18.642
62295968.496,18.127,18.488
60585249.944,17.838,18.587
62379789.895,17.880,18.581
59250775.171,18.173,18.884
59597490.957,18.083,18.888
58531149.410,18.262,18.898
57654358.526,18.139,18.634
56042701.627,18.069,18.915
56463237.395,17.513,18.675
58168240.853,17.948,19.237
57171909.223,17.863,18.361
60910534.123,18.107,18.589
56587064.462,17.580,18.423
58824048.048,18.314,18.738
59056461.927,17.327,18.176
59198863.054,18.004,18.569
57568155.837,17.951,18.730
59235058.658,18.005,18.528
58787852.444,18.083,18.724
59183622.800,18.247,18.740
54287691.085,17.599,18.582
58819761.727,18.238,18.588
60349026.001,17.989,18.617
62887957.127,18.317,18.903
58654976.476,17.939,18.642
57734369.861,18.080,18.819
57548629.261,18.041,18.629
61722553.926,18.320,18.740
54164816.534,17.835,18.817
60560960.788,17.803,18.506
62258344.118,17.641,18.591
58416371.244,18.413,18.862
60422845.983,18.420,18.489
62746984.774,17.975,18.499
55866486.185,17.920,18.644
55098282.114,17.756,18.598
53679509.684,18.154,18.960
56276068.021,17.261,18.412
60311401.623,18.267,18.126
57930588.136,17.650,18.483
61429655.287,17.891,18.483
60399985.601,18.095,18.679
61495378.884,17.713,18.550
58209675.294,17.596,19.022
61379648.202,17.943,18.782
53847628.740,17.431,18.806
61336784.987,17.963,18.525
62424558.142,18.109,18.522
58455900.654,17.776,18.474
62469802.648,18.183,18.417
56677553.472,17.671,18.799
61052935.249,17.511,18.351
58625448.484,17.706,18.522
54695367.889,17.846,18.647
54868249.524,17.871,18.493
58695934.660,17.534,18.696
60355693.612,17.791,18.350
58918347.122,17.618,18.495
58669264.215,18.030,18.919
