#Filename = graphs/graph_in_edges_format/soc-flickr.edges , Algo name = EstTriByEdgeSampleAndCount 
########################
#Graph Properties
########################
vertices,edges,triangles
513969,6380904,58771288
no_of_repeat,seed_count,walk_length,subsample_size,sparsification_prob
100,1,1276,63,0.000
#EstTriByEdgeSampleAndCount
#Results: Mean Err, Median Err, Max Err, stddev Err (in %) of simple sampling
6.560,5.880,20.946,4.371 

Fraction of edges seen, fraction of vertices seen(maximum over all run)
7.009,12.065

triangle_estimate,fraction_of_edges_seen,fraction_of_vertices_seen
60405224.439,6.555,11.178
62227149.223,6.873,10.784
61495378.884,6.460,11.159
59920155.718,6.466,11.546
64275772.790,6.396,11.056
52175725.210,6.035,10.909
61036980.608,6.440,11.156
57314786.608,6.438,12.065
53969312.646,6.534,11.409
57931540.652,6.265,11.227
61853762.991,6.571,11.505
63370644.558,6.685,11.531
71081737.009,6.934,11.036
59518432.138,6.692,11.921
63889051.335,6.736,11.589
55852912.834,6.140,11.065
56304643.498,6.116,11.104
57679838.326,6.543,11.113
59518432.138,6.572,11.324
57301451.386,6.449,11.729
61750415.016,6.567,11.222
58211580.326,6.641,11.680
61685405.806,6.213,10.655
62047123.718,6.679,11.222
56486335.906,6.461,11.326
54871107.072,6.529,11.620
50202112.270,6.014,11.357
57198103.411,6.455,11.533
53677604.652,6.378,11.315
65212572.176,6.526,11.135
58048223.850,5.949,10.533
61985448.313,6.472,11.072
52374086.646,6.052,11.650
58846670.301,6.873,11.773
67811273.674,6.767,11.570
60946967.856,6.785,11.697
68524708.082,7.009,10.939
54849437.335,6.200,11.230
63163948.608,6.490,11.390
60708600.752,6.264,11.343
55061133.994,6.141,11.109
52847487.047,5.903,11.068
59085037.404,6.582,11.379
58619971.517,6.431,11.070
61810423.517,6.284,10.620
57768184.176,6.534,11.826
57343123.956,6.621,11.498
51647317.016,6.059,11.178
63165615.511,6.737,11.456
63544002.451,6.761,11.851
56864722.846,6.171,11.332
58723319.492,6.378,11.064
65734312.759,6.753,11.211
52525774.803,6.120,11.307
57073085.699,6.385,11.266
57746514.439,6.440,11.344
58088229.517,6.690,11.503
56839719.304,6.403,11.799
56011268.602,6.198,11.319
65524283.003,6.597,11.455
60540243.567,6.613,11.800
53960978.132,5.947,11.033
56568014.144,6.238,11.237
55282832.069,6.096,11.215
59001692.263,6.557,11.380
67582907.987,6.852,11.350
54869440.169,6.235,11.592
52400757.091,6.389,11.710
65410933.611,6.759,11.195
65515948.489,6.728,11.316
54797763.348,6.272,11.098
54259353.737,6.213,11.495
62080461.774,6.505,11.168
62735554.583,6.242,11.526
64775843.636,6.671,11.182
54771092.903,6.169,11.111
62882242.031,6.493,11.247
56878058.069,5.874,10.796
66874474.288,6.822,11.179
61353692.144,6.537,11.320
60330213.812,6.481,11.006
59836810.577,6.670,11.632
56836385.498,6.026,11.351
55319503.931,6.438,11.902
62882242.031,6.304,10.761
50582166.113,6.292,11.380
49923739.498,6.361,11.444
64362451.737,6.654,11.508
61575390.219,6.579,11.260
59790137.298,6.574,10.879
52520774.094,6.166,11.704
49633698.408,6.110,11.712
53144195.749,6.238,11.827
61620396.596,6.410,11.026
54532725.799,6.035,11.107
65916005.166,6.504,11.054
63539001.743,6.718,11.285
65689306.382,6.572,11.171
54751090.069,6.314,11.498
61290349.837,6.252,11.037
