#Filename = graphs/graph_in_edges_format/soc-flickr.edges , Algo name = EstTriByRW 
########################
#Graph Properties
########################
vertices,edges,triangles
513969,6380904,58771288
no_of_repeat,seed_count,walk_length,subsample_size,sparsification_prob
100,1,2552,127,0.000
#EstTriByRW
#Results: Mean Err, Median Err, Max Err, stddev Err (in %) of simple sampling
271346.196,239175.001,877241.671,175597.923 

Fraction of edges seen, fraction of vertices seen(maximum over all run)
0.040,0.226

triangle_estimate,fraction_of_edges_seen,fraction_of_vertices_seen
140625000000.000,0.039,0.215
187500000000.000,0.039,0.214
78125000000.000,0.040,0.223
109375000000.000,0.039,0.217
421875000000.000,0.038,0.206
375000000000.000,0.039,0.205
109375000000.000,0.039,0.220
218750000000.000,0.039,0.211
78125000000.000,0.040,0.226
187500000000.000,0.039,0.214
31250000000.000,0.039,0.214
140625000000.000,0.039,0.212
46875000000.000,0.040,0.212
93750000000.000,0.039,0.212
93750000000.000,0.040,0.220
78125000000.000,0.040,0.215
281250000000.000,0.039,0.214
109375000000.000,0.040,0.215
265625000000.000,0.036,0.194
93750000000.000,0.039,0.218
15625000000.000,0.039,0.221
187500000000.000,0.039,0.214
250000000000.000,0.039,0.207
390625000000.000,0.039,0.206
78125000000.000,0.039,0.216
109375000000.000,0.039,0.214
156250000000.000,0.039,0.213
78125000000.000,0.039,0.218
78125000000.000,0.039,0.217
515625000000.000,0.038,0.202
140625000000.000,0.038,0.208
125000000000.000,0.038,0.209
93750000000.000,0.037,0.201
140625000000.000,0.039,0.216
453125000000.000,0.038,0.200
171875000000.000,0.038,0.210
156250000000.000,0.039,0.214
62500000000.000,0.039,0.220
93750000000.000,0.040,0.222
203125000000.000,0.039,0.209
140625000000.000,0.039,0.218
265625000000.000,0.039,0.213
0.000,0.040,0.221
203125000000.000,0.038,0.208
156250000000.000,0.039,0.209
296875000000.000,0.039,0.215
31250000000.000,0.040,0.221
312500000000.000,0.039,0.209
93750000000.000,0.039,0.213
125000000000.000,0.039,0.220
140625000000.000,0.038,0.210
250000000000.000,0.039,0.210
171875000000.000,0.038,0.207
187500000000.000,0.040,0.218
156250000000.000,0.040,0.220
500000000000.000,0.039,0.206
187500000000.000,0.040,0.214
171875000000.000,0.039,0.209
78125000000.000,0.040,0.222
109375000000.000,0.039,0.222
125000000000.000,0.038,0.200
312500000000.000,0.039,0.206
62500000000.000,0.039,0.214
78125000000.000,0.039,0.223
109375000000.000,0.039,0.207
187500000000.000,0.039,0.211
296875000000.000,0.037,0.196
78125000000.000,0.039,0.214
250000000000.000,0.036,0.194
156250000000.000,0.038,0.212
203125000000.000,0.039,0.208
31250000000.000,0.039,0.220
171875000000.000,0.039,0.217
140625000000.000,0.038,0.208
109375000000.000,0.039,0.217
250000000000.000,0.039,0.212
125000000000.000,0.040,0.215
46875000000.000,0.040,0.219
109375000000.000,0.040,0.216
31250000000.000,0.039,0.215
234375000000.000,0.038,0.207
156250000000.000,0.039,0.215
203125000000.000,0.039,0.211
31250000000.000,0.040,0.219
140625000000.000,0.038,0.207
218750000000.000,0.038,0.205
156250000000.000,0.039,0.215
62500000000.000,0.040,0.221
312500000000.000,0.039,0.206
125000000000.000,0.039,0.214
328125000000.000,0.039,0.205
78125000000.000,0.039,0.216
140625000000.000,0.039,0.215
125000000000.000,0.038,0.209
93750000000.000,0.039,0.215
78125000000.000,0.040,0.220
62500000000.000,0.040,0.219
125000000000.000,0.039,0.216
78125000000.000,0.039,0.215
109375000000.000,0.039,0.216
