#Filename = graphs/graph_in_edges_format/soc-flickr.edges , Algo name = EstTriByRW 
########################
#Graph Properties
########################
vertices,edges,triangles
513969,6380904,58771288
no_of_repeat,seed_count,walk_length,subsample_size,sparsification_prob
100,1,63809,3190,0.010
#EstTriByRW
#Results: Mean Err, Median Err, Max Err, stddev Err (in %) of simple sampling
546.506,527.858,830.727,78.347 

Fraction of edges seen, fraction of vertices seen(maximum over all run)
0.978,3.619

triangle_estimate,fraction_of_edges_seen,fraction_of_vertices_seen
409000000.000,0.966,3.414
363000000.000,0.973,3.491
353000000.000,0.974,3.443
377000000.000,0.961,3.474
547000000.000,0.968,3.430
367000000.000,0.976,3.452
401000000.000,0.972,3.536
417000000.000,0.973,3.535
398000000.000,0.969,3.514
355000000.000,0.970,3.442
378000000.000,0.972,3.488
324000000.000,0.974,3.572
419000000.000,0.963,3.539
369000000.000,0.967,3.522
382000000.000,0.968,3.468
327000000.000,0.973,3.465
328000000.000,0.976,3.506
369000000.000,0.973,3.551
352000000.000,0.973,3.515
457000000.000,0.972,3.616
462000000.000,0.967,3.454
337000000.000,0.969,3.511
415000000.000,0.976,3.457
402000000.000,0.965,3.343
486000000.000,0.962,3.506
347000000.000,0.973,3.385
347000000.000,0.971,3.526
332000000.000,0.969,3.500
468000000.000,0.972,3.486
375000000.000,0.971,3.503
370000000.000,0.972,3.434
339000000.000,0.972,3.405
304000000.000,0.971,3.541
345000000.000,0.973,3.508
437000000.000,0.965,3.586
498000000.000,0.974,3.477
419000000.000,0.974,3.455
340000000.000,0.977,3.591
340000000.000,0.970,3.516
322000000.000,0.974,3.479
341000000.000,0.969,3.430
485000000.000,0.967,3.391
335000000.000,0.978,3.518
367000000.000,0.975,3.459
343000000.000,0.974,3.513
312000000.000,0.975,3.446
352000000.000,0.966,3.385
498000000.000,0.974,3.386
389000000.000,0.966,3.547
389000000.000,0.977,3.492
430000000.000,0.962,3.578
352000000.000,0.970,3.610
400000000.000,0.973,3.607
292000000.000,0.974,3.419
445000000.000,0.968,3.471
357000000.000,0.973,3.467
379000000.000,0.965,3.425
337000000.000,0.973,3.534
359000000.000,0.974,3.619
412000000.000,0.973,3.434
357000000.000,0.971,3.559
327000000.000,0.968,3.409
364000000.000,0.974,3.439
362000000.000,0.966,3.598
405000000.000,0.974,3.540
368000000.000,0.969,3.520
377000000.000,0.977,3.517
328000000.000,0.968,3.436
404000000.000,0.970,3.386
362000000.000,0.969,3.476
374000000.000,0.974,3.397
404000000.000,0.978,3.509
376000000.000,0.974,3.478
433000000.000,0.969,3.486
365000000.000,0.974,3.485
330000000.000,0.968,3.463
352000000.000,0.971,3.472
372000000.000,0.971,3.489
328000000.000,0.974,3.515
430000000.000,0.964,3.476
397000000.000,0.975,3.496
365000000.000,0.968,3.487
363000000.000,0.977,3.471
364000000.000,0.975,3.493
481000000.000,0.966,3.519
349000000.000,0.967,3.541
344000000.000,0.966,3.472
348000000.000,0.971,3.490
409000000.000,0.974,3.443
417000000.000,0.955,3.564
379000000.000,0.969,3.380
367000000.000,0.968,3.570
360000000.000,0.977,3.399
366000000.000,0.975,3.473
388000000.000,0.973,3.467
394000000.000,0.967,3.437
397000000.000,0.967,3.507
384000000.000,0.977,3.546
359000000.000,0.963,3.482
396000000.000,0.971,3.477
