#Filename = graphs/graph_in_edges_format/soc-flickr.edges , Algo name = EstTriByRW 
########################
#Graph Properties
########################
vertices,edges,triangles
513969,6380904,58771288
no_of_repeat,seed_count,walk_length,subsample_size,sparsification_prob
100,1,638,31,0.000
#EstTriByRW
#Results: Mean Err, Median Err, Max Err, stddev Err (in %) of simple sampling
5904181.582,3402922.238,69761855.872,8284969.350 

Fraction of edges seen, fraction of vertices seen(maximum over all run)
0.010,0.060

triangle_estimate,fraction_of_edges_seen,fraction_of_vertices_seen
4999999999999.999,0.010,0.055
6999999999999.999,0.010,0.050
5999999999999.999,0.009,0.044
5999999999999.999,0.009,0.048
4000000000000.000,0.009,0.047
9999999999999.998,0.010,0.050
0.000,0.010,0.056
3000000000000.000,0.010,0.053
40999999999999.992,0.009,0.038
3000000000000.000,0.010,0.055
1000000000000.000,0.010,0.055
2000000000000.000,0.010,0.054
0.000,0.010,0.058
4999999999999.999,0.010,0.056
4000000000000.000,0.009,0.047
0.000,0.010,0.059
8999999999999.998,0.009,0.046
4000000000000.000,0.009,0.051
5999999999999.999,0.010,0.055
1000000000000.000,0.010,0.058
3000000000000.000,0.010,0.057
1000000000000.000,0.010,0.055
4999999999999.999,0.010,0.056
0.000,0.010,0.059
1000000000000.000,0.010,0.057
2000000000000.000,0.010,0.058
4000000000000.000,0.010,0.052
2000000000000.000,0.010,0.057
2000000000000.000,0.010,0.057
2000000000000.000,0.010,0.057
1000000000000.000,0.010,0.057
0.000,0.010,0.056
1000000000000.000,0.010,0.057
6999999999999.999,0.010,0.055
1000000000000.000,0.009,0.049
1000000000000.000,0.009,0.046
1000000000000.000,0.010,0.057
4999999999999.999,0.010,0.057
0.000,0.010,0.056
7999999999999.999,0.009,0.050
0.000,0.010,0.057
8999999999999.998,0.010,0.056
1000000000000.000,0.009,0.055
5999999999999.999,0.010,0.055
2000000000000.000,0.010,0.058
4000000000000.000,0.010,0.050
4000000000000.000,0.010,0.049
0.000,0.010,0.054
2000000000000.000,0.010,0.055
5999999999999.999,0.009,0.046
0.000,0.010,0.056
2000000000000.000,0.009,0.052
2000000000000.000,0.009,0.049
3000000000000.000,0.010,0.053
2000000000000.000,0.010,0.055
3000000000000.000,0.009,0.052
2000000000000.000,0.009,0.050
1000000000000.000,0.009,0.054
17999999999999.996,0.010,0.049
3000000000000.000,0.009,0.048
2000000000000.000,0.010,0.056
2000000000000.000,0.010,0.054
10999999999999.998,0.010,0.053
0.000,0.010,0.059
2000000000000.000,0.010,0.058
4000000000000.000,0.010,0.056
6999999999999.999,0.010,0.050
5999999999999.999,0.009,0.050
0.000,0.010,0.055
2000000000000.000,0.010,0.056
0.000,0.010,0.054
1000000000000.000,0.010,0.056
7999999999999.999,0.009,0.050
1000000000000.000,0.010,0.051
2000000000000.000,0.010,0.054
0.000,0.010,0.056
0.000,0.010,0.058
2000000000000.000,0.010,0.056
8999999999999.998,0.008,0.034
3000000000000.000,0.010,0.054
0.000,0.010,0.056
4000000000000.000,0.009,0.049
4000000000000.000,0.010,0.054
1000000000000.000,0.010,0.056
9999999999999.998,0.009,0.049
0.000,0.010,0.060
1000000000000.000,0.010,0.056
0.000,0.010,0.058
4000000000000.000,0.010,0.055
1000000000000.000,0.010,0.057
0.000,0.010,0.058
2000000000000.000,0.010,0.059
0.000,0.010,0.058
2000000000000.000,0.010,0.057
4000000000000.000,0.009,0.050
4000000000000.000,0.009,0.053
3000000000000.000,0.010,0.050
3000000000000.000,0.009,0.049
6999999999999.999,0.009,0.049
1000000000000.000,0.010,0.057
