#Filename = graphs/graph_in_edges_format/soc-flickr.edges , Algo name = EstTriByRW 
########################
#Graph Properties
########################
vertices,edges,triangles
513969,6380904,58771288
no_of_repeat,seed_count,walk_length,subsample_size,sparsification_prob
100,1,4466,223,0.001
#EstTriByRW
#Results: Mean Err, Median Err, Max Err, stddev Err (in %) of simple sampling
93011.848,84231.455,357068.515,53020.553 

Fraction of edges seen, fraction of vertices seen(maximum over all run)
0.070,0.377

triangle_estimate,fraction_of_edges_seen,fraction_of_vertices_seen
32069970845.481,0.069,0.376
61224489795.918,0.069,0.369
32069970845.481,0.069,0.371
20408163265.306,0.069,0.375
49562682215.743,0.069,0.377
26239067055.394,0.069,0.370
49562682215.743,0.068,0.361
34985422740.525,0.069,0.362
17492711370.262,0.069,0.374
43731778425.656,0.068,0.357
110787172011.662,0.069,0.368
43731778425.656,0.069,0.370
81632653061.224,0.066,0.349
61224489795.918,0.069,0.363
55393586005.831,0.068,0.362
52478134110.787,0.069,0.370
67055393586.006,0.069,0.370
75801749271.137,0.068,0.364
116618075801.749,0.065,0.334
43731778425.656,0.063,0.337
75801749271.137,0.067,0.361
61224489795.918,0.067,0.354
20408163265.306,0.069,0.364
75801749271.137,0.069,0.358
49562682215.743,0.069,0.374
29154518950.437,0.069,0.374
34985422740.525,0.068,0.367
113702623906.706,0.068,0.357
72886297376.093,0.069,0.372
26239067055.394,0.068,0.356
26239067055.394,0.069,0.371
58309037900.875,0.067,0.353
11661807580.175,0.069,0.371
52478134110.787,0.068,0.365
72886297376.093,0.064,0.335
72886297376.093,0.069,0.365
52478134110.787,0.068,0.358
87463556851.312,0.068,0.358
67055393586.006,0.066,0.349
29154518950.437,0.069,0.371
69970845481.050,0.067,0.351
29154518950.437,0.068,0.364
52478134110.787,0.069,0.371
78717201166.181,0.067,0.353
43731778425.656,0.069,0.376
49562682215.743,0.065,0.336
55393586005.831,0.069,0.358
43731778425.656,0.068,0.364
58309037900.875,0.067,0.352
81632653061.224,0.067,0.349
40816326530.612,0.068,0.368
40816326530.612,0.067,0.360
23323615160.350,0.069,0.371
49562682215.743,0.067,0.360
46647230320.700,0.068,0.362
67055393586.006,0.066,0.346
32069970845.481,0.068,0.365
34985422740.525,0.069,0.371
23323615160.350,0.069,0.375
116618075801.749,0.067,0.354
26239067055.394,0.069,0.374
20408163265.306,0.069,0.362
61224489795.918,0.069,0.365
61224489795.918,0.068,0.362
23323615160.350,0.066,0.355
37900874635.569,0.070,0.376
139941690962.099,0.068,0.352
75801749271.137,0.067,0.347
55393586005.831,0.068,0.361
11661807580.175,0.069,0.363
139941690962.099,0.068,0.357
26239067055.394,0.068,0.364
32069970845.481,0.068,0.367
49562682215.743,0.069,0.367
84548104956.268,0.068,0.358
209912536443.149,0.065,0.322
17492711370.262,0.069,0.367
34985422740.525,0.069,0.374
43731778425.656,0.067,0.357
52478134110.787,0.066,0.344
61224489795.918,0.066,0.344
37900874635.569,0.069,0.369
52478134110.787,0.069,0.365
96209912536.443,0.068,0.348
81632653061.224,0.067,0.354
32069970845.481,0.069,0.370
52478134110.787,0.067,0.353
69970845481.050,0.066,0.349
64139941690.962,0.066,0.355
107871720116.618,0.067,0.353
17492711370.262,0.064,0.334
34985422740.525,0.069,0.373
37900874635.569,0.068,0.360
61224489795.918,0.069,0.371
26239067055.394,0.069,0.375
23323615160.350,0.069,0.372
23323615160.350,0.068,0.366
81632653061.224,0.067,0.356
61224489795.918,0.068,0.364
40816326530.612,0.068,0.365
