#Filename = graphs/graph_in_edges_format/soc-flickr.edges , Algo name = EstTriByRW 
########################
#Graph Properties
########################
vertices,edges,triangles
513969,6380904,58771288
no_of_repeat,seed_count,walk_length,subsample_size,sparsification_prob
100,1,31904,1595,0.005
#EstTriByRW
#Results: Mean Err, Median Err, Max Err, stddev Err (in %) of simple sampling
1988.094,1941.813,4133.360,480.659 

Fraction of edges seen, fraction of vertices seen(maximum over all run)
0.492,2.125

triangle_estimate,fraction_of_edges_seen,fraction_of_vertices_seen
1200000000.000,0.487,2.072
1040000000.000,0.484,2.021
1424000000.000,0.487,2.091
1104000000.000,0.488,2.025
1472000000.000,0.488,2.025
1832000000.000,0.485,2.065
1288000000.000,0.488,2.065
824000000.000,0.488,2.089
1520000000.000,0.487,2.030
1184000000.000,0.481,2.059
1560000000.000,0.483,2.104
1112000000.000,0.489,2.042
1392000000.000,0.472,2.080
888000000.000,0.486,2.060
1168000000.000,0.483,2.044
1608000000.000,0.484,2.108
1360000000.000,0.485,2.034
1064000000.000,0.487,1.981
1496000000.000,0.482,2.056
1304000000.000,0.489,2.067
1320000000.000,0.481,2.055
1568000000.000,0.472,2.023
1272000000.000,0.487,2.064
1144000000.000,0.486,2.083
792000000.000,0.488,2.068
1240000000.000,0.485,2.084
1184000000.000,0.483,2.063
1032000000.000,0.482,2.063
1312000000.000,0.478,1.987
1200000000.000,0.487,2.006
1080000000.000,0.483,2.085
1064000000.000,0.481,2.040
1352000000.000,0.487,2.041
952000000.000,0.489,2.017
1488000000.000,0.485,2.044
1024000000.000,0.482,2.036
1000000000.000,0.489,2.050
968000000.000,0.487,2.062
1368000000.000,0.482,2.045
1160000000.000,0.487,1.993
1560000000.000,0.485,2.125
1264000000.000,0.488,1.977
952000000.000,0.482,2.057
1048000000.000,0.488,2.010
1496000000.000,0.486,2.101
1128000000.000,0.483,2.070
1160000000.000,0.484,2.092
1080000000.000,0.486,2.054
744000000.000,0.492,2.000
840000000.000,0.482,2.053
944000000.000,0.488,2.002
1096000000.000,0.486,2.097
1336000000.000,0.490,2.079
1216000000.000,0.475,1.977
1000000000.000,0.487,2.025
2232000000.000,0.485,2.032
1032000000.000,0.491,2.065
1208000000.000,0.489,1.998
912000000.000,0.487,2.006
1392000000.000,0.489,2.125
880000000.000,0.489,2.078
1168000000.000,0.484,2.041
1152000000.000,0.491,2.017
1256000000.000,0.487,2.094
1280000000.000,0.480,1.980
1264000000.000,0.487,2.115
1272000000.000,0.485,2.076
1056000000.000,0.484,2.067
1056000000.000,0.489,1.926
992000000.000,0.488,2.092
1704000000.000,0.487,2.026
928000000.000,0.486,2.099
1360000000.000,0.482,2.048
1088000000.000,0.485,2.078
1032000000.000,0.485,2.087
1448000000.000,0.483,2.054
2488000000.000,0.488,2.071
2184000000.000,0.485,2.092
1056000000.000,0.487,2.056
1328000000.000,0.488,2.079
1184000000.000,0.483,2.059
1088000000.000,0.480,1.975
1064000000.000,0.486,2.077
1032000000.000,0.486,2.068
1256000000.000,0.488,2.020
824000000.000,0.488,2.052
1424000000.000,0.486,2.022
968000000.000,0.472,1.988
1240000000.000,0.489,2.097
1352000000.000,0.484,2.022
1120000000.000,0.490,2.069
1392000000.000,0.487,2.097
1320000000.000,0.486,2.089
1328000000.000,0.488,2.075
1424000000.000,0.484,2.087
1208000000.000,0.486,2.065
896000000.000,0.485,2.016
1280000000.000,0.489,2.058
1304000000.000,0.487,2.099
1024000000.000,0.488,2.097
