#Filename = graphs/graph_in_edges_format/soc-flickr.edges , Algo name = EstTriByRW 
########################
#Graph Properties
########################
vertices,edges,triangles
513969,6380904,58771288
no_of_repeat,seed_count,walk_length,subsample_size,sparsification_prob
100,1,38285,1914,0.006
#EstTriByRW
#Results: Mean Err, Median Err, Max Err, stddev Err (in %) of simple sampling
1528.882,1388.822,5500.807,616.039 

Fraction of edges seen, fraction of vertices seen(maximum over all run)
0.590,2.448

triangle_estimate,fraction_of_edges_seen,fraction_of_vertices_seen
583333333.333,0.585,2.352
1592592592.593,0.575,2.364
902777777.778,0.582,2.401
1375000000.000,0.580,2.311
879629629.630,0.585,2.323
1620370370.370,0.577,2.361
736111111.111,0.578,2.381
800925925.926,0.589,2.311
708333333.333,0.586,2.406
1120370370.370,0.579,2.427
898148148.148,0.584,2.410
722222222.222,0.583,2.412
1027777777.778,0.581,2.403
842592592.593,0.584,2.306
810185185.185,0.586,2.383
1120370370.370,0.576,2.378
712962962.963,0.587,2.342
898148148.148,0.585,2.376
842592592.593,0.585,2.319
768518518.519,0.587,2.415
740740740.741,0.580,2.370
763888888.889,0.579,2.373
805555555.556,0.587,2.378
652777777.778,0.590,2.378
810185185.185,0.583,2.448
819444444.444,0.586,2.412
828703703.704,0.582,2.356
939814814.815,0.578,2.346
865740740.741,0.589,2.383
805555555.556,0.579,2.335
814814814.815,0.568,2.361
1134259259.259,0.584,2.337
898148148.148,0.588,2.401
893518518.519,0.584,2.364
898148148.148,0.586,2.326
768518518.519,0.585,2.329
800925925.926,0.586,2.357
935185185.185,0.565,2.277
1703703703.704,0.579,2.360
898148148.148,0.581,2.373
1000000000.000,0.582,2.384
1064814814.815,0.579,2.361
824074074.074,0.586,2.392
754629629.630,0.587,2.358
745370370.370,0.585,2.423
902777777.778,0.584,2.392
1087962962.963,0.581,2.326
773148148.148,0.582,2.356
569444444.444,0.583,2.352
768518518.519,0.583,2.356
888888888.889,0.581,2.351
916666666.667,0.574,2.385
1009259259.259,0.581,2.323
2513888888.889,0.578,2.355
689814814.815,0.587,2.298
875000000.000,0.585,2.335
1236111111.111,0.574,2.242
768518518.519,0.583,2.343
861111111.111,0.574,2.346
1143518518.519,0.582,2.292
824074074.074,0.583,2.333
1050925925.926,0.582,2.346
842592592.593,0.580,2.339
861111111.111,0.588,2.375
949074074.074,0.581,2.371
990740740.741,0.586,2.392
949074074.074,0.578,2.291
1092592592.593,0.576,2.331
680555555.556,0.584,2.360
1611111111.111,0.579,2.332
898148148.148,0.583,2.339
694444444.444,0.590,2.223
689814814.815,0.583,2.442
722222222.222,0.588,2.348
824074074.074,0.586,2.311
888888888.889,0.580,2.371
3291666666.667,0.583,2.323
791666666.667,0.585,2.417
1324074074.074,0.577,2.381
1657407407.407,0.583,2.336
745370370.370,0.584,2.380
837962962.963,0.582,2.345
805555555.556,0.577,2.391
1083333333.333,0.583,2.327
958333333.333,0.582,2.423
1000000000.000,0.580,2.419
1083333333.333,0.583,2.417
777777777.778,0.585,2.334
638888888.889,0.584,2.363
1060185185.185,0.585,2.317
824074074.074,0.586,2.350
620370370.370,0.586,2.371
1300925925.926,0.584,2.349
958333333.333,0.578,2.401
731481481.481,0.586,2.426
962962962.963,0.581,2.332
958333333.333,0.585,2.369
1083333333.333,0.579,2.375
763888888.889,0.586,2.355
768518518.519,0.578,2.367
