#Filename = graphs/graph_in_edges_format/soc-flickr.edges , Algo name = EstTriByRW 
########################
#Graph Properties
########################
vertices,edges,triangles
513969,6380904,58771288
no_of_repeat,seed_count,walk_length,subsample_size,sparsification_prob
100,1,3828,191,0.001
#EstTriByRW
#Results: Mean Err, Median Err, Max Err, stddev Err (in %) of simple sampling
134524.190,125937.861,496174.076,75746.478 

Fraction of edges seen, fraction of vertices seen(maximum over all run)
0.060,0.329

triangle_estimate,fraction_of_edges_seen,fraction_of_vertices_seen
27777777777.778,0.059,0.327
37037037037.037,0.059,0.324
27777777777.778,0.059,0.318
87962962962.963,0.058,0.312
87962962962.963,0.057,0.304
55555555555.556,0.056,0.288
78703703703.704,0.058,0.314
92592592592.593,0.058,0.312
106481481481.482,0.058,0.311
162037037037.037,0.058,0.308
148148148148.148,0.059,0.315
60185185185.185,0.058,0.312
46296296296.296,0.058,0.312
83333333333.333,0.058,0.307
106481481481.482,0.057,0.294
50925925925.926,0.059,0.324
78703703703.704,0.058,0.313
106481481481.482,0.058,0.310
50925925925.926,0.059,0.318
129629629629.630,0.058,0.307
115740740740.741,0.058,0.306
50925925925.926,0.059,0.317
74074074074.074,0.057,0.303
87962962962.963,0.058,0.311
69444444444.444,0.058,0.311
64814814814.815,0.058,0.314
111111111111.111,0.059,0.315
50925925925.926,0.059,0.321
27777777777.778,0.059,0.323
55555555555.556,0.059,0.314
37037037037.037,0.058,0.319
23148148148.148,0.059,0.324
55555555555.556,0.059,0.318
23148148148.148,0.059,0.326
74074074074.074,0.054,0.283
74074074074.074,0.058,0.314
37037037037.037,0.059,0.313
291666666666.667,0.056,0.288
148148148148.148,0.058,0.310
111111111111.111,0.059,0.311
41666666666.667,0.057,0.298
217592592592.593,0.058,0.305
74074074074.074,0.059,0.321
50925925925.926,0.059,0.319
46296296296.296,0.057,0.309
162037037037.037,0.058,0.309
92592592592.593,0.059,0.316
32407407407.407,0.058,0.312
60185185185.185,0.059,0.320
46296296296.296,0.058,0.312
37037037037.037,0.060,0.324
32407407407.407,0.058,0.317
55555555555.556,0.058,0.303
115740740740.741,0.059,0.314
92592592592.593,0.059,0.315
78703703703.704,0.059,0.317
55555555555.556,0.056,0.303
32407407407.407,0.058,0.313
69444444444.444,0.058,0.310
92592592592.593,0.058,0.302
101851851851.852,0.058,0.310
32407407407.407,0.059,0.320
111111111111.111,0.059,0.314
92592592592.593,0.058,0.302
111111111111.111,0.059,0.318
64814814814.815,0.058,0.305
78703703703.704,0.047,0.245
134259259259.259,0.059,0.318
32407407407.407,0.058,0.314
41666666666.667,0.059,0.319
60185185185.185,0.058,0.313
55555555555.556,0.058,0.313
50925925925.926,0.058,0.307
46296296296.296,0.059,0.309
129629629629.630,0.058,0.312
120370370370.370,0.058,0.320
78703703703.704,0.058,0.312
46296296296.296,0.059,0.322
46296296296.296,0.060,0.329
60185185185.185,0.059,0.317
152777777777.778,0.055,0.282
55555555555.556,0.059,0.319
92592592592.593,0.057,0.302
37037037037.037,0.058,0.313
92592592592.593,0.057,0.304
50925925925.926,0.058,0.314
115740740740.741,0.058,0.317
83333333333.333,0.058,0.311
37037037037.037,0.059,0.312
37037037037.037,0.059,0.316
189814814814.815,0.057,0.285
92592592592.593,0.056,0.301
83333333333.333,0.057,0.297
64814814814.815,0.058,0.313
74074074074.074,0.058,0.310
32407407407.407,0.058,0.320
87962962962.963,0.058,0.305
92592592592.593,0.059,0.312
175925925925.926,0.056,0.291
74074074074.074,0.058,0.316
