#Filename = graphs/graph_in_edges_format/soc-flickr.edges , Algo name = EstTriByRW 
########################
#Graph Properties
########################
vertices,edges,triangles
513969,6380904,58771288
no_of_repeat,seed_count,walk_length,subsample_size,sparsification_prob
100,1,1914,95,0.000
#EstTriByRW
#Results: Mean Err, Median Err, Max Err, stddev Err (in %) of simple sampling
543127.179,378013.582,2583676.143,462296.607 

Fraction of edges seen, fraction of vertices seen(maximum over all run)
0.030,0.170

triangle_estimate,fraction_of_edges_seen,fraction_of_vertices_seen
111111111111.111,0.028,0.152
185185185185.185,0.029,0.160
185185185185.185,0.029,0.160
222222222222.222,0.030,0.168
444444444444.445,0.029,0.159
111111111111.111,0.029,0.161
185185185185.185,0.029,0.161
296296296296.296,0.029,0.163
333333333333.333,0.029,0.159
555555555555.556,0.030,0.154
37037037037.037,0.030,0.169
444444444444.445,0.030,0.162
185185185185.185,0.030,0.167
296296296296.296,0.028,0.151
296296296296.296,0.024,0.130
296296296296.296,0.030,0.169
296296296296.296,0.029,0.161
851851851851.852,0.029,0.144
148148148148.148,0.029,0.157
74074074074.074,0.030,0.168
444444444444.445,0.029,0.160
185185185185.185,0.029,0.164
518518518518.519,0.030,0.164
333333333333.333,0.029,0.155
148148148148.148,0.030,0.166
1185185185185.186,0.027,0.139
333333333333.333,0.030,0.168
555555555555.556,0.028,0.148
111111111111.111,0.030,0.166
296296296296.296,0.030,0.164
259259259259.259,0.029,0.159
370370370370.370,0.030,0.163
407407407407.408,0.029,0.154
1296296296296.297,0.029,0.160
222222222222.222,0.029,0.158
851851851851.852,0.029,0.157
37037037037.037,0.028,0.160
74074074074.074,0.029,0.162
259259259259.259,0.030,0.166
185185185185.185,0.028,0.153
74074074074.074,0.029,0.162
444444444444.445,0.030,0.161
185185185185.185,0.029,0.161
666666666666.667,0.028,0.155
629629629629.630,0.029,0.156
111111111111.111,0.029,0.161
851851851851.852,0.027,0.146
222222222222.222,0.029,0.157
148148148148.148,0.030,0.164
740740740740.741,0.029,0.156
74074074074.074,0.028,0.152
1518518518518.519,0.029,0.150
296296296296.296,0.029,0.154
925925925925.926,0.029,0.154
111111111111.111,0.030,0.166
222222222222.222,0.029,0.166
481481481481.482,0.029,0.150
370370370370.370,0.029,0.160
111111111111.111,0.029,0.165
370370370370.370,0.028,0.149
222222222222.222,0.029,0.159
296296296296.296,0.029,0.157
111111111111.111,0.028,0.152
222222222222.222,0.029,0.154
148148148148.148,0.030,0.162
37037037037.037,0.030,0.170
222222222222.222,0.029,0.161
777777777777.778,0.029,0.154
0.000,0.030,0.166
259259259259.259,0.029,0.161
259259259259.259,0.028,0.158
74074074074.074,0.030,0.168
185185185185.185,0.030,0.163
481481481481.482,0.028,0.152
148148148148.148,0.030,0.170
148148148148.148,0.030,0.165
185185185185.185,0.030,0.166
111111111111.111,0.030,0.165
666666666666.667,0.029,0.159
222222222222.222,0.029,0.161
407407407407.408,0.029,0.160
148148148148.148,0.030,0.165
333333333333.333,0.029,0.155
259259259259.259,0.030,0.163
629629629629.630,0.029,0.157
74074074074.074,0.029,0.162
185185185185.185,0.030,0.168
185185185185.185,0.029,0.163
370370370370.370,0.030,0.168
148148148148.148,0.029,0.159
333333333333.333,0.029,0.154
0.000,0.030,0.163
259259259259.259,0.029,0.162
333333333333.333,0.029,0.158
111111111111.111,0.030,0.167
74074074074.074,0.030,0.169
222222222222.222,0.030,0.163
111111111111.111,0.030,0.168
222222222222.222,0.030,0.163
555555555555.556,0.030,0.163
