#Filename = graphs/graph_in_edges_format/soc-flickr.edges , Algo name = EstTriByRW 
########################
#Graph Properties
########################
vertices,edges,triangles
513969,6380904,58771288
no_of_repeat,seed_count,walk_length,subsample_size,sparsification_prob
100,1,3828,191,0.001
#EstTriByRW
#Results: Mean Err, Median Err, Max Err, stddev Err (in %) of simple sampling
129010.034,118060.494,472541.977,65575.419 

Fraction of edges seen, fraction of vertices seen(maximum over all run)
0.060,0.331

triangle_estimate,fraction_of_edges_seen,fraction_of_vertices_seen
18518518518.519,0.059,0.320
111111111111.111,0.059,0.312
175925925925.926,0.057,0.298
32407407407.407,0.058,0.317
148148148148.148,0.059,0.314
87962962962.963,0.058,0.311
32407407407.407,0.059,0.324
46296296296.296,0.059,0.313
69444444444.444,0.058,0.307
50925925925.926,0.059,0.330
97222222222.222,0.059,0.318
32407407407.407,0.059,0.319
134259259259.259,0.059,0.314
83333333333.333,0.058,0.307
78703703703.704,0.059,0.317
87962962962.963,0.057,0.300
97222222222.222,0.056,0.295
46296296296.296,0.059,0.315
37037037037.037,0.059,0.321
50925925925.926,0.058,0.309
78703703703.704,0.059,0.321
50925925925.926,0.058,0.317
37037037037.037,0.058,0.317
50925925925.926,0.059,0.311
64814814814.815,0.059,0.325
23148148148.148,0.059,0.316
143518518518.519,0.058,0.308
83333333333.333,0.059,0.316
50925925925.926,0.059,0.331
50925925925.926,0.059,0.312
106481481481.482,0.059,0.316
60185185185.185,0.058,0.311
64814814814.815,0.058,0.313
64814814814.815,0.058,0.309
37037037037.037,0.059,0.317
87962962962.963,0.055,0.283
134259259259.259,0.057,0.303
60185185185.185,0.055,0.291
74074074074.074,0.058,0.314
46296296296.296,0.057,0.309
87962962962.963,0.059,0.319
277777777777.778,0.057,0.295
78703703703.704,0.059,0.320
27777777777.778,0.059,0.312
50925925925.926,0.058,0.315
37037037037.037,0.058,0.314
101851851851.852,0.058,0.313
55555555555.556,0.059,0.314
69444444444.444,0.058,0.307
125000000000.000,0.058,0.307
92592592592.593,0.059,0.314
125000000000.000,0.058,0.312
55555555555.556,0.058,0.308
138888888888.889,0.058,0.306
74074074074.074,0.057,0.308
138888888888.889,0.059,0.320
78703703703.704,0.059,0.318
78703703703.704,0.059,0.317
74074074074.074,0.058,0.310
50925925925.926,0.057,0.308
101851851851.852,0.058,0.307
78703703703.704,0.059,0.318
41666666666.667,0.056,0.299
120370370370.370,0.058,0.308
41666666666.667,0.060,0.319
92592592592.593,0.059,0.313
64814814814.815,0.057,0.306
138888888888.889,0.058,0.309
46296296296.296,0.057,0.311
92592592592.593,0.058,0.310
78703703703.704,0.059,0.322
60185185185.185,0.058,0.311
115740740740.741,0.059,0.318
37037037037.037,0.059,0.312
78703703703.704,0.058,0.309
78703703703.704,0.058,0.306
69444444444.444,0.059,0.319
87962962962.963,0.058,0.316
50925925925.926,0.058,0.310
37037037037.037,0.059,0.320
27777777777.778,0.059,0.313
64814814814.815,0.059,0.319
60185185185.185,0.059,0.314
97222222222.222,0.059,0.317
69444444444.444,0.058,0.311
55555555555.556,0.059,0.312
106481481481.482,0.058,0.316
64814814814.815,0.058,0.318
157407407407.407,0.058,0.304
32407407407.407,0.059,0.321
83333333333.333,0.056,0.290
74074074074.074,0.058,0.319
46296296296.296,0.058,0.308
50925925925.926,0.058,0.319
50925925925.926,0.059,0.315
64814814814.815,0.059,0.313
69444444444.444,0.056,0.299
78703703703.704,0.059,0.313
83333333333.333,0.059,0.318
27777777777.778,0.059,0.325
