#Filename = graphs/graph_in_edges_format/soc-flickr.edges , Algo name = EstTriByRW 
########################
#Graph Properties
########################
vertices,edges,triangles
513969,6380904,58771288
no_of_repeat,seed_count,walk_length,subsample_size,sparsification_prob
100,1,1276,63,0.000
#EstTriByRW
#Results: Mean Err, Median Err, Max Err, stddev Err (in %) of simple sampling
1522756.451,1063344.449,20205344.536,2266849.829 

Fraction of edges seen, fraction of vertices seen(maximum over all run)
0.020,0.115

triangle_estimate,fraction_of_edges_seen,fraction_of_vertices_seen
875000000000.000,0.020,0.106
625000000000.000,0.019,0.108
125000000000.000,0.019,0.108
375000000000.000,0.019,0.105
500000000000.000,0.020,0.114
250000000000.000,0.019,0.107
125000000000.000,0.020,0.115
500000000000.000,0.020,0.111
1000000000000.000,0.019,0.105
875000000000.000,0.020,0.110
625000000000.000,0.019,0.100
1375000000000.000,0.018,0.101
375000000000.000,0.020,0.113
500000000000.000,0.020,0.110
625000000000.000,0.020,0.113
2750000000000.000,0.019,0.099
750000000000.000,0.018,0.101
125000000000.000,0.020,0.111
750000000000.000,0.020,0.111
500000000000.000,0.020,0.111
500000000000.000,0.020,0.112
375000000000.000,0.019,0.111
4499999999999.999,0.018,0.089
875000000000.000,0.019,0.105
375000000000.000,0.020,0.109
1250000000000.000,0.020,0.107
1375000000000.000,0.019,0.105
750000000000.000,0.020,0.108
1000000000000.000,0.019,0.102
125000000000.000,0.020,0.112
125000000000.000,0.020,0.111
375000000000.000,0.020,0.114
1875000000000.000,0.019,0.103
250000000000.000,0.020,0.115
125000000000.000,0.019,0.104
750000000000.000,0.019,0.102
2125000000000.000,0.020,0.103
125000000000.000,0.020,0.110
500000000000.000,0.020,0.107
875000000000.000,0.020,0.111
500000000000.000,0.015,0.081
625000000000.000,0.020,0.113
125000000000.000,0.019,0.110
500000000000.000,0.020,0.109
1625000000000.000,0.020,0.106
375000000000.000,0.020,0.110
11874999999999.998,0.013,0.059
1250000000000.000,0.019,0.104
125000000000.000,0.020,0.113
500000000000.000,0.020,0.113
4749999999999.999,0.019,0.099
875000000000.000,0.019,0.105
375000000000.000,0.019,0.109
375000000000.000,0.019,0.107
625000000000.000,0.020,0.108
875000000000.000,0.020,0.109
375000000000.000,0.019,0.103
1000000000000.000,0.018,0.103
625000000000.000,0.019,0.107
625000000000.000,0.020,0.111
750000000000.000,0.020,0.111
500000000000.000,0.019,0.106
500000000000.000,0.020,0.114
1875000000000.000,0.019,0.096
1750000000000.000,0.019,0.099
1000000000000.000,0.019,0.108
375000000000.000,0.016,0.087
625000000000.000,0.019,0.105
750000000000.000,0.019,0.108
0.000,0.020,0.115
250000000000.000,0.020,0.110
500000000000.000,0.020,0.106
1000000000000.000,0.020,0.109
250000000000.000,0.020,0.113
750000000000.000,0.020,0.111
1000000000000.000,0.020,0.108
125000000000.000,0.019,0.107
1125000000000.000,0.019,0.104
875000000000.000,0.018,0.100
250000000000.000,0.020,0.112
1125000000000.000,0.019,0.097
375000000000.000,0.020,0.111
1375000000000.000,0.020,0.106
1125000000000.000,0.012,0.061
250000000000.000,0.020,0.114
625000000000.000,0.020,0.112
1125000000000.000,0.019,0.103
500000000000.000,0.020,0.110
1625000000000.000,0.019,0.100
375000000000.000,0.020,0.111
375000000000.000,0.019,0.110
250000000000.000,0.020,0.113
125000000000.000,0.020,0.114
1250000000000.000,0.019,0.099
0.000,0.020,0.109
250000000000.000,0.020,0.110
750000000000.000,0.019,0.103
1000000000000.000,0.018,0.090
2000000000000.000,0.019,0.103
875000000000.000,0.019,0.101
