#Filename = graphs/graph_in_edges_format/soc-flickr.edges , Algo name = EstTriByRW 
########################
#Graph Properties
########################
vertices,edges,triangles
513969,6380904,58771288
no_of_repeat,seed_count,walk_length,subsample_size,sparsification_prob
100,1,1595,79,0.000
#EstTriByRW
#Results: Mean Err, Median Err, Max Err, stddev Err (in %) of simple sampling
783958.324,544383.558,8276050.082,893747.731 

Fraction of edges seen, fraction of vertices seen(maximum over all run)
0.025,0.143

triangle_estimate,fraction_of_edges_seen,fraction_of_vertices_seen
320000000000.000,0.025,0.137
640000000000.000,0.024,0.134
448000000000.000,0.025,0.135
192000000000.000,0.024,0.138
768000000000.000,0.024,0.129
256000000000.000,0.025,0.139
128000000000.000,0.025,0.138
512000000000.000,0.022,0.119
192000000000.000,0.025,0.143
832000000000.000,0.024,0.129
448000000000.000,0.025,0.135
1024000000000.000,0.024,0.125
896000000000.000,0.024,0.126
128000000000.000,0.025,0.139
320000000000.000,0.024,0.132
448000000000.000,0.025,0.137
64000000000.000,0.025,0.138
768000000000.000,0.024,0.130
896000000000.000,0.024,0.126
128000000000.000,0.024,0.134
256000000000.000,0.025,0.142
384000000000.000,0.024,0.132
384000000000.000,0.025,0.138
1216000000000.000,0.024,0.121
320000000000.000,0.025,0.137
64000000000.000,0.025,0.142
704000000000.000,0.024,0.132
192000000000.000,0.025,0.139
704000000000.000,0.025,0.137
192000000000.000,0.025,0.138
256000000000.000,0.025,0.135
896000000000.000,0.024,0.129
320000000000.000,0.025,0.138
320000000000.000,0.024,0.134
128000000000.000,0.025,0.141
128000000000.000,0.025,0.137
128000000000.000,0.025,0.138
4863999999999.999,0.025,0.118
128000000000.000,0.023,0.125
320000000000.000,0.024,0.131
384000000000.000,0.025,0.138
256000000000.000,0.024,0.131
256000000000.000,0.024,0.134
576000000000.000,0.025,0.136
384000000000.000,0.025,0.137
128000000000.000,0.023,0.127
128000000000.000,0.024,0.137
192000000000.000,0.024,0.135
512000000000.000,0.024,0.137
512000000000.000,0.025,0.141
128000000000.000,0.024,0.136
320000000000.000,0.025,0.141
320000000000.000,0.024,0.136
1472000000000.000,0.024,0.123
448000000000.000,0.024,0.131
192000000000.000,0.025,0.138
256000000000.000,0.025,0.138
128000000000.000,0.025,0.143
320000000000.000,0.022,0.124
320000000000.000,0.024,0.135
192000000000.000,0.025,0.137
896000000000.000,0.024,0.132
640000000000.000,0.023,0.121
512000000000.000,0.024,0.129
448000000000.000,0.024,0.135
1152000000000.000,0.025,0.133
320000000000.000,0.025,0.136
576000000000.000,0.022,0.115
1088000000000.000,0.024,0.124
384000000000.000,0.024,0.133
768000000000.000,0.024,0.130
448000000000.000,0.024,0.134
256000000000.000,0.024,0.134
128000000000.000,0.025,0.140
192000000000.000,0.024,0.136
384000000000.000,0.025,0.137
192000000000.000,0.025,0.140
256000000000.000,0.025,0.138
128000000000.000,0.024,0.134
896000000000.000,0.023,0.124
768000000000.000,0.024,0.131
192000000000.000,0.024,0.132
448000000000.000,0.025,0.140
320000000000.000,0.024,0.135
704000000000.000,0.025,0.139
384000000000.000,0.024,0.134
256000000000.000,0.022,0.124
384000000000.000,0.024,0.133
320000000000.000,0.025,0.139
192000000000.000,0.025,0.140
512000000000.000,0.024,0.126
256000000000.000,0.025,0.139
128000000000.000,0.025,0.141
448000000000.000,0.023,0.118
512000000000.000,0.025,0.138
448000000000.000,0.024,0.127
256000000000.000,0.024,0.128
0.000,0.025,0.143
512000000000.000,0.025,0.139
640000000000.000,0.024,0.136
