#Filename = graphs/graph_in_edges_format/soc-flickr.edges , Algo name = EstTriByRW 
########################
#Graph Properties
########################
vertices,edges,triangles
513969,6380904,58771288
no_of_repeat,seed_count,walk_length,subsample_size,sparsification_prob
100,1,25523,1276,0.004
#EstTriByRW
#Results: Mean Err, Median Err, Max Err, stddev Err (in %) of simple sampling
3206.781,3063.747,6945.319,807.236 

Fraction of edges seen, fraction of vertices seen(maximum over all run)
0.393,1.776

triangle_estimate,fraction_of_edges_seen,fraction_of_vertices_seen
1468750000.000,0.392,1.674
1656250000.000,0.387,1.706
2046875000.000,0.391,1.764
1734375000.000,0.388,1.776
2781250000.000,0.390,1.735
1875000000.000,0.392,1.722
2546875000.000,0.389,1.701
1640625000.000,0.389,1.746
1781250000.000,0.389,1.661
2359375000.000,0.387,1.698
1921875000.000,0.388,1.707
1875000000.000,0.389,1.721
2062500000.000,0.388,1.670
1812500000.000,0.388,1.703
1250000000.000,0.390,1.687
2218750000.000,0.386,1.722
1296875000.000,0.388,1.716
1765625000.000,0.385,1.692
3062500000.000,0.390,1.683
2062500000.000,0.386,1.682
1765625000.000,0.391,1.697
2078125000.000,0.390,1.694
2484375000.000,0.386,1.665
2093750000.000,0.389,1.723
1765625000.000,0.392,1.670
2265625000.000,0.386,1.689
1781250000.000,0.391,1.743
2859375000.000,0.391,1.714
1906250000.000,0.386,1.743
2218750000.000,0.380,1.694
1640625000.000,0.389,1.714
2703125000.000,0.386,1.767
1656250000.000,0.386,1.713
2812500000.000,0.387,1.717
2187500000.000,0.389,1.718
2265625000.000,0.384,1.688
1875000000.000,0.386,1.608
1968750000.000,0.393,1.724
2015625000.000,0.388,1.696
1640625000.000,0.389,1.714
1578125000.000,0.389,1.727
2671875000.000,0.389,1.687
1734375000.000,0.390,1.756
1453125000.000,0.393,1.776
1906250000.000,0.390,1.702
1515625000.000,0.391,1.636
1921875000.000,0.385,1.733
1593750000.000,0.392,1.710
1250000000.000,0.390,1.677
1296875000.000,0.391,1.688
1718750000.000,0.389,1.726
1781250000.000,0.388,1.690
2921875000.000,0.390,1.738
3062500000.000,0.388,1.712
2015625000.000,0.391,1.636
1593750000.000,0.391,1.730
1562500000.000,0.388,1.728
1796875000.000,0.391,1.738
3203125000.000,0.391,1.672
2265625000.000,0.391,1.710
1500000000.000,0.387,1.719
1406250000.000,0.391,1.756
1359375000.000,0.392,1.665
2000000000.000,0.387,1.741
1828125000.000,0.390,1.714
1312500000.000,0.390,1.690
1734375000.000,0.389,1.694
1578125000.000,0.388,1.705
2046875000.000,0.389,1.695
1812500000.000,0.388,1.682
2046875000.000,0.390,1.741
4140625000.000,0.389,1.671
2062500000.000,0.387,1.712
1703125000.000,0.385,1.760
1859375000.000,0.389,1.701
2437500000.000,0.387,1.690
2234375000.000,0.388,1.671
2203125000.000,0.390,1.729
1578125000.000,0.392,1.700
2109375000.000,0.385,1.654
1609375000.000,0.390,1.718
1796875000.000,0.393,1.730
1500000000.000,0.391,1.716
1671875000.000,0.390,1.737
1093750000.000,0.392,1.696
1640625000.000,0.389,1.745
1937500000.000,0.390,1.729
1703125000.000,0.393,1.732
1468750000.000,0.390,1.715
1750000000.000,0.383,1.692
2218750000.000,0.389,1.677
2109375000.000,0.388,1.706
1859375000.000,0.388,1.692
1796875000.000,0.392,1.724
1656250000.000,0.390,1.756
2078125000.000,0.389,1.728
1734375000.000,0.390,1.733
2062500000.000,0.387,1.687
1656250000.000,0.390,1.724
2000000000.000,0.380,1.616
