#Filename = graphs/graph_in_edges_format/soc-flickr.edges , Algo name = EstTriByRW 
########################
#Graph Properties
########################
vertices,edges,triangles
513969,6380904,58771288
no_of_repeat,seed_count,walk_length,subsample_size,sparsification_prob
100,1,47856,2392,0.007
#EstTriByRW
#Results: Mean Err, Median Err, Max Err, stddev Err (in %) of simple sampling
947.062,908.303,1670.580,179.548 

Fraction of edges seen, fraction of vertices seen(maximum over all run)
0.736,2.910

triangle_estimate,fraction_of_edges_seen,fraction_of_vertices_seen
540444444.444,0.733,2.847
566518518.519,0.730,2.835
545185185.185,0.731,2.742
720592592.593,0.726,2.803
585481481.481,0.726,2.827
542814814.815,0.729,2.795
469333333.333,0.722,2.828
535703703.704,0.731,2.831
647111111.111,0.715,2.825
516740740.741,0.730,2.806
708740740.741,0.725,2.841
545185185.185,0.724,2.829
606814814.815,0.729,2.742
583111111.111,0.730,2.799
673185185.185,0.731,2.779
590222222.222,0.723,2.900
573629629.630,0.732,2.831
637629629.630,0.729,2.703
594962962.963,0.723,2.678
497777777.778,0.728,2.853
519111111.111,0.730,2.762
602074074.074,0.727,2.866
594962962.963,0.730,2.868
590222222.222,0.727,2.770
583111111.111,0.732,2.794
585481481.481,0.736,2.784
651851851.852,0.731,2.886
644740740.741,0.727,2.805
585481481.481,0.730,2.826
644740740.741,0.723,2.643
618666666.667,0.722,2.836
526222222.222,0.731,2.846
530962962.963,0.729,2.740
592592592.593,0.730,2.815
924444444.444,0.715,2.807
675555555.556,0.728,2.755
538074074.074,0.724,2.771
495407407.407,0.724,2.791
512000000.000,0.733,2.831
772740740.741,0.733,2.773
699259259.259,0.726,2.823
749037037.037,0.730,2.818
559407407.407,0.728,2.855
613925925.926,0.729,2.899
530962962.963,0.727,2.819
540444444.444,0.724,2.894
587851851.852,0.722,2.804
464592592.593,0.729,2.847
481185185.185,0.730,2.850
576000000.000,0.735,2.861
559407407.407,0.736,2.724
794074074.074,0.725,2.775
701629629.630,0.727,2.871
725333333.333,0.732,2.720
609185185.185,0.727,2.797
466962962.963,0.733,2.732
846222222.222,0.725,2.815
715851851.852,0.729,2.787
545185185.185,0.726,2.830
592592592.593,0.732,2.786
654222222.222,0.699,2.627
815407407.407,0.727,2.818
713481481.481,0.727,2.804
644740740.741,0.720,2.850
1040592592.593,0.729,2.801
775111111.111,0.729,2.647
585481481.481,0.731,2.842
445629629.630,0.723,2.877
530962962.963,0.731,2.766
533333333.333,0.728,2.831
621037037.037,0.728,2.774
566518518.519,0.730,2.817
538074074.074,0.732,2.830
670814814.815,0.729,2.838
552296296.296,0.731,2.792
526222222.222,0.730,2.726
474074074.074,0.734,2.779
606814814.815,0.727,2.839
568888888.889,0.733,2.867
590222222.222,0.732,2.778
578370370.370,0.730,2.845
597333333.333,0.729,2.910
658962962.963,0.726,2.786
898370370.370,0.727,2.741
630518518.519,0.725,2.714
632888888.889,0.729,2.846
713481481.481,0.719,2.780
509629629.630,0.728,2.753
528592592.593,0.730,2.812
720592592.593,0.726,2.808
661333333.333,0.728,2.818
609185185.185,0.730,2.714
846222222.222,0.730,2.808
592592592.593,0.730,2.870
642370370.370,0.728,2.723
765629629.630,0.728,2.834
455111111.111,0.725,2.836
635259259.259,0.729,2.853
675555555.556,0.728,2.812
502518518.519,0.729,2.826
