#Filename = graphs/graph_in_edges_format/soc-flickr.edges , Algo name = EstTriByRWandNborSampling 
########################
#Graph Properties
########################
vertices,edges,triangles
513969,6380904,58771288
no_of_repeat,seed_count,walk_length,subsample_size,sparsification_prob
100,1,1914,95,0.000
#EstTriByRWandNborSampling
#Results: Mean Err, Median Err, Max Err, stddev Err (in %) of simple sampling
20.506,16.830,74.101,16.910 

Fraction of edges seen, fraction of vertices seen(maximum over all run)
0.064,0.587

triangle_estimate,fraction_of_edges_seen,fraction_of_vertices_seen
58766103.331,0.061,0.559
64415236.993,0.059,0.536
56235744.848,0.062,0.580
32966892.731,0.059,0.565
63764589.258,0.053,0.487
48595217.950,0.059,0.560
70040478.380,0.064,0.570
65559287.962,0.061,0.546
52268516.134,0.057,0.540
54459382.075,0.059,0.543
68331347.354,0.062,0.570
51189474.374,0.058,0.523
82017730.786,0.064,0.569
47256694.984,0.060,0.537
33542529.839,0.060,0.565
63832932.274,0.060,0.543
63376756.535,0.060,0.566
53950976.715,0.059,0.541
61910993.321,0.063,0.569
59356742.564,0.062,0.558
39219445.214,0.056,0.527
15221045.296,0.047,0.450
54813876.742,0.060,0.552
56689142.416,0.062,0.551
46744955.818,0.061,0.570
55833465.634,0.060,0.540
46606602.884,0.060,0.561
72796980.013,0.062,0.559
61773196.021,0.062,0.562
43743419.471,0.058,0.539
56402990.765,0.059,0.538
64321890.435,0.059,0.531
85157620.067,0.063,0.548
46473806.293,0.060,0.549
61195336.376,0.061,0.558
49288649.524,0.059,0.559
46475473.195,0.061,0.558
84381398.986,0.064,0.570
68662505.381,0.061,0.545
58471617.166,0.057,0.503
63045598.508,0.061,0.561
42569919.885,0.058,0.534
71745164.332,0.059,0.522
72103548.439,0.064,0.564
82884520.253,0.062,0.543
29209693.772,0.050,0.472
31606144.395,0.057,0.516
36856888.282,0.060,0.556
73982703.553,0.062,0.546
41490322.491,0.058,0.551
56964737.016,0.059,0.544
40894126.915,0.057,0.536
58397162.173,0.058,0.525
61366471.732,0.059,0.528
32160667.400,0.060,0.557
64074633.183,0.060,0.540
69975469.170,0.060,0.533
84013569.097,0.061,0.507
59933490.940,0.062,0.563
47237803.419,0.061,0.569
67114508.295,0.061,0.558
58657199.014,0.062,0.575
59563994.148,0.060,0.550
56229077.237,0.061,0.562
37134149.785,0.060,0.572
59361743.273,0.060,0.539
62401062.750,0.061,0.555
38072616.073,0.061,0.563
53476465.045,0.062,0.576
53023067.478,0.062,0.580
25401376.460,0.057,0.530
65276470.117,0.052,0.457
58674423.676,0.062,0.562
38453781.185,0.059,0.546
64289108.013,0.062,0.567
64960314.215,0.063,0.539
47894007.496,0.061,0.569
68327457.914,0.062,0.556
25675304.157,0.057,0.533
58387160.757,0.057,0.514
72833651.875,0.062,0.569
36504060.518,0.059,0.548
51010004.504,0.061,0.565
39900652.834,0.061,0.587
46437690.065,0.057,0.538
45967623.469,0.061,0.571
54312138.993,0.060,0.550
29177466.984,0.057,0.514
32937444.115,0.058,0.556
75315114.541,0.062,0.556
65577623.893,0.060,0.529
19303290.305,0.055,0.518
30005362.052,0.045,0.411
56101281.354,0.059,0.544
76506394.424,0.062,0.526
61872098.922,0.060,0.553
37845917.289,0.056,0.518
52016813.808,0.060,0.559
82983978.788,0.063,0.532
57904314.573,0.058,0.542
