#Filename = graphs/graph_in_edges_format/soc-flickr.edges , Algo name = EstTriByRWandNborSampling 
########################
#Graph Properties
########################
vertices,edges,triangles
513969,6380904,58771288
no_of_repeat,seed_count,walk_length,subsample_size,sparsification_prob
100,1,44666,2233,0.007
#EstTriByRWandNborSampling
#Results: Mean Err, Median Err, Max Err, stddev Err (in %) of simple sampling
3.861,2.650,17.710,3.587 

Fraction of edges seen, fraction of vertices seen(maximum over all run)
1.430,6.854

triangle_estimate,fraction_of_edges_seen,fraction_of_vertices_seen
61402046.134,1.421,6.518
57360206.930,1.396,6.626
59868082.489,1.413,6.542
55426930.828,1.405,6.643
61206592.318,1.427,6.544
60658874.010,1.409,6.523
62181337.571,1.416,6.479
52291574.471,1.408,6.785
56664368.487,1.398,6.699
60813089.428,1.419,6.515
56791321.800,1.417,6.639
53272176.910,1.404,6.740
54705116.004,1.396,6.647
58361428.568,1.417,6.647
58437667.223,1.406,6.600
59623009.261,1.416,6.588
58023616.563,1.418,6.674
58755979.084,1.410,6.567
58287261.356,1.420,6.565
58485143.762,1.420,6.624
48362617.048,1.382,6.854
50561680.815,1.393,6.776
55521669.619,1.406,6.729
54483114.374,1.398,6.693
59377364.600,1.413,6.526
59470008.137,1.410,6.528
60727660.230,1.412,6.508
58133141.177,1.406,6.619
60170418.042,1.412,6.572
53901038.671,1.403,6.754
57821876.987,1.421,6.625
57225729.752,1.401,6.571
62309290.892,1.417,6.480
60395253.027,1.423,6.559
59823391.684,1.408,6.506
58557906.201,1.406,6.586
57534398.685,1.409,6.648
59692605.010,1.408,6.616
58540739.408,1.408,6.584
59777105.630,1.414,6.631
65300789.050,1.428,6.455
57668733.005,1.405,6.689
55255381.949,1.411,6.703
57527374.824,1.411,6.621
56976585.065,1.390,6.633
58595144.570,1.412,6.653
58920932.676,1.398,6.527
58563811.006,1.392,6.541
63141892.244,1.425,6.460
63155035.197,1.405,6.476
59338126.216,1.422,6.561
60311038.123,1.405,6.487
55982649.195,1.402,6.662
56813488.629,1.405,6.657
62217742.600,1.428,6.545
57367302.220,1.409,6.669
61493475.377,1.421,6.535
60392681.579,1.416,6.502
56296484.833,1.401,6.609
57404016.775,1.403,6.643
57589280.040,1.410,6.627
58701312.016,1.408,6.580
58778860.205,1.409,6.577
57545017.811,1.402,6.594
60715755.380,1.410,6.550
59562604.055,1.424,6.595
60800708.385,1.417,6.539
62774865.739,1.429,6.473
54170778.747,1.393,6.725
59183696.511,1.416,6.573
57549494.034,1.411,6.584
57831543.724,1.402,6.689
62288885.980,1.409,6.534
55788433.483,1.394,6.630
54024587.197,1.400,6.838
61149353.802,1.421,6.553
54440804.539,1.405,6.684
57213562.996,1.414,6.678
59489651.138,1.404,6.605
57097919.289,1.405,6.660
59289292.524,1.425,6.613
59262935.188,1.415,6.609
57550684.519,1.414,6.603
53655822.584,1.404,6.791
59587342.332,1.400,6.519
57924734.885,1.412,6.649
50846682.908,1.391,6.752
64314924.667,1.428,6.462
61219092.410,1.411,6.554
61852382.774,1.421,6.532
67684258.933,1.422,6.437
57681923.578,1.410,6.583
58833027.269,1.409,6.626
61285783.376,1.415,6.497
53338058.346,1.398,6.765
64075732.435,1.430,6.446
58797027.005,1.413,6.582
58279499.395,1.418,6.696
59839653.709,1.416,6.532
58601716.047,1.406,6.647
