#Filename = graphs/graph_in_edges_format/soc-flickr.edges , Algo name = EstTriByRWandNborSampling 
########################
#Graph Properties
########################
vertices,edges,triangles
513969,6380904,58771288
no_of_repeat,seed_count,walk_length,subsample_size,sparsification_prob
100,1,3828,191,0.001
#EstTriByRWandNborSampling
#Results: Mean Err, Median Err, Max Err, stddev Err (in %) of simple sampling
17.110,15.675,56.668,12.128 

Fraction of edges seen, fraction of vertices seen(maximum over all run)
0.127,1.076

triangle_estimate,fraction_of_edges_seen,fraction_of_vertices_seen
48609386.624,0.121,1.051
58548294.696,0.122,1.006
60671373.256,0.123,1.019
40499348.764,0.112,0.972
42892743.398,0.116,1.026
63134222.175,0.124,1.050
61524827.501,0.118,0.990
71729050.938,0.126,1.029
46218492.344,0.120,1.054
61042814.768,0.120,1.002
41136661.276,0.120,1.060
60274928.202,0.120,1.006
67626247.461,0.123,1.024
37893424.020,0.116,1.036
46907478.843,0.121,1.061
44678829.771,0.114,1.013
55777346.573,0.122,1.011
52275461.562,0.123,1.043
63177561.648,0.123,1.019
49454228.537,0.122,1.075
68822528.052,0.122,0.980
66422187.990,0.125,1.035
48479090.387,0.119,1.035
45903447.711,0.119,1.034
67332316.930,0.123,1.014
72461932.545,0.126,1.024
61207560.330,0.121,1.004
51762055.493,0.117,1.006
46845525.622,0.121,1.052
44663549.829,0.116,1.015
67475670.573,0.122,1.013
73555976.431,0.125,1.014
79948270.933,0.127,0.990
65082831.573,0.123,1.018
72092991.388,0.123,1.012
54340198.524,0.122,1.044
47027495.846,0.116,1.021
70629172.893,0.124,1.014
54114611.008,0.121,1.032
65434548.068,0.119,0.977
36018436.163,0.120,1.063
73130082.760,0.125,1.023
52010424.014,0.113,0.970
69910737.777,0.123,1.001
92075822.410,0.127,0.961
57034469.117,0.122,1.040
50057925.176,0.120,1.034
61362582.293,0.125,1.039
59438698.620,0.123,1.052
36057052.745,0.117,1.049
57632331.596,0.123,1.045
63657351.843,0.123,1.045
55205321.088,0.117,0.992
56024603.824,0.122,1.034
55204765.454,0.123,1.060
64190205.112,0.114,0.945
46679390.974,0.118,1.014
49558965.598,0.120,1.031
83548503.210,0.125,0.987
47012771.538,0.119,1.055
62817788.456,0.122,1.000
44336281.241,0.119,1.047
70754190.605,0.124,1.017
86608936.790,0.126,0.968
43107218.228,0.117,1.024
51018616.835,0.121,1.025
49373383.750,0.121,1.049
81759360.848,0.127,1.009
62761391.577,0.123,1.012
47043887.057,0.123,1.076
73507636.249,0.125,1.023
48339348.367,0.118,1.011
54104331.774,0.120,1.032
52889159.618,0.123,1.054
61258123.049,0.122,1.015
89248477.408,0.126,0.984
64620821.674,0.123,1.001
51874293.617,0.123,1.051
55550925.606,0.120,1.025
58726375.481,0.120,1.026
37504757.845,0.120,1.052
56615520.875,0.123,1.014
44251547.015,0.120,1.047
74665022.441,0.124,1.001
52044595.521,0.122,1.056
73904636.937,0.123,0.989
62732498.595,0.123,1.015
55797905.041,0.121,1.039
64956980.410,0.121,0.990
42527136.046,0.121,1.058
47895118.765,0.118,1.005
57952932.572,0.117,1.007
70843092.089,0.126,1.040
85364593.834,0.125,0.966
63814596.343,0.120,0.997
78934238.383,0.125,1.003
52545777.636,0.121,1.050
68097980.959,0.125,1.030
65242020.792,0.120,0.993
61674848.754,0.117,0.978
