#Filename = graphs/graph_in_edges_format/soc-flickr.edges , Algo name = EstTriByRWandNborSampling 
########################
#Graph Properties
########################
vertices,edges,triangles
513969,6380904,58771288
no_of_repeat,seed_count,walk_length,subsample_size,sparsification_prob
100,1,1276,63,0.000
#EstTriByRWandNborSampling
#Results: Mean Err, Median Err, Max Err, stddev Err (in %) of simple sampling
22.904,19.418,93.319,17.545 

Fraction of edges seen, fraction of vertices seen(maximum over all run)
0.044,0.402

triangle_estimate,fraction_of_edges_seen,fraction_of_vertices_seen
79103706.837,0.042,0.392
51856513.320,0.041,0.389
58270755.376,0.042,0.396
30734354.219,0.038,0.362
39387246.765,0.040,0.397
46763291.749,0.039,0.379
61716243.508,0.041,0.386
73892135.166,0.042,0.390
36076777.762,0.039,0.367
44467133.113,0.039,0.380
89154297.398,0.043,0.390
44362118.235,0.039,0.358
37697007.304,0.038,0.359
53116691.853,0.041,0.391
47001658.853,0.040,0.376
70183276.389,0.041,0.372
71366777.392,0.040,0.372
48724402.918,0.039,0.375
49947076.138,0.039,0.378
81602394.166,0.042,0.379
98262254.414,0.042,0.386
53740113.508,0.041,0.388
86499754.655,0.042,0.393
50222115.103,0.040,0.375
27672253.737,0.039,0.380
61915438.395,0.040,0.384
72583616.451,0.041,0.386
56402157.313,0.041,0.390
49389497.144,0.042,0.364
51913188.016,0.041,0.402
76919230.690,0.041,0.376
55192819.317,0.039,0.378
58231583.160,0.040,0.379
58684980.727,0.040,0.390
49820391.524,0.040,0.381
48090979.846,0.040,0.383
66317728.746,0.040,0.376
113616096.301,0.043,0.383
64333280.937,0.042,0.390
48268504.997,0.040,0.381
62821400.078,0.041,0.388
44291274.865,0.040,0.383
72732804.254,0.041,0.389
65157564.382,0.042,0.398
44472133.821,0.039,0.357
60465232.940,0.040,0.370
17372461.204,0.037,0.353
53099189.373,0.041,0.379
61979614.154,0.041,0.388
72228566.150,0.041,0.379
32362084.824,0.038,0.374
37156097.339,0.040,0.367
36177625.382,0.038,0.359
36482668.599,0.038,0.353
38933849.197,0.039,0.377
73431236.536,0.041,0.367
45102223.088,0.041,0.379
93850796.097,0.044,0.397
44561313.122,0.040,0.388
67312869.730,0.040,0.370
68041306.263,0.040,0.368
58566630.627,0.039,0.381
75312336.370,0.041,0.380
53964311.937,0.041,0.395
60676929.599,0.039,0.357
36160956.354,0.038,0.370
52614954.103,0.041,0.392
66841969.683,0.041,0.386
69750715.107,0.042,0.379
68298009.298,0.041,0.388
31675320.862,0.039,0.358
56315478.367,0.041,0.391
88776743.909,0.042,0.390
44855521.470,0.035,0.320
31052732.658,0.040,0.376
59209221.665,0.042,0.397
60421060.016,0.039,0.364
38402107.197,0.039,0.375
55967929.129,0.040,0.376
63480660.144,0.040,0.382
68902261.571,0.041,0.377
54052657.787,0.040,0.378
49835393.649,0.040,0.378
50467983.270,0.040,0.385
21618896.141,0.035,0.330
52362418.326,0.039,0.376
67024495.542,0.042,0.394
41795087.890,0.041,0.390
71090071.524,0.040,0.369
53197536.639,0.041,0.395
38981355.928,0.039,0.370
62769726.091,0.040,0.373
37266946.376,0.038,0.356
58630806.386,0.039,0.375
48680229.994,0.041,0.388
45666469.693,0.038,0.353
72261904.207,0.041,0.375
66556929.301,0.040,0.357
33017177.633,0.037,0.355
45002208.918,0.039,0.367
