#Filename = graphs/graph_in_edges_format/soc-flickr.edges , Algo name = EstTriByRWandNborSampling 
########################
#Graph Properties
########################
vertices,edges,triangles
513969,6380904,58771288
no_of_repeat,seed_count,walk_length,subsample_size,sparsification_prob
100,1,4466,223,0.001
#EstTriByRWandNborSampling
#Results: Mean Err, Median Err, Max Err, stddev Err (in %) of simple sampling
13.266,12.664,39.710,9.144 

Fraction of edges seen, fraction of vertices seen(maximum over all run)
0.148,1.226

triangle_estimate,fraction_of_edges_seen,fraction_of_vertices_seen
63428271.770,0.142,1.164
59167668.159,0.141,1.174
50887447.458,0.138,1.157
50991509.820,0.135,1.131
73446595.855,0.144,1.093
64747030.030,0.146,1.181
53535679.783,0.141,1.180
60775038.736,0.144,1.178
51891161.086,0.136,1.149
61614443.371,0.145,1.183
45988658.195,0.136,1.168
56687316.760,0.141,1.179
62587200.232,0.143,1.171
57784853.204,0.140,1.188
54362225.454,0.142,1.180
51861633.093,0.141,1.198
65157088.124,0.143,1.155
58526386.830,0.144,1.190
54469621.621,0.143,1.193
56671362.119,0.141,1.167
67105221.265,0.146,1.159
72503128.858,0.148,1.168
46812346.318,0.140,1.197
49252930.177,0.137,1.150
61030312.997,0.140,1.154
61052220.863,0.139,1.157
61792087.586,0.141,1.160
71468220.335,0.140,1.128
49407952.140,0.141,1.202
58510670.318,0.141,1.168
42549123.288,0.122,1.042
69060974.532,0.148,1.157
46290605.735,0.141,1.203
53410185.814,0.140,1.197
47001182.595,0.132,1.120
47979416.422,0.140,1.188
51245355.307,0.142,1.198
49031708.360,0.137,1.160
61690168.385,0.145,1.191
46101055.071,0.139,1.191
58997882.200,0.143,1.178
70467126.126,0.145,1.150
49989939.353,0.140,1.170
56720416.688,0.144,1.198
68119888.825,0.146,1.188
76078635.410,0.146,1.166
54658934.156,0.144,1.201
49549638.880,0.139,1.163
71098167.909,0.143,1.118
52038562.921,0.142,1.189
58196816.330,0.144,1.207
47868686.449,0.139,1.203
66187948.455,0.146,1.175
44461298.953,0.141,1.210
70841703.003,0.141,1.107
52933213.478,0.140,1.187
44760865.203,0.138,1.156
72884135.217,0.145,1.127
73513748.226,0.146,1.150
71252237.355,0.146,1.157
46634940.232,0.140,1.208
60932680.117,0.137,1.106
43136825.597,0.136,1.147
44252697.971,0.140,1.185
50222115.103,0.135,1.146
52659603.286,0.139,1.168
64259818.149,0.142,1.127
77674813.926,0.144,1.093
57675552.004,0.144,1.192
58559010.500,0.136,1.123
55640263.660,0.141,1.195
39069106.455,0.138,1.197
60033981.368,0.145,1.175
56806857.506,0.146,1.179
61388458.974,0.140,1.149
68870947.610,0.147,1.163
68037019.942,0.142,1.135
66700402.008,0.139,1.126
58761420.128,0.143,1.191
61566341.318,0.141,1.139
62796753.730,0.144,1.196
51131053.399,0.141,1.205
35433115.144,0.133,1.152
56962117.597,0.142,1.171
43253985.052,0.138,1.180
64018831.627,0.146,1.200
51328224.190,0.144,1.226
54503435.936,0.143,1.207
55646216.884,0.138,1.170
42691762.544,0.139,1.185
56673743.409,0.144,1.198
55492147.438,0.132,1.113
54447237.498,0.143,1.195
60975543.333,0.142,1.139
67685541.575,0.143,1.130
42965610.864,0.140,1.222
38749299.242,0.141,1.197
50249023.678,0.139,1.168
64375786.959,0.144,1.178
45788867.986,0.140,1.194
