#Filename = graphs/graph_in_edges_format/soc-flickr.edges , Algo name = EstTriByRWandNborSampling 
########################
#Graph Properties
########################
vertices,edges,triangles
513969,6380904,58771288
no_of_repeat,seed_count,walk_length,subsample_size,sparsification_prob
100,1,1914,95,0.000
#EstTriByRWandNborSampling
#Results: Mean Err, Median Err, Max Err, stddev Err (in %) of simple sampling
23.154,20.090,81.043,18.617 

Fraction of edges seen, fraction of vertices seen(maximum over all run)
0.065,0.583

triangle_estimate,fraction_of_edges_seen,fraction_of_vertices_seen
54787206.297,0.059,0.555
69568189.248,0.063,0.560
49876510.585,0.059,0.539
63337306.502,0.061,0.550
77821025.116,0.064,0.553
35124976.251,0.058,0.546
67041164.571,0.062,0.549
68198550.763,0.063,0.571
32677407.275,0.054,0.517
40775776.815,0.059,0.564
60477456.894,0.060,0.552
58582188.387,0.059,0.543
50007640.274,0.060,0.546
56500226.763,0.059,0.527
63674020.871,0.063,0.562
25138005.814,0.055,0.515
54574954.004,0.059,0.549
57076975.139,0.058,0.530
45490889.262,0.059,0.554
29213583.212,0.059,0.556
56265749.099,0.060,0.569
25988126.253,0.056,0.528
49743713.994,0.060,0.561
69445394.073,0.060,0.530
55483971.676,0.061,0.564
59276731.229,0.060,0.559
46501588.006,0.059,0.542
65952121.394,0.061,0.547
39640615.994,0.059,0.568
82547250.249,0.062,0.545
25792542.989,0.059,0.542
91332383.751,0.062,0.530
37097477.923,0.057,0.537
82538915.735,0.065,0.555
50939438.951,0.059,0.537
106401185.256,0.065,0.539
80120795.375,0.062,0.537
61706519.908,0.059,0.533
40024559.277,0.060,0.543
72881436.422,0.062,0.562
59127265.609,0.058,0.531
56560790.899,0.062,0.562
42590478.353,0.059,0.550
76666417.095,0.062,0.552
33550864.353,0.060,0.570
30488208.236,0.058,0.521
59135600.123,0.064,0.583
59625113.918,0.057,0.507
55564538.646,0.062,0.550
57793743.352,0.059,0.535
73410955.885,0.063,0.562
77235386.591,0.063,0.562
44407402.428,0.057,0.540
75672943.014,0.062,0.566
60982528.449,0.061,0.566
49555353.975,0.059,0.530
38162628.825,0.058,0.539
64266882.642,0.060,0.534
74921725.475,0.063,0.576
48730237.078,0.057,0.522
83576284.924,0.063,0.548
56517451.425,0.060,0.552
41541440.844,0.054,0.504
68559157.406,0.063,0.561
65228129.935,0.061,0.559
54773315.440,0.060,0.532
61156997.611,0.063,0.574
56489669.712,0.061,0.556
48324624.059,0.059,0.563
56237967.386,0.058,0.539
33463074.138,0.061,0.577
57126982.224,0.059,0.548
53669825.772,0.060,0.558
70578332.357,0.060,0.539
40450730.765,0.059,0.563
28775187.770,0.059,0.555
60262426.431,0.060,0.553
46208213.110,0.060,0.553
105871110.159,0.064,0.523
58762213.891,0.062,0.573
33814790.633,0.057,0.520
66956708.161,0.062,0.566
76091891.256,0.063,0.570
34610458.913,0.058,0.553
45562566.084,0.060,0.564
43084992.857,0.057,0.527
81501546.545,0.062,0.561
68849198.497,0.060,0.543
64729725.992,0.061,0.550
21286349.028,0.056,0.537
40001222.637,0.058,0.542
46253775.120,0.058,0.541
45428658.224,0.061,0.566
56486891.540,0.058,0.529
62513300.874,0.061,0.546
101199892.819,0.065,0.544
52950279.388,0.060,0.546
70029921.329,0.063,0.571
74152727.641,0.063,0.563
77437637.467,0.061,0.540
