#Filename = graphs/graph_in_edges_format/soc-flickr.edges , Algo name = EstTriByRWandNborSampling 
########################
#Graph Properties
########################
vertices,edges,triangles
513969,6380904,58771288
no_of_repeat,seed_count,walk_length,subsample_size,sparsification_prob
100,1,19142,957,0.003
#EstTriByRWandNborSampling
#Results: Mean Err, Median Err, Max Err, stddev Err (in %) of simple sampling
6.775,6.036,24.064,4.953 

Fraction of edges seen, fraction of vertices seen(maximum over all run)
0.620,3.798

triangle_estimate,fraction_of_edges_seen,fraction_of_vertices_seen
64184498.409,0.611,3.619
62012639.851,0.612,3.614
64144441.364,0.605,3.600
56302705.251,0.607,3.659
58567845.057,0.605,3.652
66603255.040,0.614,3.542
52907523.414,0.599,3.727
60469082.439,0.612,3.699
58028491.663,0.608,3.740
60631366.253,0.609,3.598
63124736.770,0.609,3.581
59119921.147,0.607,3.703
64138163.353,0.609,3.573
66875931.849,0.614,3.569
52825409.249,0.603,3.707
64587068.938,0.614,3.620
57070789.375,0.604,3.706
51938598.487,0.603,3.798
53728887.298,0.602,3.730
55913357.437,0.610,3.705
60736703.504,0.609,3.635
51280574.012,0.597,3.719
56889171.509,0.591,3.630
63531196.332,0.611,3.591
63880598.217,0.617,3.630
63620644.104,0.606,3.554
52734961.441,0.608,3.752
58918302.537,0.606,3.669
59028028.840,0.594,3.582
59279204.849,0.603,3.649
57075567.331,0.606,3.648
56124198.612,0.605,3.728
51187959.456,0.587,3.666
57172070.920,0.603,3.685
63652256.391,0.607,3.608
59285593.976,0.607,3.680
63184627.887,0.610,3.576
62058919.350,0.616,3.660
57216628.133,0.610,3.673
61852300.554,0.609,3.613
59132866.073,0.598,3.629
51970877.465,0.605,3.760
67072605.831,0.615,3.550
49129716.235,0.580,3.651
54412134.933,0.604,3.781
54963544.331,0.604,3.736
59327873.326,0.604,3.677
56184256.401,0.609,3.792
61291724.148,0.599,3.583
51429357.324,0.601,3.762
54353466.084,0.601,3.730
61188220.298,0.610,3.674
54974766.971,0.597,3.690
61615902.872,0.606,3.593
44628826.605,0.593,3.797
57927821.252,0.612,3.691
63388079.898,0.612,3.656
63179461.028,0.620,3.647
48414411.852,0.602,3.764
67982917.467,0.619,3.514
58818576.605,0.610,3.738
58877967.703,0.607,3.635
59741944.283,0.600,3.577
58024102.611,0.605,3.692
61952693.177,0.610,3.662
61591846.422,0.615,3.610
58504064.907,0.603,3.632
56261259.265,0.605,3.735
53574492.666,0.598,3.707
62409154.599,0.611,3.626
49347724.344,0.592,3.777
53314482.996,0.598,3.763
64376561.109,0.613,3.584
55223942.905,0.604,3.683
68075309.792,0.614,3.568
63192572.626,0.611,3.613
58529621.413,0.605,3.651
66258186.650,0.615,3.606
58314502.301,0.601,3.591
61575345.808,0.606,3.612
61157108.030,0.607,3.645
57756092.643,0.608,3.685
54033565.297,0.604,3.697
52104160.201,0.596,3.736
54061733.011,0.601,3.690
54462247.908,0.604,3.709
59975675.198,0.609,3.610
56662663.084,0.606,3.701
56454099.771,0.610,3.743
52878244.548,0.596,3.710
47598714.846,0.585,3.732
64610903.158,0.608,3.535
56085030.489,0.610,3.717
69435527.051,0.612,3.486
61758297.057,0.610,3.646
61384560.934,0.607,3.603
60188683.121,0.612,3.671
62055252.547,0.602,3.565
63436026.126,0.610,3.603
58177886.109,0.605,3.715
