#Filename = graphs/graph_in_edges_format/soc-flickr.edges , Algo name = EstTriByRWandNborSampling 
########################
#Graph Properties
########################
vertices,edges,triangles
513969,6380904,58771288
no_of_repeat,seed_count,walk_length,subsample_size,sparsification_prob
100,1,63809,3190,0.010
#EstTriByRWandNborSampling
#Results: Mean Err, Median Err, Max Err, stddev Err (in %) of simple sampling
3.954,3.252,15.194,2.819 

Fraction of edges seen, fraction of vertices seen(maximum over all run)
2.037,8.535

triangle_estimate,fraction_of_edges_seen,fraction_of_vertices_seen
57498552.711,1.989,8.422
57309735.926,1.991,8.283
62123988.944,1.990,8.160
54538784.189,1.988,8.435
61224421.713,2.018,8.258
58854770.228,2.006,8.325
60761788.090,2.024,8.275
57551486.077,2.004,8.343
57905152.966,2.003,8.314
57019402.410,2.001,8.405
56596102.145,2.006,8.371
57309685.926,2.005,8.365
64520190.446,2.021,8.155
62570572.557,2.023,8.151
54699817.623,1.987,8.417
59815504.163,2.018,8.235
57916269.639,2.007,8.282
56362551.999,1.991,8.385
59745820.786,2.013,8.315
58217569.828,1.981,8.149
58617320.079,1.990,8.334
59868904.197,2.022,8.229
59256153.813,2.010,8.341
60466221.238,1.997,8.264
61371105.138,2.021,8.198
61476921.871,2.020,8.303
61493738.549,2.018,8.218
54663467.600,1.988,8.441
59417287.247,1.994,8.281
57606852.779,1.984,8.289
61505971.890,2.025,8.261
60256421.106,2.020,8.326
57613386.116,1.999,8.391
56820985.619,1.991,8.428
60442387.890,2.032,8.295
57010052.405,2.000,8.372
58968886.966,2.011,8.360
60539087.950,2.020,8.318
62277039.040,2.010,8.127
56060235.143,1.982,8.442
63828523.346,2.034,8.160
60068437.655,2.028,8.381
55064067.851,1.997,8.411
59994520.942,2.010,8.266
63486156.464,2.037,8.140
63064939.534,2.023,8.153
55105017.877,1.998,8.418
61071521.617,2.009,8.138
57353435.953,2.003,8.385
58537420.029,2.012,8.338
56499552.085,2.008,8.463
63735706.621,2.027,8.079
55036717.834,2.000,8.455
58101369.755,1.988,8.333
60856138.149,2.014,8.335
53375000.126,1.975,8.535
57945786.324,2.006,8.371
57798502.899,2.000,8.375
57172919.173,2.002,8.436
60661471.360,2.004,8.242
59733704.112,2.023,8.219
58188186.476,2.011,8.428
61049488.270,2.017,8.355
58367503.256,2.001,8.344
64411440.378,2.028,8.164
59312120.514,2.002,8.308
58653936.768,2.009,8.240
61381571.812,2.006,8.214
57625452.790,2.007,8.359
55739351.608,1.991,8.417
60313787.809,2.009,8.282
61114354.977,2.010,8.257
59041153.678,1.990,8.281
61924005.485,2.022,8.216
67701009.106,2.024,8.034
56401268.690,1.992,8.333
61308638.433,2.013,8.290
56903519.004,2.003,8.473
56105651.838,1.988,8.400
60592121.317,2.003,8.178
63014972.836,2.016,8.184
60482787.915,2.014,8.192
60600771.322,2.001,8.275
57441852.675,2.004,8.444
60682538.040,2.007,8.246
61647905.312,2.020,8.136
60620154.668,2.026,8.255
64615540.506,2.010,8.035
55286951.324,2.011,8.419
65063374.120,2.026,8.058
65077857.462,2.032,8.114
62321155.734,2.035,8.162
55372684.711,2.002,8.375
57709669.510,2.001,8.430
58575036.719,2.004,8.341
58673886.781,2.011,8.385
57526336.062,1.997,8.363
54227917.327,2.000,8.440
56500402.085,2.011,8.461
61858788.777,2.023,8.268
