#Filename = graphs/graph_in_edges_format/soc-flickr.edges , Algo name = EstTriByRWandNborSampling 
########################
#Graph Properties
########################
vertices,edges,triangles
513969,6380904,58771288
no_of_repeat,seed_count,walk_length,subsample_size,sparsification_prob
100,1,1276,63,0.000
#EstTriByRWandNborSampling
#Results: Mean Err, Median Err, Max Err, stddev Err (in %) of simple sampling
23.825,21.356,118.552,19.451 

Fraction of edges seen, fraction of vertices seen(maximum over all run)
0.045,0.402

triangle_estimate,fraction_of_edges_seen,fraction_of_vertices_seen
76087446.182,0.041,0.371
63730695.567,0.041,0.377
59702624.900,0.041,0.381
78419443.229,0.043,0.401
25007709.577,0.038,0.370
30010918.395,0.038,0.361
74561396.649,0.042,0.393
79229558.000,0.042,0.382
68239667.699,0.041,0.388
25498612.458,0.038,0.370
62640541.122,0.041,0.388
61948776.451,0.039,0.371
55302001.451,0.039,0.370
37809523.245,0.039,0.372
63351475.176,0.040,0.375
83794371.376,0.042,0.379
62598868.552,0.039,0.353
46219881.429,0.039,0.357
61339523.470,0.042,0.401
61133660.972,0.040,0.374
93476576.414,0.042,0.372
63735696.276,0.040,0.365
78559463.066,0.042,0.383
71962695.150,0.042,0.395
45633131.636,0.040,0.371
78459448.897,0.039,0.356
76579182.514,0.040,0.365
45953176.978,0.040,0.394
108991274.423,0.044,0.386
48251835.969,0.041,0.385
46966653.893,0.039,0.378
98696482.599,0.043,0.376
49555353.975,0.039,0.376
44499637.718,0.039,0.361
58662477.539,0.039,0.371
36408491.423,0.039,0.362
48485202.364,0.041,0.383
40858288.505,0.041,0.396
67947959.705,0.041,0.370
40475734.307,0.039,0.371
31051899.207,0.039,0.363
47606744.577,0.040,0.388
56318812.172,0.040,0.391
72863656.125,0.041,0.385
42240984.395,0.040,0.383
57214772.439,0.040,0.389
60801947.310,0.041,0.382
67612078.787,0.042,0.393
47210855.157,0.039,0.368
63874882.661,0.041,0.388
60701933.141,0.040,0.367
68708900.843,0.041,0.375
59050032.445,0.041,0.386
58650809.219,0.040,0.376
57827359.226,0.038,0.349
79895485.677,0.042,0.391
78456948.542,0.040,0.378
61851262.636,0.042,0.385
72405257.850,0.043,0.397
40022336.740,0.039,0.373
33435570.241,0.040,0.376
35377512.028,0.038,0.371
65555954.157,0.042,0.381
58908345.705,0.040,0.380
32668794.944,0.038,0.359
56960569.759,0.041,0.397
31742830.426,0.038,0.365
65858497.019,0.042,0.400
38822166.708,0.039,0.375
34634906.821,0.040,0.396
45730645.451,0.038,0.362
75704058.533,0.041,0.373
68971438.038,0.041,0.384
77067585.041,0.041,0.381
35121642.445,0.038,0.370
57478143.085,0.041,0.392
48746906.107,0.040,0.376
36541010.197,0.041,0.387
71618479.718,0.041,0.374
54938616.636,0.040,0.377
66150205.013,0.040,0.367
62079628.323,0.041,0.392
47420051.461,0.041,0.389
29565021.890,0.040,0.383
69030613.088,0.042,0.388
50421309.991,0.040,0.383
44167090.605,0.038,0.365
59710125.962,0.039,0.363
36524341.169,0.038,0.375
72412758.912,0.040,0.378
57809856.746,0.041,0.391
66957819.429,0.042,0.402
86192211.085,0.042,0.386
75538201.702,0.042,0.374
84707834.122,0.042,0.401
47429219.426,0.040,0.379
128445697.251,0.045,0.375
51403949.204,0.040,0.384
63332305.793,0.041,0.391
53656768.367,0.041,0.398
