#Filename = graphs/graph_in_edges_format/soc-flickr.edges , Algo name = EstTriByRWandNborSampling 
########################
#Graph Properties
########################
vertices,edges,triangles
513969,6380904,58771288
no_of_repeat,seed_count,walk_length,subsample_size,sparsification_prob
100,1,15952,797,0.003
#EstTriByRWandNborSampling
#Results: Mean Err, Median Err, Max Err, stddev Err (in %) of simple sampling
8.502,7.008,28.519,6.690 

Fraction of edges seen, fraction of vertices seen(maximum over all run)
0.520,3.371

triangle_estimate,fraction_of_edges_seen,fraction_of_vertices_seen
66434482.791,0.515,3.120
71476698.306,0.510,3.082
58591021.620,0.507,3.240
57980211.665,0.496,3.145
60668188.808,0.504,3.179
55641240.209,0.508,3.266
70966156.651,0.518,3.112
62673354.823,0.512,3.193
60565253.797,0.507,3.181
62640154.282,0.506,3.151
48737661.024,0.499,3.314
58713023.609,0.512,3.254
52815460.820,0.502,3.303
54379019.637,0.495,3.234
66590285.330,0.509,3.115
55681974.207,0.507,3.282
59415101.718,0.508,3.190
55455770.520,0.507,3.293
70009407.724,0.513,3.062
66374815.152,0.510,3.097
65317864.592,0.514,3.173
57356201.494,0.498,3.207
51265568.892,0.500,3.292
54652157.422,0.496,3.195
52528789.481,0.495,3.259
59051295.789,0.511,3.214
60015044.830,0.508,3.197
58560487.789,0.508,3.227
52349986.566,0.501,3.298
54004546.867,0.505,3.285
64669254.020,0.515,3.168
57265933.356,0.504,3.242
68286379.641,0.519,3.084
68227045.341,0.513,3.077
48260986.588,0.499,3.313
58892293.197,0.511,3.210
55018030.052,0.500,3.255
48240519.588,0.500,3.309
58829425.506,0.501,3.169
50464289.165,0.509,3.349
64883790.850,0.516,3.170
65157661.981,0.510,3.112
62303482.128,0.518,3.245
63891974.685,0.508,3.167
75532564.411,0.520,3.037
52938329.489,0.501,3.318
54559089.238,0.504,3.273
62855757.796,0.512,3.146
56558521.826,0.504,3.236
55700774.513,0.501,3.218
60454785.330,0.508,3.157
55259567.322,0.504,3.243
63283164.762,0.508,3.152
66682086.827,0.513,3.129
72500848.331,0.515,3.035
53863611.236,0.499,3.218
72044240.889,0.516,3.101
56651590.010,0.496,3.183
59153497.454,0.504,3.163
58146881.048,0.504,3.221
64718921.496,0.508,3.170
60120446.548,0.510,3.212
53951145.996,0.502,3.215
65661003.518,0.508,3.118
57200932.297,0.510,3.292
56628856.306,0.500,3.191
62779223.215,0.513,3.183
63254564.296,0.513,3.184
60671788.867,0.510,3.188
60318583.110,0.505,3.201
52958529.818,0.498,3.188
44876731.429,0.502,3.371
53078731.777,0.497,3.251
61177263.772,0.506,3.172
60391650.968,0.506,3.182
54652424.093,0.504,3.225
58662422.784,0.506,3.201
59910043.118,0.504,3.229
55340035.300,0.487,3.107
69057992.217,0.515,3.121
61319999.432,0.508,3.189
57454269.759,0.504,3.191
72778452.856,0.520,3.090
61972543.401,0.504,3.167
51191767.689,0.501,3.331
58717223.677,0.502,3.194
72392046.558,0.517,3.097
68793387.905,0.510,3.068
62391883.569,0.510,3.195
55457370.546,0.501,3.236
59615104.978,0.499,3.204
47737244.718,0.489,3.266
56075313.951,0.506,3.218
58916160.253,0.497,3.199
58977027.911,0.506,3.205
50436888.719,0.500,3.279
66883490.109,0.513,3.160
52946929.629,0.506,3.242
64561118.925,0.511,3.172
55216366.618,0.506,3.282
