#Filename = graphs/graph_in_edges_format/soc-flickr.edges , Algo name = EstTriByRWandNborSampling 
########################
#Graph Properties
########################
vertices,edges,triangles
513969,6380904,58771288
no_of_repeat,seed_count,walk_length,subsample_size,sparsification_prob
100,1,638,31,0.000
#EstTriByRWandNborSampling
#Results: Mean Err, Median Err, Max Err, stddev Err (in %) of simple sampling
41.381,40.278,146.309,27.892 

Fraction of edges seen, fraction of vertices seen(maximum over all run)
0.023,0.212

triangle_estimate,fraction_of_edges_seen,fraction_of_vertices_seen
46621605.009,0.020,0.200
53162531.680,0.020,0.211
49940408.527,0.020,0.206
51532300.721,0.020,0.199
43112774.571,0.019,0.185
97493812.213,0.021,0.201
64222431.900,0.021,0.206
66866139.774,0.020,0.197
63247293.749,0.020,0.189
27037163.762,0.018,0.183
71701824.859,0.020,0.192
77849362.464,0.020,0.198
19717793.473,0.019,0.195
115036297.505,0.021,0.198
133617263.254,0.023,0.197
63143945.774,0.021,0.199
53382562.853,0.020,0.197
22551528.270,0.018,0.174
25398598.288,0.019,0.198
87747431.417,0.020,0.196
32937999.749,0.019,0.197
34334864.313,0.018,0.176
25937007.900,0.017,0.171
70686681.041,0.021,0.212
74755590.828,0.020,0.196
82465016.376,0.020,0.195
19917821.812,0.017,0.159
10291458.019,0.017,0.165
37085253.969,0.019,0.191
30099264.245,0.018,0.175
47998466.740,0.020,0.202
24903528.150,0.020,0.194
72967004.100,0.020,0.201
85230408.157,0.021,0.192
80448063.962,0.020,0.190
63123942.940,0.019,0.187
8181159.047,0.017,0.158
75374011.774,0.020,0.196
82816732.871,0.019,0.178
33641432.740,0.019,0.187
40640757.687,0.018,0.177
25070218.433,0.019,0.195
60593584.458,0.020,0.194
98995691.655,0.021,0.196
33446405.110,0.019,0.181
98737321.718,0.020,0.179
61143662.389,0.020,0.194
65750981.787,0.018,0.174
55997933.379,0.020,0.197
101822758.840,0.021,0.193
85387097.022,0.020,0.186
75018961.473,0.020,0.205
61923772.909,0.022,0.211
49393664.401,0.020,0.201
76724203.060,0.020,0.197
51859013.674,0.020,0.199
93659935.724,0.021,0.203
83358476.288,0.021,0.199
39652284.313,0.020,0.196
83021761.918,0.021,0.204
60371886.382,0.020,0.200
35591709.041,0.018,0.169
17312452.702,0.019,0.174
35553370.276,0.020,0.204
14815432.276,0.019,0.201
56621355.034,0.019,0.190
114951285.461,0.022,0.202
85103723.542,0.021,0.204
11688322.583,0.017,0.161
110303960.395,0.022,0.211
67951293.511,0.021,0.199
67272864.063,0.021,0.203
83928557.053,0.021,0.191
40085679.047,0.018,0.169
75305668.759,0.020,0.197
44874690.853,0.020,0.194
92009701.931,0.021,0.198
33318053.592,0.019,0.182
59686789.323,0.020,0.198
21233008.138,0.018,0.164
92556446.056,0.020,0.187
118861839.480,0.021,0.198
11724994.445,0.019,0.190
22338164.708,0.019,0.195
25061883.918,0.020,0.200
44236267.072,0.021,0.210
79879650.100,0.020,0.198
82443346.639,0.020,0.190
26987156.677,0.019,0.187
76152455.392,0.020,0.193
60108515.737,0.020,0.185
44869690.144,0.021,0.171
88929265.517,0.020,0.189
56302976.596,0.019,0.182
35995099.524,0.019,0.196
144758841.712,0.023,0.199
37713676.332,0.019,0.186
34223181.824,0.019,0.189
21258011.680,0.020,0.193
37825358.821,0.019,0.182
