#Filename = graphs/graph_in_edges_format/soc-flickr.edges , Algo name = EstTriByRWandNborSampling 
########################
#Graph Properties
########################
vertices,edges,triangles
513969,6380904,58771288
no_of_repeat,seed_count,walk_length,subsample_size,sparsification_prob
100,1,2552,127,0.000
#EstTriByRWandNborSampling
#Results: Mean Err, Median Err, Max Err, stddev Err (in %) of simple sampling
17.323,14.678,54.323,13.405 

Fraction of edges seen, fraction of vertices seen(maximum over all run)
0.086,0.753

triangle_estimate,fraction_of_edges_seen,fraction_of_vertices_seen
79108290.820,0.084,0.698
72400257.141,0.081,0.696
51581057.629,0.079,0.708
66554845.672,0.079,0.676
64200762.163,0.080,0.712
29071618.655,0.076,0.700
58435362.030,0.081,0.732
78809081.763,0.082,0.693
55267829.944,0.080,0.708
41967195.607,0.078,0.723
64920447.456,0.079,0.695
56911812.851,0.081,0.728
59510931.075,0.083,0.745
64630823.091,0.080,0.704
43731195.517,0.081,0.742
72714051.597,0.082,0.700
54665661.299,0.081,0.742
76828384.486,0.086,0.730
65644716.732,0.077,0.669
55339506.765,0.078,0.682
50506738.760,0.078,0.715
68606803.045,0.084,0.727
67134927.854,0.082,0.712
61667903.326,0.081,0.702
88451281.133,0.082,0.673
46439079.150,0.080,0.736
46117366.906,0.070,0.624
48130152.063,0.079,0.712
61955444.063,0.082,0.734
66599852.049,0.083,0.729
76405824.621,0.084,0.723
60411058.599,0.079,0.701
48838169.036,0.074,0.674
55954593.906,0.078,0.695
52342415.492,0.080,0.723
49009026.575,0.078,0.710
69212722.221,0.083,0.713
57387713.607,0.079,0.690
77424302.245,0.083,0.683
49545769.284,0.069,0.616
59438420.803,0.082,0.733
57402715.732,0.081,0.714
68069226.886,0.081,0.715
53840127.677,0.081,0.727
58317011.929,0.081,0.717
58975438.544,0.077,0.665
42122634.295,0.079,0.723
41454622.989,0.079,0.731
28247751.936,0.075,0.701
50259620.417,0.079,0.715
26845053.212,0.077,0.718
44266688.049,0.078,0.717
58479118.229,0.082,0.736
47405049.335,0.076,0.695
55729145.299,0.083,0.753
31964528.502,0.077,0.722
35398765.039,0.077,0.698
49090288.088,0.082,0.724
67397881.774,0.082,0.701
44575065.071,0.080,0.723
50188360.321,0.081,0.738
61049899.105,0.079,0.685
57487727.776,0.082,0.722
53341723.734,0.080,0.720
83165115.561,0.080,0.669
84344032.582,0.084,0.694
82195394.845,0.085,0.703
57009743.392,0.080,0.714
48453531.210,0.079,0.702
59855979.959,0.082,0.740
65900586.315,0.080,0.705
80604752.828,0.085,0.724
55092805.147,0.076,0.696
37032329.804,0.075,0.683
63074352.582,0.081,0.707
56409658.376,0.081,0.727
50220448.201,0.078,0.705
41788420.279,0.081,0.742
44065826.259,0.075,0.685
61214922.484,0.081,0.704
45881916.882,0.080,0.733
63780702.652,0.082,0.724
59956827.580,0.082,0.730
41060400.472,0.078,0.712
56544677.505,0.080,0.716
42029704.462,0.074,0.675
62170891.252,0.081,0.724
46950818.317,0.082,0.729
53543002.249,0.081,0.734
46521590.840,0.080,0.729
60891960.063,0.081,0.722
46426577.379,0.077,0.693
60747356.243,0.077,0.673
62828901.141,0.081,0.726
65670137.000,0.082,0.730
46675779.351,0.078,0.717
79241226.320,0.082,0.707
46622021.735,0.079,0.715
46386571.712,0.080,0.731
49613278.848,0.079,0.728
