#Filename = graphs/graph_in_edges_format/soc-flickr.edges , Algo name = EstTriByRWandNborSampling 
########################
#Graph Properties
########################
vertices,edges,triangles
513969,6380904,58771288
no_of_repeat,seed_count,walk_length,subsample_size,sparsification_prob
100,1,638,31,0.000
#EstTriByRWandNborSampling
#Results: Mean Err, Median Err, Max Err, stddev Err (in %) of simple sampling
37.585,33.062,89.104,24.822 

Fraction of edges seen, fraction of vertices seen(maximum over all run)
0.022,0.211

triangle_estimate,fraction_of_edges_seen,fraction_of_vertices_seen
71130077.191,0.019,0.187
63835710.445,0.020,0.188
86457248.633,0.020,0.188
92226399.298,0.022,0.207
37965378.658,0.020,0.192
20646258.345,0.017,0.162
32482935.279,0.017,0.159
17554153.611,0.015,0.138
46279889.931,0.020,0.201
94700083.085,0.019,0.177
9122959.141,0.018,0.138
62078794.871,0.021,0.207
75187318.658,0.020,0.200
80823117.097,0.021,0.194
41547552.821,0.020,0.191
54432711.630,0.018,0.181
48935266.125,0.020,0.201
11988365.091,0.018,0.176
48875257.624,0.020,0.190
21921439.003,0.019,0.181
73610428.589,0.021,0.205
8399523.317,0.016,0.142
98133902.897,0.022,0.205
26655443.016,0.019,0.190
27825608.796,0.019,0.182
19189385.279,0.016,0.154
64217431.191,0.021,0.202
25975346.665,0.020,0.199
22029787.687,0.019,0.186
71753498.846,0.020,0.199
86505588.815,0.020,0.189
71780169.292,0.021,0.199
29494178.520,0.019,0.179
13940308.295,0.019,0.175
42999425.179,0.020,0.199
42914413.135,0.020,0.185
53430903.034,0.020,0.200
50657176.740,0.020,0.200
61968779.285,0.020,0.196
88850921.085,0.021,0.204
62333831.003,0.018,0.168
83283465.661,0.021,0.207
55354508.890,0.019,0.184
55866248.056,0.019,0.197
86407241.549,0.021,0.209
23206621.078,0.018,0.163
30656009.787,0.018,0.179
14096997.160,0.018,0.180
54747756.263,0.019,0.180
39340573.486,0.019,0.189
45391430.727,0.019,0.188
38587133.411,0.020,0.207
50787195.160,0.019,0.193
85875499.549,0.021,0.195
108665394.922,0.021,0.190
45479776.577,0.020,0.192
26413742.107,0.017,0.160
102781227.962,0.020,0.190
36473500.633,0.019,0.195
41130827.116,0.019,0.192
67206187.950,0.020,0.196
48343515.624,0.020,0.204
16967403.818,0.020,0.188
49595359.643,0.019,0.190
64912529.668,0.020,0.180
63849045.668,0.020,0.196
38763825.110,0.019,0.186
21271346.903,0.019,0.192
77752682.100,0.021,0.206
64945867.724,0.021,0.211
97738846.928,0.021,0.190
77932707.605,0.021,0.206
54576065.273,0.020,0.183
41597559.906,0.020,0.197
77669336.959,0.020,0.196
57773184.884,0.021,0.209
64832518.332,0.021,0.202
40862455.762,0.019,0.187
35691723.210,0.019,0.195
54182676.207,0.020,0.188
39745630.871,0.019,0.192
37278614.696,0.020,0.203
36886892.533,0.020,0.180
37341957.003,0.020,0.204
27460557.078,0.018,0.176
43422818.495,0.020,0.188
39672287.147,0.021,0.204
57979880.834,0.019,0.180
69441504.633,0.020,0.204
29407499.574,0.020,0.200
44414625.674,0.020,0.199
106648442.508,0.021,0.192
57424802.194,0.020,0.195
60451897.718,0.020,0.197
12055041.204,0.017,0.163
98100564.840,0.021,0.199
107303535.317,0.021,0.199
104401457.505,0.022,0.207
111139078.708,0.021,0.193
64520807.505,0.020,0.201
