#Filename = graphs/graph_in_edges_format/soc-flickr.edges , Algo name = EstTriByRWandNborSampling 
########################
#Graph Properties
########################
vertices,edges,triangles
513969,6380904,58771288
no_of_repeat,seed_count,walk_length,subsample_size,sparsification_prob
100,1,1276,63,0.000
#EstTriByRWandNborSampling
#Results: Mean Err, Median Err, Max Err, stddev Err (in %) of simple sampling
27.016,24.863,120.897,21.203 

Fraction of edges seen, fraction of vertices seen(maximum over all run)
0.045,0.403

triangle_estimate,fraction_of_edges_seen,fraction_of_vertices_seen
71384279.871,0.042,0.394
55307835.611,0.039,0.377
95977764.097,0.043,0.390
66111866.248,0.041,0.376
42743555.596,0.040,0.390
31165248.599,0.039,0.373
55722060.962,0.041,0.381
32302909.774,0.039,0.383
39070535.229,0.039,0.363
49982081.097,0.040,0.389
43332805.743,0.038,0.369
43006092.790,0.040,0.377
51804839.332,0.041,0.388
52274905.928,0.042,0.391
29776718.549,0.037,0.346
39967328.947,0.040,0.367
53205037.702,0.039,0.377
41835927.009,0.039,0.377
25792820.806,0.038,0.373
60262704.248,0.040,0.368
32840485.934,0.037,0.364
49644533.276,0.040,0.386
53401732.235,0.038,0.359
64363285.188,0.040,0.377
73722944.530,0.041,0.379
50028754.376,0.040,0.378
60928631.925,0.042,0.397
57098922.693,0.041,0.391
82188310.508,0.043,0.390
83312636.461,0.042,0.367
52267404.865,0.038,0.361
64149921.627,0.037,0.348
78901178.144,0.043,0.395
113826959.508,0.044,0.381
96845387.016,0.041,0.362
43982897.843,0.040,0.386
76431661.614,0.042,0.387
47527566.693,0.040,0.384
61734579.439,0.039,0.373
29683371.991,0.038,0.361
35736729.586,0.039,0.369
40542410.420,0.039,0.375
51885684.119,0.038,0.347
59580940.994,0.040,0.378
70337464.900,0.041,0.381
60685264.113,0.041,0.388
104111416.414,0.044,0.368
84817016.257,0.042,0.386
59591775.862,0.041,0.387
42521857.520,0.038,0.369
80743105.762,0.041,0.379
50202945.721,0.039,0.385
49772884.793,0.041,0.388
29462507.367,0.038,0.368
44158756.091,0.039,0.369
70124934.790,0.041,0.376
32346249.248,0.037,0.357
129824225.884,0.045,0.365
91995533.257,0.043,0.376
51314769.903,0.041,0.388
54376036.934,0.041,0.396
42495187.075,0.039,0.360
66306893.878,0.041,0.386
57826525.774,0.040,0.385
40453231.119,0.038,0.363
76999242.025,0.041,0.366
76877558.119,0.042,0.396
20843786.329,0.037,0.359
65872665.693,0.041,0.383
74097997.665,0.040,0.373
60371052.931,0.040,0.379
40102348.075,0.040,0.391
20799613.404,0.039,0.373
59682622.066,0.041,0.386
72368585.987,0.042,0.389
65958511.188,0.041,0.393
45083887.157,0.040,0.388
58446613.624,0.041,0.339
56549678.213,0.039,0.380
53113358.047,0.040,0.373
67316203.536,0.040,0.374
22419009.495,0.038,0.367
45015544.141,0.041,0.384
36433494.966,0.038,0.357
78735321.313,0.042,0.389
48645225.034,0.040,0.379
49727878.417,0.040,0.364
39652284.313,0.038,0.360
40991640.730,0.039,0.376
84382788.072,0.040,0.361
65269246.871,0.040,0.370
90009418.545,0.042,0.391
33218039.423,0.039,0.370
33052182.592,0.037,0.355
69341490.464,0.042,0.403
67884617.398,0.041,0.387
64324946.423,0.040,0.354
60345215.937,0.040,0.377
42956919.157,0.038,0.356
68343015.674,0.042,0.385
