#Filename = graphs/graph_in_edges_format/soc-flickr.edges , Algo name = EstTriByRWandNborSampling 
########################
#Graph Properties
########################
vertices,edges,triangles
513969,6380904,58771288
no_of_repeat,seed_count,walk_length,subsample_size,sparsification_prob
100,1,2552,127,0.000
#EstTriByRWandNborSampling
#Results: Mean Err, Median Err, Max Err, stddev Err (in %) of simple sampling
19.802,15.750,65.910,15.066 

Fraction of edges seen, fraction of vertices seen(maximum over all run)
0.086,0.756

triangle_estimate,fraction_of_edges_seen,fraction_of_vertices_seen
51466874.785,0.077,0.691
74047157.129,0.084,0.731
52284907.345,0.077,0.678
74505138.679,0.083,0.716
51683155.426,0.081,0.735
69389413.920,0.082,0.717
51801088.801,0.080,0.716
37846195.107,0.078,0.736
66844053.312,0.082,0.741
55364510.307,0.080,0.727
54174341.693,0.080,0.719
57157681.017,0.083,0.743
55955010.632,0.081,0.742
50335047.770,0.081,0.741
51388530.353,0.079,0.707
60781111.025,0.082,0.725
51844845.000,0.080,0.710
51757749.328,0.079,0.715
84149421.677,0.082,0.697
53584258.094,0.082,0.739
50972221.373,0.076,0.684
44765508.718,0.080,0.721
67714176.585,0.077,0.655
72642374.776,0.078,0.666
64036155.509,0.079,0.675
55774568.401,0.082,0.729
55537034.749,0.082,0.745
68027554.315,0.082,0.728
64943784.096,0.082,0.732
45668553.321,0.078,0.713
43867464.823,0.079,0.721
40162356.577,0.077,0.703
45133060.790,0.078,0.717
59719710.654,0.084,0.738
65938091.629,0.083,0.728
79722961.235,0.083,0.693
72486936.088,0.086,0.740
55955427.357,0.081,0.726
90737855.078,0.084,0.690
62071710.534,0.080,0.716
53093771.939,0.080,0.693
81696157.450,0.085,0.738
56370486.160,0.078,0.690
45406432.853,0.078,0.722
97507564.161,0.086,0.693
57575240.174,0.080,0.700
70174108.423,0.084,0.740
66999908.726,0.082,0.708
58720402.412,0.080,0.732
42258486.875,0.078,0.707
96074027.735,0.084,0.669
43883300.400,0.078,0.718
54967787.436,0.081,0.712
51028896.069,0.068,0.593
72936583.124,0.083,0.696
73246627.049,0.083,0.718
69556520.928,0.081,0.714
61212422.130,0.079,0.711
34129418.541,0.076,0.709
69304401.876,0.083,0.702
69178550.713,0.083,0.731
58557462.661,0.082,0.726
87379879.345,0.084,0.694
77601827.395,0.085,0.720
66091446.688,0.083,0.737
25785736.469,0.079,0.742
77957711.147,0.086,0.702
70282040.381,0.083,0.715
41247093.588,0.076,0.707
66916563.585,0.084,0.715
49123626.144,0.079,0.702
40204445.873,0.074,0.664
56348816.423,0.078,0.689
39970662.752,0.079,0.726
35436687.078,0.078,0.708
62984339.829,0.079,0.677
57174350.045,0.079,0.683
53970146.097,0.081,0.723
43906637.039,0.078,0.704
34157755.889,0.073,0.679
51702324.809,0.084,0.756
29864230.947,0.078,0.693
44379203.989,0.079,0.717
55377428.804,0.081,0.741
43661185.599,0.080,0.729
53412983.829,0.082,0.705
54131418.945,0.077,0.675
65420101.577,0.082,0.717
54708584.047,0.081,0.736
33571006.096,0.078,0.713
24105081.699,0.055,0.505
45346841.077,0.080,0.725
48678563.091,0.079,0.695
53296717.357,0.082,0.738
57030996.403,0.080,0.708
73458323.707,0.082,0.708
39360993.045,0.077,0.683
59940158.552,0.081,0.731
61157414.337,0.083,0.723
37576156.850,0.076,0.698
