#Filename = graphs/graph_in_edges_format/soc-flickr.edges , Algo name = EstTriByRWandNborSampling 
########################
#Graph Properties
########################
vertices,edges,triangles
513969,6380904,58771288
no_of_repeat,seed_count,walk_length,subsample_size,sparsification_prob
100,1,638,31,0.000
#EstTriByRWandNborSampling
#Results: Mean Err, Median Err, Max Err, stddev Err (in %) of simple sampling
34.563,29.815,124.787,25.085 

Fraction of edges seen, fraction of vertices seen(maximum over all run)
0.022,0.214

triangle_estimate,fraction_of_edges_seen,fraction_of_vertices_seen
45579790.746,0.018,0.171
33516415.028,0.018,0.161
66396073.179,0.020,0.187
34018152.777,0.019,0.190
71920189.129,0.021,0.196
17354125.273,0.019,0.194
80846453.737,0.021,0.205
89671037.273,0.021,0.197
78961186.646,0.020,0.189
59086704.307,0.019,0.191
95960261.618,0.022,0.205
23568338.991,0.020,0.194
21479709.755,0.019,0.186
60891960.063,0.020,0.197
50308794.050,0.020,0.200
16937399.567,0.019,0.176
74520557.530,0.020,0.201
83731862.520,0.021,0.201
22383171.085,0.019,0.181
54301026.307,0.021,0.206
40720769.022,0.019,0.196
29987581.755,0.020,0.204
54832768.307,0.020,0.193
43154447.141,0.020,0.196
67284532.382,0.020,0.200
71280098.445,0.020,0.194
42165973.768,0.019,0.182
76294142.132,0.020,0.193
46554928.897,0.019,0.202
90617838.075,0.022,0.207
76242468.144,0.021,0.201
52134052.639,0.019,0.190
63287299.417,0.018,0.175
60171858.044,0.021,0.206
19861147.116,0.019,0.193
48715234.953,0.019,0.187
57801522.232,0.020,0.201
58428277.693,0.020,0.194
45253077.793,0.020,0.189
58716651.881,0.020,0.196
18519290.345,0.020,0.194
45663135.887,0.020,0.195
6994324.238,0.019,0.174
57028079.323,0.019,0.183
52694131.987,0.019,0.192
28284007.072,0.019,0.180
22949918.044,0.017,0.164
42499354.332,0.020,0.189
43084437.223,0.021,0.211
71808506.639,0.022,0.213
38648808.815,0.020,0.193
25120225.517,0.018,0.174
37917038.476,0.019,0.184
50420476.539,0.018,0.185
52152388.571,0.021,0.214
62538860.050,0.020,0.193
59260062.201,0.020,0.190
33954810.470,0.018,0.181
107800272.357,0.021,0.194
55046131.868,0.019,0.181
38627139.078,0.020,0.186
39778968.928,0.020,0.195
24066742.934,0.017,0.165
132110383.103,0.021,0.190
75267329.994,0.021,0.209
43432819.912,0.018,0.175
29862564.044,0.019,0.183
40164023.480,0.020,0.196
49376995.373,0.019,0.188
39563938.464,0.020,0.197
99967496.000,0.021,0.196
36528508.426,0.020,0.192
61472042.245,0.021,0.207
34514889.818,0.017,0.168
56271305.442,0.019,0.185
119843645.241,0.022,0.206
35788403.574,0.020,0.204
28223998.571,0.019,0.194
100602585.975,0.021,0.182
68941433.787,0.020,0.198
46723286.082,0.019,0.190
17569155.737,0.019,0.184
51357275.925,0.017,0.167
74012152.169,0.021,0.206
50312127.856,0.020,0.204
26420409.718,0.020,0.199
12768475.611,0.019,0.178
54126001.511,0.020,0.193
25016877.542,0.021,0.200
67866281.467,0.021,0.202
25803655.674,0.020,0.195
54689414.665,0.020,0.205
40852454.345,0.019,0.183
65710976.119,0.020,0.191
27043831.373,0.019,0.183
46941650.351,0.014,0.131
81079820.132,0.019,0.184
24311777.649,0.019,0.188
23396648.000,0.020,0.195
47591742.451,0.019,0.172
