#Filename = graphs/graph_in_edges_format/soc-flickr.edges , Algo name = EstTriByRWandNborSampling 
########################
#Graph Properties
########################
vertices,edges,triangles
513969,6380904,58771288
no_of_repeat,seed_count,walk_length,subsample_size,sparsification_prob
100,1,1595,79,0.000
#EstTriByRWandNborSampling
#Results: Mean Err, Median Err, Max Err, stddev Err (in %) of simple sampling
23.556,19.082,99.652,19.780 

Fraction of edges seen, fraction of vertices seen(maximum over all run)
0.055,0.501

triangle_estimate,fraction_of_edges_seen,fraction_of_vertices_seen
32702633.071,0.049,0.475
33174033.189,0.047,0.445
59325738.172,0.050,0.468
38596134.686,0.049,0.455
47314703.203,0.050,0.474
61468041.678,0.051,0.479
27775935.092,0.046,0.445
56899394.425,0.049,0.458
68416359.398,0.051,0.465
65402599.097,0.052,0.479
61616062.648,0.052,0.474
36558512.677,0.039,0.312
77128927.065,0.053,0.480
58069560.206,0.050,0.479
62814232.396,0.052,0.480
47505396.885,0.051,0.476
47612745.427,0.049,0.469
68862422.593,0.053,0.483
58386938.503,0.049,0.448
43905553.552,0.049,0.465
92047040.554,0.053,0.471
72350916.818,0.051,0.476
53351558.460,0.050,0.456
64965870.558,0.052,0.475
96222298.741,0.054,0.473
69985915.095,0.052,0.482
53386896.800,0.049,0.464
55834576.903,0.050,0.475
44342948.853,0.048,0.445
51774668.391,0.050,0.471
90676846.435,0.054,0.474
34614903.987,0.046,0.439
94871440.695,0.053,0.481
94838102.638,0.052,0.461
75481360.316,0.052,0.467
81122159.463,0.051,0.450
27111841.008,0.048,0.456
59069701.898,0.051,0.492
90726186.759,0.053,0.456
65952010.267,0.052,0.483
42323329.394,0.051,0.488
63999066.922,0.051,0.455
111953860.808,0.055,0.452
24542143.619,0.048,0.431
73930473.931,0.052,0.471
71056733.467,0.051,0.467
32101881.294,0.046,0.423
64475801.129,0.050,0.478
38699482.661,0.051,0.477
63597676.722,0.051,0.475
47624747.127,0.050,0.472
70338631.732,0.051,0.442
64317778.741,0.051,0.483
41885267.333,0.050,0.464
51027895.927,0.051,0.476
85472775.827,0.053,0.472
73411733.773,0.051,0.459
30876374.340,0.048,0.469
59871148.775,0.051,0.472
64807848.171,0.052,0.489
52674795.915,0.048,0.441
22983922.861,0.047,0.454
57743514.014,0.049,0.456
64873190.761,0.052,0.476
51471292.078,0.051,0.488
33846795.167,0.050,0.470
72376920.502,0.053,0.481
57131427.298,0.052,0.485
68976438.746,0.051,0.455
41823258.548,0.049,0.475
50038422.413,0.049,0.454
59378412.301,0.051,0.475
40849120.539,0.050,0.475
62312828.028,0.050,0.447
37501312.913,0.048,0.447
69152463.684,0.051,0.462
117337956.920,0.055,0.456
67049499.085,0.050,0.461
63451656.035,0.053,0.501
56038605.808,0.050,0.467
42733387.488,0.050,0.471
63433653.485,0.052,0.482
40907795.518,0.047,0.441
64359117.931,0.050,0.446
52354750.573,0.051,0.479
61876766.250,0.049,0.451
57413467.255,0.051,0.469
52055374.826,0.049,0.462
84712001.379,0.052,0.463
46869306.769,0.049,0.462
44820349.821,0.049,0.463
47374711.704,0.050,0.470
59129043.639,0.053,0.444
50310460.953,0.049,0.456
47733429.191,0.048,0.452
58048890.611,0.047,0.380
66185376.662,0.051,0.461
44744339.052,0.050,0.465
47554737.209,0.049,0.459
42808064.735,0.050,0.474
