#Filename = graphs/graph_in_edges_format/soc-flickr.edges , Algo name = EstTriByRWandNborSampling 
########################
#Graph Properties
########################
vertices,edges,triangles
513969,6380904,58771288
no_of_repeat,seed_count,walk_length,subsample_size,sparsification_prob
100,1,38285,1914,0.006
#EstTriByRWandNborSampling
#Results: Mean Err, Median Err, Max Err, stddev Err (in %) of simple sampling
4.857,4.136,18.376,3.928 

Fraction of edges seen, fraction of vertices seen(maximum over all run)
1.232,6.167

triangle_estimate,fraction_of_edges_seen,fraction_of_vertices_seen
58148560.645,1.208,6.006
57256272.986,1.203,5.937
55458586.410,1.210,6.067
57494108.953,1.198,5.913
57732833.819,1.206,6.031
58403813.472,1.214,6.024
53849513.034,1.198,6.039
55462586.454,1.206,6.054
63524314.625,1.223,5.819
61511403.443,1.215,5.908
59691438.843,1.214,5.913
57458664.116,1.211,6.017
53540148.497,1.198,6.046
59976608.668,1.206,5.878
57357801.888,1.214,6.034
58809206.851,1.213,5.992
60997703.310,1.206,5.831
57219244.798,1.209,6.069
52422913.902,1.201,6.119
62063520.669,1.223,5.923
59747467.241,1.206,5.811
65335779.130,1.226,5.812
59154016.225,1.215,5.988
65370473.959,1.215,5.681
54594160.170,1.208,6.086
58329395.981,1.211,5.982
56340762.847,1.209,6.017
56129371.617,1.197,5.971
62384413.112,1.209,5.731
61553820.580,1.213,5.852
56406263.572,1.209,6.040
57930724.899,1.211,5.953
60118165.791,1.210,5.917
55199444.651,1.198,5.981
54839468.442,1.204,6.021
59525437.005,1.215,5.933
65110554.414,1.223,5.758
58849401.740,1.203,5.947
63620315.688,1.232,5.834
61282400.907,1.216,5.824
56256206.355,1.220,6.047
52823140.557,1.195,6.099
61721655.772,1.219,5.872
60227417.001,1.215,5.956
61756711.716,1.220,5.830
56827962.687,1.206,5.996
60173583.072,1.224,5.958
56419319.272,1.210,6.050
64983330.783,1.224,5.762
67259828.216,1.227,5.823
58882902.111,1.213,5.976
59903302.301,1.213,5.900
56702877.968,1.209,6.047
58989986.630,1.212,5.945
59660660.725,1.205,5.930
61399902.208,1.205,5.929
57363746.398,1.217,5.943
57848390.654,1.209,6.016
57178188.787,1.201,5.943
62009742.296,1.220,5.792
59322212.532,1.213,5.974
56888074.463,1.213,5.955
57088271.125,1.210,6.015
58910402.416,1.199,5.871
58749206.186,1.208,5.965
60815090.176,1.220,5.941
55812479.218,1.205,6.000
59831468.172,1.215,5.923
52589249.077,1.195,6.057
61555792.824,1.222,5.892
52783362.338,1.211,6.116
57875557.622,1.210,6.053
65432224.643,1.219,5.700
58198311.196,1.219,5.992
52383191.240,1.203,6.082
50233056.317,1.198,6.167
60508170.110,1.219,5.927
53842262.954,1.204,6.080
58412674.681,1.199,5.879
67254828.161,1.228,5.834
61683822.019,1.220,5.831
61489125.419,1.216,5.866
59912913.518,1.201,5.913
59893913.308,1.204,5.959
60337973.781,1.209,5.876
61514597.923,1.221,5.909
61710516.759,1.223,5.891
57996225.625,1.212,5.944
69571242.704,1.223,5.650
64523297.910,1.225,5.819
53311090.405,1.204,6.065
54934941.722,1.186,5.913
66545264.747,1.227,5.764
59908441.246,1.212,5.840
63416285.650,1.213,5.828
58890457.750,1.209,5.915
63155727.209,1.217,5.777
55819090.403,1.207,6.028
59205683.464,1.193,5.819
62088548.724,1.226,5.873
