#Filename = graphs/graph_in_edges_format/soc-flickr-und.edges , Algo name = EstTriByRWandNborSampling 
########################
#Graph Properties
########################
vertices,edges,triangles
1715255,31110082,548658705
no_of_repeat,seed_count,walk_length,subsample_size,sparsification_prob
100,1,3111,155,0.000
#EstTriByRWandNborSampling
#Results: Mean Err, Median Err, Max Err, stddev Err (in %) of simple sampling
22.991,16.946,100.000,23.719 

Fraction of edges seen, fraction of vertices seen(maximum over all run)
0.022,0.303

triangle_estimate,fraction_of_edges_seen,fraction_of_vertices_seen
618894885.043,0.021,0.290
526606320.321,0.021,0.293
806567022.246,0.022,0.293
743148529.908,0.021,0.287
2213338.883,0.000,0.001
790053647.510,0.021,0.288
587206472.259,0.021,0.287
720665140.204,0.022,0.300
717155131.403,0.021,0.292
724538483.248,0.021,0.292
720241805.809,0.021,0.293
0.000,0.000,0.001
555118058.473,0.021,0.293
587134805.413,0.021,0.298
505187933.287,0.021,0.291
570983098.250,0.021,0.290
506522936.634,0.020,0.284
689698395.896,0.022,0.299
3088341.077,0.000,0.000
607438189.652,0.021,0.293
546908037.889,0.021,0.285
731586834.254,0.021,0.292
565574751.357,0.021,0.302
0.000,0.000,0.001
671378349.964,0.021,0.294
560791406.031,0.021,0.298
768043592.326,0.021,0.292
502602926.806,0.021,0.291
709265111.621,0.021,0.286
482402876.160,0.021,0.293
762566911.928,0.022,0.297
729478495.634,0.021,0.291
500467921.453,0.021,0.290
527129654.967,0.021,0.291
497396247.085,0.021,0.293
604061514.519,0.021,0.292
756473563.317,0.022,0.298
718583468.318,0.022,0.292
778795285.949,0.021,0.293
583424796.111,0.021,0.285
668601676.336,0.022,0.298
734571841.738,0.021,0.292
519281301.956,0.018,0.248
0.000,0.000,0.000
709075111.145,0.021,0.288
552801385.998,0.021,0.293
595203158.976,0.020,0.274
449639460.681,0.021,0.292
662681661.493,0.021,0.292
611978201.034,0.021,0.276
529119659.956,0.021,0.301
641636608.728,0.021,0.298
523974647.056,0.021,0.298
644413282.356,0.022,0.298
637789932.417,0.021,0.297
615228209.183,0.021,0.291
677733365.897,0.021,0.285
769303595.485,0.022,0.291
582771461.140,0.021,0.296
736523513.298,0.022,0.297
757510232.583,0.021,0.288
546661370.604,0.020,0.284
741043524.630,0.022,0.296
511451282.324,0.021,0.299
494969574.334,0.021,0.295
395634325.278,0.019,0.266
847302124.378,0.022,0.290
705545102.294,0.021,0.291
580483122.069,0.021,0.291
648134958.354,0.022,0.291
618719884.604,0.021,0.292
709696779.370,0.022,0.303
693615072.383,0.021,0.294
678905035.502,0.021,0.286
542328026.406,0.021,0.299
515411292.253,0.021,0.286
700675090.084,0.021,0.292
596788162.950,0.021,0.296
640071604.804,0.021,0.290
468546174.751,0.021,0.276
564671415.759,0.021,0.292
666013336.513,0.022,0.300
526597986.967,0.021,0.296
651858301.023,0.021,0.292
564101414.330,0.021,0.290
913303956.526,0.022,0.298
554666390.674,0.021,0.294
577393114.322,0.021,0.299
474686190.146,0.021,0.294
507159604.897,0.018,0.252
556443061.795,0.021,0.299
775001.943,0.000,0.001
555126391.827,0.021,0.299
656909980.355,0.021,0.294
658711651.539,0.021,0.292
704905100.690,0.021,0.290
586801471.244,0.021,0.290
611353199.467,0.021,0.290
693120071.142,0.022,0.302
485892884.910,0.021,0.297
