#Filename = graphs/graph_in_edges_format/soc-flickr-und.edges , Algo name = EstTriByEdgeSampleAndCount 
########################
#Graph Properties
########################
vertices,edges,triangles
1715255,31110082,548658705
no_of_repeat,seed_count,walk_length,subsample_size,sparsification_prob
100,1,3111,155,0.000
#EstTriByEdgeSampleAndCount
#Results: Mean Err, Median Err, Max Err, stddev Err (in %) of simple sampling
4.054,3.715,13.715,3.000 

Fraction of edges seen, fraction of vertices seen(maximum over all run)
0.010,0.176

triangle_estimate,fraction_of_edges_seen,fraction_of_vertices_seen
588404020.370,0.010,0.174
613645533.847,0.010,0.172
565683323.826,0.010,0.174
549408049.417,0.010,0.174
585356366.034,0.010,0.174
587410365.017,0.010,0.174
573715926.992,0.010,0.174
532109109.929,0.010,0.175
571195110.059,0.010,0.173
623905525.520,0.010,0.173
518571389.359,0.010,0.174
577217061.623,0.010,0.173
560801741.828,0.010,0.174
518541379.634,0.010,0.175
510968925.591,0.010,0.174
549401380.589,0.010,0.174
593132219.327,0.010,0.173
512629463.730,0.010,0.174
534829991.699,0.010,0.174
524129857.386,0.010,0.175
557840782.255,0.010,0.174
515240309.840,0.010,0.173
558387626.140,0.010,0.174
508658176.735,0.010,0.175
511899227.078,0.010,0.176
536650581.707,0.010,0.174
523899782.825,0.010,0.174
553305979.305,0.010,0.173
516710786.384,0.010,0.174
526467281.554,0.010,0.174
548931228.224,0.010,0.173
581438429.662,0.010,0.173
518621405.568,0.010,0.174
523196221.485,0.010,0.174
537470847.535,0.010,0.174
561408605.164,0.010,0.174
597006808.318,0.010,0.174
568157458.965,0.010,0.174
523322929.215,0.010,0.173
565569953.753,0.010,0.173
534489881.478,0.010,0.174
538827954.006,0.010,0.174
536550549.289,0.010,0.173
535513546.556,0.010,0.174
570895012.805,0.010,0.173
517714444.978,0.010,0.174
521635715.764,0.010,0.174
532906034.860,0.010,0.174
546046960.172,0.010,0.174
527851063.336,0.010,0.174
541115361.964,0.010,0.174
574699579.103,0.010,0.173
543646182.140,0.010,0.174
552895846.391,0.010,0.173
535977030.092,0.010,0.174
525850414.976,0.010,0.174
599924420.510,0.010,0.173
575703237.697,0.010,0.172
552155606.498,0.010,0.173
532415876.011,0.010,0.175
577013662.373,0.010,0.174
617150002.891,0.010,0.174
536503867.494,0.010,0.175
545486778.631,0.010,0.174
572822304.058,0.010,0.174
551158616.732,0.010,0.174
598373918.031,0.010,0.175
520815449.937,0.010,0.173
564759691.167,0.010,0.174
504793590.986,0.010,0.174
583168990.494,0.010,0.173
541915621.308,0.010,0.174
522992822.235,0.010,0.173
563759366.987,0.010,0.173
524830084.313,0.010,0.174
533386190.466,0.010,0.174
531442227.143,0.010,0.175
549488075.351,0.010,0.174
560948456.041,0.010,0.174
553646089.526,0.010,0.173
537314130.080,0.010,0.174
528277868.320,0.010,0.174
542362432.775,0.010,0.173
533039411.417,0.010,0.175
565203168.220,0.010,0.174
583522438.371,0.010,0.173
483996851.282,0.010,0.174
582772195.236,0.010,0.172
544102996.848,0.010,0.175
545096652.201,0.010,0.174
546557125.504,0.010,0.174
595276247.487,0.010,0.173
564552957.503,0.010,0.174
525276895.780,0.010,0.174
544463113.553,0.010,0.174
522746075.604,0.010,0.174
546890566.897,0.010,0.173
484420321.852,0.010,0.174
542012319.312,0.010,0.174
547540777.614,0.010,0.173
