#Filename = graphs/graph_in_edges_format/soc-flickr-und.edges , Algo name = EstTriByEdgeSampleAndCount 
########################
#Graph Properties
########################
vertices,edges,triangles
1715255,31110082,548658705
no_of_repeat,seed_count,walk_length,subsample_size,sparsification_prob
100,1,6222,311,0.000
#EstTriByEdgeSampleAndCount
#Results: Mean Err, Median Err, Max Err, stddev Err (in %) of simple sampling
2.788,2.521,9.593,2.069 

Fraction of edges seen, fraction of vertices seen(maximum over all run)
0.020,0.339

triangle_estimate,fraction_of_edges_seen,fraction_of_vertices_seen
554303127.700,0.020,0.334
547484776.395,0.020,0.335
546361440.100,0.020,0.334
560209809.935,0.020,0.335
567014827.872,0.020,0.335
548891446.769,0.020,0.334
511633015.230,0.020,0.337
514046354.924,0.020,0.336
552863123.904,0.020,0.336
554968129.452,0.020,0.336
538101418.329,0.020,0.336
541314760.132,0.020,0.335
528916394.119,0.020,0.337
559219807.326,0.020,0.333
550561451.171,0.020,0.334
535949745.990,0.020,0.335
538576419.581,0.020,0.336
554484794.845,0.020,0.336
507241336.987,0.020,0.337
550248117.011,0.020,0.335
560924811.820,0.020,0.334
546356440.087,0.020,0.336
550554784.486,0.020,0.334
532398069.962,0.020,0.336
557771470.175,0.020,0.336
569214833.671,0.020,0.333
545663104.926,0.020,0.337
559048140.207,0.020,0.335
534249741.510,0.020,0.336
524178048.296,0.020,0.337
539609755.638,0.020,0.336
549721448.957,0.020,0.335
535164743.921,0.020,0.335
552831457.154,0.020,0.336
563339818.185,0.020,0.334
523936380.992,0.020,0.335
555493130.836,0.020,0.334
529924730.110,0.020,0.336
515863026.379,0.020,0.336
564316487.426,0.020,0.335
544448101.724,0.020,0.335
563946486.451,0.020,0.337
548281445.161,0.020,0.334
503126326.141,0.020,0.336
566121492.184,0.020,0.335
521959709.116,0.020,0.336
554246460.884,0.020,0.333
518239699.310,0.020,0.339
525214717.695,0.020,0.335
601289918.214,0.020,0.333
578114857.129,0.020,0.332
577156521.270,0.020,0.334
561176479.150,0.020,0.334
535219744.066,0.020,0.336
587378214.879,0.020,0.337
528791393.789,0.020,0.337
546999775.116,0.020,0.335
550161450.116,0.020,0.334
542926431.046,0.020,0.337
529831396.530,0.020,0.337
550178116.827,0.020,0.336
580383196.442,0.020,0.334
564843155.481,0.020,0.336
534123074.509,0.020,0.335
588291550.620,0.020,0.337
533011404.912,0.020,0.337
520646372.320,0.020,0.334
535539744.910,0.020,0.338
540516424.694,0.020,0.335
546106439.428,0.020,0.336
550666451.447,0.020,0.337
526223053.686,0.020,0.334
533061405.044,0.020,0.336
532556403.713,0.020,0.335
565338156.786,0.020,0.335
555558131.008,0.020,0.334
528493059.669,0.020,0.337
537061415.587,0.020,0.336
562148148.378,0.020,0.333
541879761.621,0.020,0.337
585751543.925,0.020,0.333
543549766.023,0.020,0.336
540996425.959,0.020,0.336
528016391.746,0.020,0.334
577836523.062,0.020,0.334
535999746.122,0.020,0.333
564448154.440,0.020,0.333
561323146.203,0.020,0.334
533308072.361,0.020,0.336
559393141.116,0.020,0.335
587689882.367,0.020,0.334
569033166.525,0.020,0.334
530469731.546,0.020,0.335
563933153.083,0.020,0.336
530026397.044,0.020,0.336
570528170.466,0.020,0.334
563226484.553,0.020,0.334
534829743.038,0.020,0.336
554899795.939,0.020,0.334
549883116.049,0.020,0.333
