#Filename = graphs/graph_in_edges_format/soc-flickr-und.edges , Algo name = EstTriByEdgeSampleAndCount 
########################
#Graph Properties
########################
vertices,edges,triangles
1715255,31110082,548658705
no_of_repeat,seed_count,walk_length,subsample_size,sparsification_prob
100,1,6222,311,0.000
#EstTriByEdgeSampleAndCount
#Results: Mean Err, Median Err, Max Err, stddev Err (in %) of simple sampling
2.925,2.678,9.871,2.100 

Fraction of edges seen, fraction of vertices seen(maximum over all run)
0.020,0.338

triangle_estimate,fraction_of_edges_seen,fraction_of_vertices_seen
580361529.718,0.020,0.333
543089764.810,0.020,0.335
533441406.046,0.020,0.335
594999901.635,0.020,0.334
532888071.254,0.020,0.336
546021439.204,0.020,0.336
550988118.962,0.020,0.335
568446498.312,0.020,0.335
535523078.199,0.020,0.336
525736385.737,0.020,0.334
532849737.819,0.020,0.336
525348051.380,0.020,0.338
555588131.087,0.020,0.335
577009854.217,0.020,0.335
561353146.282,0.020,0.334
566131492.210,0.020,0.334
524226381.757,0.020,0.335
535203077.356,0.020,0.336
531991402.224,0.020,0.335
516026360.143,0.020,0.337
561703147.205,0.020,0.334
558228138.045,0.020,0.333
598131576.556,0.020,0.334
563353151.554,0.020,0.334
552463122.850,0.020,0.335
533629739.875,0.020,0.335
530443064.809,0.020,0.338
546461440.364,0.020,0.334
522948045.054,0.020,0.337
531834735.144,0.020,0.335
527153056.137,0.020,0.336
496979643.273,0.020,0.337
519293035.420,0.020,0.336
538753086.713,0.020,0.335
527653057.455,0.020,0.338
532284736.330,0.020,0.336
530001396.978,0.020,0.337
521328040.784,0.020,0.336
529269728.383,0.020,0.334
556414799.932,0.020,0.334
577088187.757,0.020,0.334
555809798.338,0.020,0.336
507808005.148,0.020,0.335
538024751.460,0.020,0.336
562698149.827,0.020,0.333
561168145.794,0.020,0.335
530764732.324,0.020,0.335
553226458.195,0.020,0.337
579246526.779,0.020,0.336
555891465.220,0.020,0.335
551733120.926,0.020,0.336
550206450.235,0.020,0.333
564584821.467,0.020,0.334
536238080.084,0.020,0.336
577084854.414,0.020,0.333
557854803.728,0.020,0.334
546586440.693,0.020,0.334
560854811.635,0.020,0.335
531966402.158,0.020,0.336
570601503.992,0.020,0.333
516884695.739,0.020,0.337
553263124.958,0.020,0.336
532583070.450,0.020,0.333
554128127.238,0.020,0.335
544628102.198,0.020,0.335
549166447.494,0.020,0.335
515756359.431,0.020,0.336
553873126.566,0.020,0.335
533569739.717,0.020,0.336
524773049.864,0.020,0.336
567594829.401,0.020,0.334
567843163.389,0.020,0.335
533804740.337,0.020,0.336
558403138.506,0.020,0.334
513291352.934,0.020,0.336
528816393.855,0.020,0.337
573636511.992,0.020,0.333
581158198.484,0.020,0.335
537851417.670,0.020,0.336
555316463.704,0.020,0.336
602818255.576,0.020,0.334
534913076.591,0.020,0.336
547356442.723,0.020,0.334
550664784.776,0.020,0.335
539933089.823,0.020,0.335
543746433.208,0.020,0.335
537518083.458,0.020,0.337
572146508.065,0.020,0.333
543666432.997,0.020,0.336
557351469.068,0.020,0.335
540439757.825,0.020,0.335
550786451.764,0.020,0.335
537074748.956,0.020,0.334
542961431.139,0.020,0.338
553146457.984,0.020,0.336
528973060.935,0.020,0.336
544904769.594,0.020,0.336
538521419.436,0.020,0.334
554899795.939,0.020,0.337
537323082.944,0.020,0.334
