#Filename = graphs/graph_in_edges_format/soc-flickr-und.edges , Algo name = EstTriByEdgeSampleAndCount 
########################
#Graph Properties
########################
vertices,edges,triangles
1715255,31110082,548658705
no_of_repeat,seed_count,walk_length,subsample_size,sparsification_prob
100,1,18666,933,0.001
#EstTriByEdgeSampleAndCount
#Results: Mean Err, Median Err, Max Err, stddev Err (in %) of simple sampling
1.393,1.156,5.113,1.152 

Fraction of edges seen, fraction of vertices seen(maximum over all run)
0.060,0.905

triangle_estimate,fraction_of_edges_seen,fraction_of_vertices_seen
558185360.155,0.060,0.896
537405305.383,0.060,0.902
546732552.190,0.060,0.896
569103722.267,0.060,0.889
550968118.909,0.060,0.898
546571440.654,0.060,0.903
576713742.325,0.060,0.896
551773676.588,0.060,0.894
549654226.557,0.060,0.897
547770888.260,0.060,0.893
540641425.023,0.060,0.898
553441458.762,0.060,0.896
555505353.091,0.060,0.900
550891452.041,0.060,0.891
554741462.188,0.060,0.893
542313651.653,0.060,0.905
553571459.104,0.060,0.900
550472006.490,0.060,0.902
543293654.236,0.060,0.901
557089801.711,0.060,0.898
557930915.040,0.060,0.898
548228111.687,0.060,0.898
565375379.106,0.060,0.890
542894764.296,0.060,0.903
545121992.389,0.060,0.900
561210923.685,0.060,0.896
536328635.878,0.060,0.899
538609197.445,0.060,0.899
544980880.906,0.060,0.900
520743039.242,0.060,0.899
551653676.272,0.060,0.897
557695914.420,0.060,0.899
555623131.179,0.060,0.894
547344220.468,0.060,0.904
551918676.970,0.060,0.896
564712599.581,0.060,0.894
559453696.831,0.060,0.897
530717509.977,0.060,0.902
546905330.423,0.060,0.894
540343090.904,0.060,0.894
562020925.820,0.060,0.896
548519779.123,0.060,0.896
534952521.140,0.060,0.900
526549165.657,0.060,0.902
524109714.782,0.060,0.901
538590864.063,0.060,0.898
541304760.105,0.060,0.903
551647565.145,0.060,0.894
550173116.814,0.060,0.898
543821433.405,0.060,0.900
551539787.083,0.060,0.899
557177579.721,0.060,0.897
540672536.217,0.060,0.900
555911465.272,0.060,0.900
550769229.496,0.060,0.898
564435376.628,0.060,0.897
551155897.182,0.060,0.893
549363670.236,0.060,0.898
541103092.907,0.060,0.902
557503691.691,0.060,0.898
549969227.387,0.060,0.896
551709787.531,0.060,0.895
529944730.162,0.060,0.897
537356416.365,0.060,0.904
551243675.191,0.060,0.895
558523138.823,0.060,0.891
556894245.640,0.060,0.900
550099783.287,0.060,0.898
561093145.597,0.060,0.891
531211955.725,0.060,0.905
564307042.957,0.060,0.894
550963118.896,0.060,0.895
543125320.459,0.060,0.901
536746414.757,0.060,0.895
550753118.343,0.060,0.899
555706464.732,0.060,0.895
542661430.348,0.060,0.896
557334246.800,0.060,0.892
543225320.723,0.060,0.900
550590340.136,0.060,0.902
559321474.260,0.060,0.898
547804221.681,0.060,0.897
550055894.283,0.060,0.898
532366958.769,0.060,0.903
549993116.339,0.060,0.894
546369217.899,0.060,0.898
548498112.399,0.060,0.895
563176484.421,0.060,0.894
550012005.278,0.060,0.898
547006997.357,0.060,0.899
532689737.398,0.060,0.898
558418694.103,0.060,0.895
542590319.049,0.060,0.903
550989230.076,0.060,0.894
561423702.024,0.060,0.897
549353670.209,0.060,0.900
549381448.060,0.060,0.895
560547033.046,0.060,0.895
535110299.333,0.060,0.898
542494207.685,0.060,0.904
