#Filename = graphs/graph_in_edges_format/soc-flickr.edges , Algo name = EstTriByRWAndCountPerEdge 
########################
#Graph Properties
########################
vertices,edges,triangles
513969,6380904,58771288
no_of_repeat,seed_count,walk_length,subsample_size,sparsification_prob
100,1,1595,79,0.000
#SERWC
#Results: Mean Err, Median Err, Max Err, stddev Err (in %) of simple sampling
32.855,31.606,103.769,21.229 

Fraction of edges seen, fraction of vertices seen(maximum over all run)
6.110,9.887

triangle_estimate,fraction_of_edges_seen,fraction_of_vertices_seen
85532402.008,4.892,7.358
64805806.058,4.418,8.377
48973638.354,3.615,8.671
60683971.583,3.930,8.016
49931708.005,3.578,8.649
44522217.245,3.244,8.693
42698148.703,3.178,8.636
18168630.043,2.494,8.973
58614381.014,4.271,9.291
30184531.448,2.520,8.053
67980245.752,4.409,8.734
96175248.161,5.512,7.727
77673028.407,4.918,8.617
63814377.435,4.359,8.680
35804850.906,3.041,8.598
61396519.207,4.102,8.918
67301057.099,4.958,9.268
23260543.398,2.833,9.784
96584896.326,5.431,8.479
29293179.739,2.518,8.176
35277779.162,2.965,8.711
47072176.999,3.132,7.881
57556234.449,3.967,8.406
29685481.240,2.699,8.720
33816656.226,3.141,8.610
77859838.645,4.871,7.952
54176303.493,3.925,8.721
52932681.049,3.700,8.279
73871440.055,4.716,8.762
83243976.587,4.760,8.141
100058232.402,5.376,7.320
62656153.957,4.151,8.249
22311814.258,2.860,9.801
43702920.913,3.041,7.932
72511728.391,4.836,8.320
51362140.688,3.493,8.360
37472799.463,3.289,9.359
40196225.867,3.352,8.352
47561886.695,3.970,8.874
77260711.523,4.927,8.184
29637444.321,2.391,7.786
50322675.147,4.126,8.869
26073371.844,2.362,7.483
44258014.193,3.621,9.291
48285109.189,3.790,9.181
55302502.359,4.322,9.265
83292013.506,4.660,7.531
25188691.930,2.861,9.214
75217808.130,4.559,8.739
94599370.364,5.372,7.481
99481789.380,5.344,7.363
27924127.563,2.932,9.265
56574146.339,3.607,7.729
31590945.671,3.187,9.059
19792544.758,2.742,9.263
61461902.790,4.542,8.924
74287760.015,4.575,7.977
62682841.134,4.288,8.201
77898535.051,4.994,8.177
52811254.394,3.510,8.667
21699343.548,2.633,8.723
87907560.753,5.257,8.022
98614456.130,5.278,7.602
31951222.560,2.722,8.430
49925036.211,3.840,8.337
32674445.054,2.875,9.082
36119759.593,2.725,7.804
96522181.460,5.386,6.758
68815554.389,4.557,8.455
93150256.657,5.311,8.045
68875600.537,4.345,8.752
86470456.276,4.997,8.030
80010825.104,5.029,8.349
57779072.376,3.953,8.406
31512218.499,3.115,9.314
81873590.053,4.373,7.011
56943763.739,3.510,7.410
77488886.886,4.997,9.136
72918707.839,4.905,8.624
50596218.710,3.416,8.127
91175405.566,5.330,7.988
93479843.292,5.295,7.241
85982080.939,4.950,7.559
28292410.605,3.014,9.492
44861144.391,3.815,9.530
34163589.526,3.446,9.752
61285767.423,4.222,8.655
56800987.343,4.287,9.887
79294274.404,5.288,8.833
42990373.290,3.228,8.599
51973277.039,4.075,9.346
48789496.833,3.915,9.125
91076663.011,4.740,6.821
119757372.040,6.110,6.871
73209598.068,4.615,8.127
50544178.715,3.851,8.599
49025678.349,3.641,8.495
75405952.728,4.361,7.722
50011769.536,4.238,9.386
88101042.785,5.243,7.915
