#Filename = graphs/graph_in_edges_format/soc-flickr.edges , Algo name = EstTriByRWAndCountPerEdge 
########################
#Graph Properties
########################
vertices,edges,triangles
513969,6380904,58771288
no_of_repeat,seed_count,walk_length,subsample_size,sparsification_prob
100,1,3828,191,0.001
#SERWC
#Results: Mean Err, Median Err, Max Err, stddev Err (in %) of simple sampling
21.951,19.518,73.152,14.870 

Fraction of edges seen, fraction of vertices seen(maximum over all run)
11.293,13.791

triangle_estimate,fraction_of_edges_seen,fraction_of_vertices_seen
51720105.106,8.391,12.635
42357667.592,7.655,12.992
46637718.403,8.002,12.484
70298848.318,10.053,12.512
61458151.388,8.830,12.024
24572370.123,5.999,13.370
71224535.018,9.174,11.443
47092782.874,7.266,12.106
35032185.327,7.157,13.350
94891776.909,11.156,11.849
62309938.729,8.636,12.036
23921722.389,5.932,13.759
36282918.077,7.281,13.388
50244340.474,8.127,12.817
80292486.366,10.511,11.569
46886642.558,8.293,13.225
53553698.209,7.632,11.314
60236867.254,8.821,11.925
50838869.147,8.608,13.038
33578090.433,6.968,13.338
54346032.683,8.818,13.021
54844436.627,8.437,12.641
68254669.824,9.121,11.993
69530406.117,8.742,10.307
26842136.132,5.842,12.769
47300590.092,8.423,13.405
72086323.776,9.750,12.356
80400835.049,10.876,12.358
74183287.526,10.284,12.200
51420062.598,8.859,12.861
62137136.470,8.989,11.851
57775963.055,9.072,13.015
39134988.805,7.200,13.066
56873612.995,8.560,12.376
38341543.062,7.125,12.853
79349575.003,10.776,11.753
59503430.013,8.190,11.675
40973026.982,7.374,12.641
75737396.589,9.813,11.485
69387608.109,9.683,12.532
45810378.970,7.364,11.441
58576632.044,8.933,12.434
53201426.079,8.129,12.121
49592025.837,8.175,13.263
56437995.724,9.039,13.141
38130957.672,7.372,13.115
71282876.617,9.992,11.959
74585011.106,9.948,11.712
44280162.180,7.879,13.250
67409550.094,9.554,12.413
74476106.788,9.877,11.632
57793187.718,8.842,12.694
43360587.457,7.707,12.772
45783708.525,7.573,12.955
74854493.728,9.914,12.424
62128246.322,9.342,13.008
45286415.850,7.019,11.117
64602485.743,9.509,12.525
51553970.458,8.706,13.028
75645716.934,10.046,12.030
64745283.751,9.225,12.178
36923564.395,7.316,13.023
69724878.113,9.653,12.086
87638527.099,10.591,11.008
59043920.468,9.277,12.683
44315167.139,8.118,13.071
66795018.587,9.595,12.596
64670828.759,9.238,12.868
62119911.808,9.131,12.360
68216331.060,10.162,12.309
61268124.466,9.250,12.562
63747364.596,9.099,12.231
78139959.189,9.834,12.089
69832115.528,9.706,12.710
69555965.294,9.614,12.409
50166551.676,8.075,12.018
47687311.546,8.290,12.974
37524760.679,7.562,13.541
46858305.210,7.961,12.836
49537018.044,8.225,12.703
52355195.080,8.193,13.145
68139653.530,9.913,11.952
52289074.602,7.914,12.061
48575770.750,8.200,12.714
101763861.607,11.074,10.849
43625069.371,7.899,12.832
44858021.824,7.833,13.006
68447474.917,9.381,12.100
35502807.557,7.405,13.791
55024462.132,8.698,12.498
87891896.328,10.439,10.991
64619154.771,9.163,11.317
86594490.299,11.293,12.021
84192483.333,10.461,11.915
37927039.893,6.921,12.954
66990601.852,9.478,12.183
68294119.858,9.669,12.278
46009296.040,7.899,12.533
51046676.366,7.664,11.854
40619087.950,7.741,13.380
