#Filename = graphs/graph_in_edges_format/soc-flickr.edges , Algo name = EstTriByRWAndCountPerEdge 
########################
#Graph Properties
########################
vertices,edges,triangles
513969,6380904,58771288
no_of_repeat,seed_count,walk_length,subsample_size,sparsification_prob
100,1,12761,638,0.002
#EstTriByRWAndCountPerEdge
#Results: Mean Err, Median Err, Max Err, stddev Err (in %) of simple sampling
10.744,9.627,40.268,8.173 

Fraction of edges seen, fraction of vertices seen(maximum over all run)
24.079,20.286

triangle_estimate,fraction_of_edges_seen,fraction_of_vertices_seen
82437179.099,24.079,17.762
58812165.413,22.410,19.654
57709842.577,22.424,19.610
56799546.946,22.341,19.454
51516131.764,21.009,19.630
46586600.050,20.301,19.568
45044548.250,20.447,19.784
60163523.530,22.541,19.212
56278639.814,22.180,19.468
53309885.890,22.280,19.526
40334714.329,18.551,19.154
51417284.426,21.603,19.806
57669670.219,22.271,19.388
56610020.095,22.666,19.223
60271038.762,22.185,18.970
65793987.880,23.455,18.724
60869456.875,22.890,19.116
43138278.184,20.263,20.286
59347574.599,21.947,19.334
58211080.255,21.513,18.774
57829526.199,21.924,19.589
64429127.850,23.377,19.193
64732170.782,22.481,18.793
65007876.509,22.717,19.050
48865422.897,20.533,19.872
62740721.982,22.792,19.293
53442571.354,21.987,19.823
69627197.608,23.548,18.702
58140403.576,22.285,19.051
45517115.200,20.537,19.713
41094155.254,19.808,19.941
60839452.624,22.748,18.836
65807156.412,23.372,19.030
44780344.153,20.389,19.951
68926431.661,22.666,18.561
70649175.727,23.623,18.912
50320295.680,21.226,19.700
50834035.129,21.742,19.731
45367260.636,21.030,19.987
53789620.522,21.814,19.961
57935874.599,21.866,18.961
65156230.860,22.632,19.129
55839410.921,21.429,19.389
52752140.206,21.477,19.149
64697999.275,23.320,19.100
40972971.419,18.920,18.865
54903278.297,21.729,19.244
63042264.702,23.030,19.186
47597576.611,20.819,19.741
62558862.884,23.093,19.236
68535376.260,23.624,18.913
58883675.544,22.402,19.500
47905786.943,21.403,19.759
55208321.513,22.066,19.455
71002725.816,23.677,18.502
58270088.615,22.481,19.289
47265196.189,20.297,19.436
53602260.645,21.165,19.428
62093630.307,22.669,19.349
53577923.863,21.455,19.559
49989415.470,20.959,19.427
52426427.394,21.729,19.384
55695890.588,22.315,19.827
61137161.468,22.797,19.321
50649842.367,21.374,19.831
57092088.391,22.415,19.454
53427569.229,21.318,19.307
59608611.581,22.460,19.399
57562488.367,21.953,19.572
60234033.519,22.182,19.645
50386138.341,21.224,19.996
60473400.764,22.987,19.417
55495195.488,22.597,19.887
59841811.285,21.715,18.967
59218222.940,22.987,19.585
45106390.345,20.426,19.538
51512964.648,21.261,19.784
65122226.043,23.348,19.427
46875474.309,21.476,20.190
50667178.157,21.857,19.941
54634240.181,22.058,19.382
55407183.019,22.044,19.400
67720927.541,22.470,18.658
57109257.490,21.876,19.685
55348508.040,22.396,19.668
47524566.268,21.027,20.146
67370711.258,22.544,18.230
53740446.888,21.452,19.028
65337256.507,23.252,19.169
67490394.881,23.281,19.216
57138594.980,22.965,19.509
65401598.955,23.005,18.882
53436403.814,21.926,19.220
65265913.066,23.226,19.186
55738563.300,22.492,19.498
52007701.406,20.917,19.739
59335906.279,22.132,19.294
71188418.790,23.161,18.616
48045806.780,21.216,19.768
55241992.950,22.317,19.336
