#Filename = graphs/graph_in_edges_format/soc-flickr.edges , Algo name = EstTriByRWAndCountPerEdge 
########################
#Graph Properties
########################
vertices,edges,triangles
513969,6380904,58771288
no_of_repeat,seed_count,walk_length,subsample_size,sparsification_prob
100,1,638,31,0.000
#EstTriByRWAndCountPerEdge
#Results: Mean Err, Median Err, Max Err, stddev Err (in %) of simple sampling
48.363,45.249,157.674,31.503 

Fraction of edges seen, fraction of vertices seen(maximum over all run)
2.903,7.155

triangle_estimate,fraction_of_edges_seen,fraction_of_vertices_seen
27860613.755,1.304,6.465
98080562.006,2.382,4.994
151438121.317,2.730,3.500
75934091.122,1.834,4.740
128614887.887,2.703,3.395
71113408.163,1.996,4.454
20916296.602,1.299,6.174
70786695.210,1.679,3.461
91372945.053,2.228,4.292
8057808.238,0.822,4.800
19676120.903,0.883,5.119
48010135.060,1.509,4.895
57444805.028,1.879,6.183
32017869.392,1.297,5.817
16372319.511,1.022,5.811
71720160.790,1.897,6.028
58571631.335,1.758,4.728
11004892.426,0.825,5.170
67356209.204,1.957,5.832
41989282.069,1.426,5.598
22629872.702,1.101,5.810
86045523.636,2.066,4.888
25036880.376,1.218,5.915
48303509.956,1.433,4.869
49530350.433,1.413,4.929
11441620.966,0.844,5.490
11931690.395,0.779,4.710
8477867.749,1.007,5.430
20552911.787,1.196,5.741
105648300.815,2.440,4.808
48246835.260,1.551,5.539
11068234.734,0.765,4.850
147147513.455,2.840,2.803
36865222.796,1.232,5.420
39082203.549,1.636,6.890
133935641.693,2.903,4.667
24563479.975,1.114,4.980
20779610.571,1.095,5.743
64919197.279,2.017,5.863
34418209.455,1.281,5.716
51740663.574,1.601,5.150
81784920.025,2.120,5.888
10871540.201,0.579,3.822
72076877.994,2.008,5.537
18795996.213,1.078,5.795
38485452.339,1.252,5.041
62595534.746,1.519,3.957
35581707.624,1.275,5.235
14762091.386,0.700,4.602
10891543.034,1.091,5.878
32177892.063,1.278,5.857
33738113.103,1.219,5.203
13301884.514,0.923,5.331
13471908.602,0.907,4.905
91843011.649,2.280,5.061
24100080.991,1.162,5.651
44386288.326,1.266,3.813
93613262.445,2.137,4.144
50360468.038,1.674,6.176
36171791.223,1.416,5.979
83128443.699,2.001,4.636
86425577.480,2.091,4.471
67476226.207,1.688,4.725
50447146.984,1.379,4.697
87699091.235,1.971,4.722
69696540.765,1.722,5.311
68746406.157,1.965,5.405
34291524.840,1.464,6.401
86145537.806,1.983,4.676
13721944.025,0.973,5.352
100907629.191,2.442,5.498
8254502.771,0.454,3.239
55631214.759,1.810,5.680
12838485.530,0.819,5.205
49173633.229,1.590,5.769
62175475.235,1.796,5.401
35428352.564,1.502,6.313
73950476.765,2.152,5.546
35981764.301,1.356,5.818
69113124.777,1.760,5.273
14602068.715,1.053,6.132
57678171.423,1.737,5.300
56881391.875,1.689,5.833
29534184.188,1.148,5.384
45209738.320,1.479,5.642
45649800.665,1.625,6.315
16018936.113,0.933,5.659
70593334.483,1.853,5.623
29884233.781,1.158,5.236
82261654.232,1.873,4.548
16332313.843,0.858,5.117
6184209.467,0.537,3.871
93549920.138,2.256,4.989
49827059.135,1.736,6.275
37481976.840,1.347,5.036
43012760.401,1.508,5.905
110175608.878,2.563,5.247
73537084.865,1.938,5.322
37105256.803,1.719,7.155
7504396.502,0.690,4.610
