#Filename = graphs/graph_in_edges_format/soc-flickr.edges , Algo name = EstTriByRWAndCountPerEdge 
########################
#Graph Properties
########################
vertices,edges,triangles
513969,6380904,58771288
no_of_repeat,seed_count,walk_length,subsample_size,sparsification_prob
100,1,25523,1276,0.004
#SERWC
#Results: Mean Err, Median Err, Max Err, stddev Err (in %) of simple sampling
7.962,6.685,29.765,6.289 

Fraction of edges seen, fraction of vertices seen(maximum over all run)
34.628,25.095

triangle_estimate,fraction_of_edges_seen,fraction_of_vertices_seen
56126136.899,33.455,24.107
53362961.951,33.268,24.855
64671844.628,33.355,23.819
57447303.880,32.900,24.624
63119079.649,33.480,23.749
62442120.122,33.678,24.153
52430069.553,32.712,24.393
57994255.177,32.776,24.028
41278030.140,30.795,24.750
52615331.283,33.301,24.946
50295684.417,32.852,25.095
60875854.289,33.333,24.172
61898502.370,33.687,24.084
52602580.475,32.303,24.586
56349317.696,33.697,24.188
55925457.526,33.032,24.248
63156332.008,33.984,23.680
65226296.399,34.030,23.831
55967710.201,33.434,24.036
60418658.675,33.915,24.190
57673901.560,33.515,24.332
58089427.869,33.384,24.089
51151571.940,32.921,25.043
52106715.747,32.508,24.282
65569901.487,33.986,23.777
67685118.743,34.217,24.113
50598786.941,32.333,24.467
57919083.750,32.931,24.240
58509537.801,32.924,23.776
55037817.993,32.925,24.227
58388196.785,33.582,24.429
57858413.243,33.597,24.462
52620414.938,31.979,24.076
60036217.795,33.595,24.652
60629922.051,33.243,24.463
64519334.972,34.042,23.935
56200558.277,33.225,24.486
76177073.069,34.527,22.935
59715614.163,33.531,24.050
59093741.456,33.311,24.349
47555594.264,32.125,24.439
71132753.693,34.050,23.005
53138947.768,32.846,24.931
58087011.049,33.434,24.356
59140244.400,33.383,24.018
52299894.644,32.348,24.592
62003592.357,32.778,23.963
54520451.903,32.909,24.556
62903566.004,33.624,23.971
56222142.977,32.610,24.205
51832115.027,32.530,24.615
60580002.224,33.962,24.406
63358178.121,33.285,23.737
57018610.071,33.376,24.369
58925814.157,32.999,24.300
55154408.708,33.961,24.474
54997398.767,32.849,24.423
60103388.714,34.257,23.992
68680348.422,34.551,24.037
58430532.799,33.964,24.279
69791502.106,33.912,23.517
56501327.320,33.167,24.612
59730198.419,33.436,24.399
67573611.683,34.193,23.953
54683045.531,33.110,24.423
53859826.743,33.161,24.296
52169719.736,33.007,24.570
60325569.448,33.417,23.967
75620954.525,34.558,23.228
57326546.235,33.845,24.408
61657237.094,33.793,24.213
65458561.104,33.687,23.826
56280563.343,33.252,24.407
54042504.976,33.244,24.408
61015529.799,34.341,24.075
60234813.702,34.155,24.067
49623558.528,32.102,24.747
64671927.966,34.152,24.214
57477055.764,33.110,24.344
48401147.799,32.058,24.526
52060129.464,32.328,24.569
62937484.818,33.849,24.079
63137247.466,34.628,24.221
61499977.138,33.468,23.728
64647593.092,34.563,24.016
61866667.021,33.726,24.029
55551933.877,33.373,24.664
60393990.447,32.458,24.001
67917050.094,34.306,23.935
55090237.979,32.755,24.714
68843525.420,33.688,22.933
51926204.318,33.003,24.886
59048321.914,33.458,24.469
54466781.838,32.881,24.356
61361635.045,33.058,24.005
54842305.614,32.860,24.340
62536959.460,33.358,23.823
63212002.199,34.139,24.315
69080290.410,34.039,23.394
49650060.206,32.630,24.857
