#Filename = graphs/graph_in_edges_format/soc-flickr.edges , Algo name = EstTriByRWAndCountPerEdge 
########################
#Graph Properties
########################
vertices,edges,triangles
513969,6380904,58771288
no_of_repeat,seed_count,walk_length,subsample_size,sparsification_prob
100,1,127618,6380,0.020
#SERWC
#Results: Mean Err, Median Err, Max Err, stddev Err (in %) of simple sampling
3.787,2.768,14.292,3.170 

Fraction of edges seen, fraction of vertices seen(maximum over all run)
60.189,40.221

triangle_estimate,fraction_of_edges_seen,fraction_of_vertices_seen
56777802.259,59.728,39.543
60502154.594,59.641,39.038
58072969.738,59.585,39.266
59131753.735,59.699,39.549
64342007.001,59.435,38.931
61673088.661,59.994,39.201
62973672.810,59.699,38.979
60042720.972,59.649,39.441
60536487.949,59.550,39.504
58498470.004,59.850,39.533
53488500.197,60.189,40.221
64239490.270,59.161,39.223
60265704.445,59.611,39.101
62063422.239,59.319,39.083
56044735.133,59.824,39.999
57967053.004,59.932,39.438
62935789.453,59.615,39.059
59189537.104,59.753,39.370
56577985.467,59.745,39.618
50890248.568,59.839,39.882
56715968.887,59.709,39.451
58088786.414,59.510,39.598
62292889.050,59.399,38.869
59098020.380,59.816,39.347
59488053.958,59.770,39.700
54893367.744,59.779,39.834
56917769.013,59.784,39.446
57227819.208,59.827,39.651
58361769.919,59.878,39.702
59866770.862,59.846,39.238
60779588.101,59.553,39.170
60143154.369,59.365,39.076
57426435.999,59.661,39.341
57802236.235,59.660,39.576
54737367.647,60.097,39.808
59176037.096,59.767,39.139
63500889.807,59.424,39.096
59671570.740,59.600,39.347
53880967.110,59.838,39.882
54346534.068,59.987,39.959
59957437.586,59.814,39.142
57033285.752,59.578,39.601
59965937.591,59.678,39.179
58551436.704,59.779,39.495
57065119.106,59.931,39.674
56982469.054,59.971,39.623
51947449.231,59.604,39.980
59126770.398,59.384,39.686
58104869.758,59.674,39.463
58993470.315,59.856,39.042
59260153.815,59.781,39.180
59857087.523,59.246,39.296
59974704.263,59.718,39.476
59877620.869,59.640,39.291
60903604.845,59.246,39.084
61949655.501,59.542,38.999
60058037.649,59.663,39.462
60512104.600,59.600,39.312
59189487.104,59.705,39.307
59156337.083,59.554,39.262
60369071.177,59.480,39.102
59449303.934,59.592,39.586
50725965.132,60.017,40.165
57335802.609,59.782,39.577
57439586.007,59.564,39.481
60571837.971,59.690,39.204
58028969.710,59.878,39.437
54252334.009,59.758,39.663
59270153.821,59.420,39.009
63778873.314,59.400,38.978
62909389.436,59.170,38.643
61033304.927,59.879,39.393
60872838.159,59.646,39.195
58420619.955,59.508,39.269
57370852.631,59.677,39.766
67170925.441,59.385,38.804
60728821.402,59.669,39.414
59268870.487,59.835,39.383
59860487.525,59.497,39.275
65153640.843,59.407,38.712
61726238.694,59.662,39.176
63591689.864,59.323,38.997
61727688.695,59.759,39.224
60021387.626,59.524,38.995
59202587.112,59.585,39.268
61644238.643,59.435,39.415
62261305.696,59.523,38.822
57605052.778,59.845,40.106
61723488.693,59.491,38.772
60003437.614,59.662,39.448
57891636.291,59.905,39.375
60982021.561,59.544,39.034
57908502.968,59.784,39.712
54625450.910,60.010,39.995
60311804.474,59.383,39.044
60398054.528,59.660,39.175
58317536.558,59.742,39.522
62335672.410,59.564,39.408
62163705.635,59.343,38.953
57835786.256,59.760,39.541
