#Filename = graphs/graph_in_edges_format/soc-flickr.edges , Algo name = EstTriByRWAndCountPerEdge 
########################
#Graph Properties
########################
vertices,edges,triangles
513969,6380904,58771288
no_of_repeat,seed_count,walk_length,subsample_size,sparsification_prob
100,1,3190,159,0.001
#SERWC
#Results: Mean Err, Median Err, Max Err, stddev Err (in %) of simple sampling
24.305,23.091,70.595,15.560 

Fraction of edges seen, fraction of vertices seen(maximum over all run)
9.669,12.722

triangle_estimate,fraction_of_edges_seen,fraction_of_vertices_seen
39058200.148,6.551,12.638
36225132.113,5.971,12.276
73055016.569,8.863,11.516
70477318.046,8.400,11.748
87705092.085,9.450,10.939
53794954.611,7.223,11.393
39853646.174,6.364,12.023
49237642.297,6.771,12.138
21631731.293,4.669,11.640
46663944.341,7.000,12.088
46786628.389,6.627,11.620
44930365.407,6.375,11.442
64735837.969,8.006,11.507
45071718.766,6.833,12.241
60474567.596,7.823,12.109
62946251.100,7.881,11.366
44638324.033,6.793,12.451
41024478.716,6.515,12.298
50618504.594,6.868,11.238
74343199.070,9.008,11.644
66550761.761,8.195,11.539
53411566.962,7.451,12.341
82252986.337,9.003,11.520
39678954.759,6.790,12.722
58076894.578,7.367,11.753
24413458.721,4.598,11.228
90842203.195,9.206,9.782
38756157.357,6.235,12.046
70864039.501,8.481,10.814
76562180.105,9.125,11.510
45931173.861,6.725,11.961
55367844.113,7.537,11.917
37864697.728,6.445,12.583
53050849.191,7.036,11.705
59130377.161,7.289,11.274
37425968.905,5.844,11.951
47614745.710,6.593,11.545
100260870.897,9.669,10.333
56528675.238,7.884,11.737
89333989.522,9.156,10.700
39504263.343,6.098,11.917
32964670.194,5.580,11.744
46179209.001,7.221,12.660
66338731.722,8.328,11.512
46493253.492,6.970,12.069
74305860.446,8.770,12.024
42906078.621,6.404,11.558
43440154.285,6.587,11.964
65835327.070,8.297,11.700
44350949.986,6.737,12.283
46365902.117,7.762,12.467
45827825.886,6.557,12.120
47110674.297,6.850,11.680
78364435.436,8.989,11.340
45213738.887,7.019,12.258
52073377.377,7.326,12.115
38483452.055,6.355,12.111
48417526.109,6.539,11.675
45200403.664,6.601,11.669
67233525.156,8.237,11.914
50519157.186,6.720,10.539
81550220.108,9.511,10.872
58851004.248,7.780,11.595
45619796.414,6.374,11.429
94738755.230,9.311,9.528
30604335.799,5.444,12.201
72710301.066,8.339,11.104
61041981.317,7.368,10.924
53415567.529,7.238,11.753
49094288.655,7.645,12.271
44703666.623,6.846,11.983
34209513.221,5.994,12.612
77206938.117,8.616,11.165
45016377.592,7.012,12.671
54445046.711,7.160,11.436
71378112.331,8.194,10.964
75534034.445,9.064,11.673
60143854.076,7.533,11.574
62826234.097,7.787,11.645
47950793.319,6.874,11.995
51393947.787,7.266,12.060
66385405.001,8.213,11.684
82058958.849,8.667,10.558
91022228.700,9.474,10.937
40619087.950,6.116,11.991
62210813.575,8.125,11.849
43696857.319,6.320,11.637
53705608.619,7.368,12.025
20502237.941,4.682,12.321
65069885.294,8.128,11.948
58411608.665,7.045,10.953
62832234.947,8.284,12.161
44366952.253,6.716,12.514
40512406.169,6.024,11.681
75613379.019,8.279,11.037
40433728.356,6.581,12.038
33628097.517,5.928,12.262
61093988.685,7.436,11.764
41286515.839,6.539,12.351
49640366.019,6.454,11.202
