#Filename = graphs/graph_in_edges_format/soc-flickr.edges , Algo name = EstTriByRWAndCountPerEdge 
########################
#Graph Properties
########################
vertices,edges,triangles
513969,6380904,58771288
no_of_repeat,seed_count,walk_length,subsample_size,sparsification_prob
100,1,1276,63,0.000
#SERWC
#Results: Mean Err, Median Err, Max Err, stddev Err (in %) of simple sampling
41.580,42.486,150.277,27.468 

Fraction of edges seen, fraction of vertices seen(maximum over all run)
5.648,9.209

triangle_estimate,fraction_of_edges_seen,fraction_of_vertices_seen
60086846.000,3.479,8.447
38973854.865,2.681,8.422
46278223.028,2.773,7.883
44783011.197,2.845,7.561
92301409.925,4.007,6.470
115242993.455,4.689,6.774
33198036.589,2.495,8.207
74985623.417,3.502,7.217
16594017.586,2.065,8.644
65054216.408,3.741,8.243
45776485.279,3.103,8.435
34303193.160,2.655,8.631
53222540.182,3.015,7.429
86962320.188,3.804,5.979
51303935.034,3.203,7.759
84803681.034,3.903,6.862
32554612.100,2.588,8.294
43216122.545,2.881,8.630
105311586.445,4.716,6.238
96847053.918,4.228,6.953
8089479.392,1.240,6.434
30849370.514,2.223,7.186
72603619.285,3.612,7.307
14325362.846,1.944,7.993
64100747.994,3.720,8.384
14128668.313,1.768,7.960
44923031.034,2.770,7.941
133080520.545,4.958,5.432
71183418.082,3.263,6.636
8696232.019,1.305,6.500
35941758.633,2.641,8.333
47610078.382,3.031,7.929
31929523.542,3.016,9.131
28754073.668,2.473,8.160
45848162.100,2.862,7.567
41669236.727,2.539,7.166
67759599.687,3.602,7.706
61780419.266,3.481,7.791
33329721.912,2.615,8.484
78549461.649,3.666,7.256
25368594.038,1.744,6.853
54599401.912,3.249,7.791
25266912.966,2.374,8.424
29139128.219,2.338,8.345
90347799.818,3.805,5.865
71355109.072,3.806,7.888
33801455.411,2.460,8.051
63385646.683,3.613,8.323
53000842.107,3.132,7.443
43984564.746,3.007,8.386
65349258.207,3.375,6.233
31912854.514,2.405,7.741
147090838.759,5.648,5.317
43816207.561,2.901,8.021
116073111.060,4.886,6.658
22591533.937,2.110,8.308
96083612.426,4.406,6.119
62960586.464,3.413,7.462
49133627.561,3.535,9.209
21458040.019,2.263,8.378
66026020.752,3.610,7.699
19416084.063,2.173,8.392
31071068.589,2.586,7.592
19659451.875,2.048,8.473
106166707.592,4.471,5.972
44084578.915,2.615,7.053
16602352.100,0.932,4.611
39545602.533,2.536,7.840
86595601.567,4.041,6.648
18844336.395,1.627,7.325
85727145.197,3.928,6.721
30797696.527,2.291,7.970
56369652.708,2.809,6.743
67299534.508,3.235,6.631
32512939.530,2.399,7.523
29767550.583,1.647,5.808
52119050.514,3.104,7.888
109077119.918,4.630,6.435
10699849.210,1.375,6.655
33841461.078,2.529,7.837
101697741.129,4.422,7.054
84480301.887,4.184,7.727
52322412.658,3.245,8.051
46623271.912,2.978,7.932
87260695.793,3.935,7.259
35766733.837,2.429,7.895
38562129.868,2.495,7.966
30841036.000,2.491,8.232
47660085.467,2.805,7.107
99615779.505,4.243,6.584
32092880.019,2.405,8.030
67734596.144,3.836,8.096
50062092.433,3.117,8.514
35473358.940,2.701,8.184
70730020.514,3.388,5.572
48770242.746,3.316,8.494
55771234.596,2.925,7.054
28994107.674,2.019,7.270
45541451.981,2.583,7.609
33426402.276,2.514,8.015
