#Filename = graphs/graph_in_edges_format/soc-flickr.edges , Algo name = EstTriByRWAndCountPerEdge 
########################
#Graph Properties
########################
vertices,edges,triangles
513969,6380904,58771288
no_of_repeat,seed_count,walk_length,subsample_size,sparsification_prob
100,1,638,31,0.000
#SERWC
#Results: Mean Err, Median Err, Max Err, stddev Err (in %) of simple sampling
54.880,56.306,161.344,35.743 

Fraction of edges seen, fraction of vertices seen(maximum over all run)
3.154,7.000

triangle_estimate,fraction_of_edges_seen,fraction_of_vertices_seen
10541493.442,0.914,5.502
27633914.972,1.228,5.660
14488719.323,0.696,4.680
66152705.367,1.752,5.180
17532483.875,1.074,5.745
26947151.009,1.232,5.774
50200445.367,1.557,5.097
14452047.461,0.932,5.423
114826267.749,2.507,4.942
17719176.991,0.946,5.202
153595093.567,3.087,2.594
138159573.442,2.900,2.977
18025887.110,1.018,5.614
12331747.072,0.718,4.360
10451480.690,0.819,4.892
147264196.652,2.942,3.555
17805855.937,0.966,5.133
12591783.912,0.708,4.350
85952177.078,2.313,5.271
8957935.762,0.813,4.849
142916914.094,3.154,2.873
37628664.288,1.460,5.806
92139720.351,2.213,6.022
17235775.172,1.133,6.282
93126526.821,2.199,5.268
10444813.078,0.697,4.387
76414159.135,1.738,4.824
42519357.166,1.553,5.058
71413450.671,1.939,4.940
26827134.006,1.256,5.404
13298550.708,0.896,4.965
67086170.947,2.016,5.801
19039364.025,1.030,5.596
104178092.527,2.458,5.293
60478568.163,1.602,5.586
44692998.445,1.467,5.365
120537076.815,2.577,4.874
27453889.467,0.974,4.413
44999708.564,1.505,5.402
30257620.013,1.122,5.284
53544252.426,1.576,4.934
48460198.821,1.517,5.799
101877766.633,2.016,3.187
58768325.868,1.755,5.196
91863014.483,2.307,5.603
81851596.138,1.860,4.172
34171507.837,1.427,6.366
47853446.194,1.377,4.283
40099014.270,1.399,5.287
67859613.856,1.882,5.433
107895285.818,2.558,5.053
11128243.235,0.792,4.822
105925006.683,2.506,4.289
26647108.502,1.062,5.210
30734354.219,1.190,5.394
22409841.530,1.158,5.788
70943384.075,1.830,5.828
59385079.912,1.679,5.326
150341299.260,2.898,2.905
65192569.342,1.517,3.120
52874157.492,1.556,5.370
58104898.545,1.440,4.537
38952185.129,1.641,6.465
67146179.448,1.532,3.706
40962469.931,1.387,5.490
134235684.201,2.749,4.041
17569155.737,1.103,5.657
72180225.969,2.010,5.417
119170216.502,2.638,3.362
63465658.019,1.785,5.322
72023537.103,2.242,5.915
27853946.144,1.492,7.000
19322737.505,0.899,5.117
54381037.643,1.740,6.206
15235491.787,0.910,4.649
19556103.900,0.912,4.903
19396081.229,1.197,6.140
43909554.119,1.655,6.121
4633989.843,0.240,1.908
92723136.339,2.126,4.033
117183268.339,2.645,5.007
75510697.806,2.033,4.776
31144412.313,0.971,4.372
26953818.621,1.203,5.849
11141578.458,0.748,4.693
24780177.342,1.160,6.175
14632072.966,0.631,3.563
24676829.367,1.209,5.871
66476084.514,1.680,3.795
35378345.480,1.409,6.570
22969920.878,0.819,4.651
53940975.298,1.700,6.179
21196336.276,1.035,5.549
73753782.232,1.990,5.643
43292800.075,1.688,6.416
9037947.097,0.646,4.077
18455948.038,0.781,3.756
65515948.489,1.782,5.783
13631931.273,0.913,5.467
47566738.909,1.248,4.770
