#Filename = graphs/graph_in_edges_format/soc-flickr.edges , Algo name = EstTriByRWAndCountPerEdge 
########################
#Graph Properties
########################
vertices,edges,triangles
513969,6380904,58771288
no_of_repeat,seed_count,walk_length,subsample_size,sparsification_prob
100,1,1914,95,0.000
#EstTriByRWAndCountPerEdge
#Results: Mean Err, Median Err, Max Err, stddev Err (in %) of simple sampling
32.782,27.812,92.341,21.985 

Fraction of edges seen, fraction of vertices seen(maximum over all run)
6.930,10.791

triangle_estimate,fraction_of_edges_seen,fraction_of_vertices_seen
33465852.309,3.849,10.071
113041570.462,6.337,7.501
48956935.862,4.367,9.465
75452911.841,5.671,9.195
34748256.213,3.829,10.361
48638001.789,4.149,9.436
84410847.603,5.581,8.082
68896427.411,5.602,9.619
24351227.682,3.199,9.938
67243971.080,5.247,9.310
20824061.312,3.376,10.643
59140600.832,5.036,9.202
42426010.608,4.041,9.660
45623130.219,4.340,9.918
12392866.842,2.007,8.310
36351816.727,3.740,9.083
82473906.525,6.043,9.518
43576173.555,4.006,10.091
62125468.150,5.031,8.762
92907606.917,6.259,8.580
44671884.343,4.495,9.675
47438943.026,4.259,9.472
54545505.388,4.331,8.917
97334900.811,6.228,8.414
90681736.017,6.003,8.139
87403493.801,6.393,8.363
81567111.390,5.447,8.672
93833293.618,6.196,8.283
29394164.351,3.174,9.672
79131210.734,5.789,8.901
88987051.482,6.047,8.624
58210469.057,4.292,8.134
111478015.615,6.930,8.416
22789895.373,3.389,10.481
67460668.447,4.850,8.288
82453903.691,5.623,8.351
73210371.912,5.199,8.625
38803275.143,3.654,9.477
46508811.252,4.278,8.985
64302443.235,5.004,9.466
69983248.050,4.950,8.897
72442485.346,5.642,9.512
42690492.522,3.887,9.554
35803961.333,3.646,9.364
53180867.611,4.276,8.937
94350033.492,6.289,7.893
78804497.781,5.800,9.533
41413644.961,3.910,9.153
35437242.713,3.684,9.445
65394820.217,4.685,8.928
24666827.950,3.197,9.791
50582721.747,4.340,9.375
61852096.088,4.588,8.540
27848389.801,3.264,9.286
48983606.307,4.018,8.483
13159642.140,2.400,8.958
34864939.411,3.412,9.345
56811381.956,4.789,9.336
22767670.002,2.773,9.435
61609839.544,4.844,9.080
73674882.165,5.311,8.046
22132024.393,2.854,9.063
56443552.067,4.619,9.287
59048365.542,5.155,10.305
27269418.888,2.989,9.062
59870704.268,4.725,8.653
58178242.270,4.841,8.912
73873799.235,5.396,8.184
60518573.831,4.977,9.614
47935680.067,4.210,9.101
37735346.069,3.666,9.104
72993674.545,6.109,9.325
69020889.488,4.850,8.405
59619557.576,4.880,8.818
61643177.601,5.315,10.347
100145298.968,6.367,8.217
39788970.345,4.245,9.986
24469022.148,3.211,10.079
73597093.367,5.071,8.194
69805445.083,5.700,10.314
20086178.997,3.022,9.829
34402651.695,3.370,9.038
47325593.634,4.498,9.912
42567141.714,4.159,9.888
67678477.083,5.089,8.887
66064915.152,4.665,8.602
42543805.074,3.733,9.182
34556006.754,3.683,9.639
39175550.107,4.282,10.791
90930660.171,6.068,9.375
67731817.973,5.138,8.808
85783264.259,6.052,8.818
24716835.034,3.007,9.232
73614873.664,5.363,8.586
37095255.386,3.976,10.409
66101587.014,4.726,8.221
55695668.334,4.895,9.468
28511817.124,3.133,9.051
72870323.737,5.013,8.334
18451502.963,2.510,8.934
