#Filename = graphs/graph_in_edges_format/soc-flickr.edges , Algo name = EstTriByRWAndCountPerEdge 
########################
#Graph Properties
########################
vertices,edges,triangles
513969,6380904,58771288
no_of_repeat,seed_count,walk_length,subsample_size,sparsification_prob
100,1,1276,63,0.000
#EstTriByRWAndCountPerEdge
#Results: Mean Err, Median Err, Max Err, stddev Err (in %) of simple sampling
36.853,31.526,178.395,28.014 

Fraction of edges seen, fraction of vertices seen(maximum over all run)
5.674,9.206

triangle_estimate,fraction_of_edges_seen,fraction_of_vertices_seen
79916321.962,4.227,7.868
163616513.329,5.674,3.521
61790420.683,3.423,7.438
16724036.006,1.903,8.140
19616112.401,1.793,7.608
15787236.621,2.020,8.846
48166823.925,2.968,8.011
84125251.586,3.774,6.174
44072910.596,2.691,7.720
34796596.395,2.656,8.156
40164023.480,2.754,8.770
77809356.796,3.987,7.749
36651859.235,2.796,8.149
25405265.900,2.464,8.545
61418701.354,3.344,7.313
46578265.536,2.892,7.901
69466508.176,3.342,7.114
28820749.781,2.439,8.115
43517831.956,3.233,8.829
44704666.765,2.969,8.345
40050674.088,2.786,7.587
39403915.793,2.526,7.299
93021511.944,4.374,7.916
49972079.680,3.170,8.293
13665269.329,1.857,8.456
14200345.135,1.656,7.360
53655934.915,3.084,8.014
31002725.574,2.864,9.017
59893485.273,3.548,8.926
68746406.157,3.915,7.897
44432961.605,3.023,8.164
8931265.317,0.942,5.611
44524641.260,3.131,8.824
116021437.072,4.841,6.110
61812090.420,3.051,6.476
92524774.903,4.130,6.124
51733995.962,2.990,8.300
52329080.270,2.992,8.098
49947076.138,2.873,7.479
48348516.332,3.034,8.305
67906287.135,3.604,7.266
88839252.765,3.997,7.035
40770776.107,2.462,7.694
11534967.524,1.467,6.969
80084679.147,3.976,6.438
54967787.436,3.057,6.929
41154163.755,2.822,8.031
46556595.799,2.905,7.857
31437787.210,2.137,7.660
59000025.361,3.291,7.226
45269746.821,2.822,8.112
59808473.229,3.548,8.344
59416751.066,3.052,6.637
26803797.367,2.298,7.959
25498612.458,2.299,8.534
43162781.655,2.765,8.260
19772801.266,1.709,7.834
56711367.787,2.960,7.233
43214455.643,3.061,8.625
29137461.317,2.531,8.682
49353658.734,2.920,7.546
37792020.765,2.998,8.973
29317486.821,1.984,7.184
50437145.567,3.005,7.917
77299284.533,4.325,8.346
30392639.141,2.463,8.161
66819466.495,3.773,7.941
62503855.091,3.411,7.566
37713676.332,2.032,6.301
13373561.335,1.853,7.957
16595684.489,1.371,6.424
20197861.486,2.059,8.365
60973638.301,3.487,8.321
46479918.270,2.915,8.332
33839794.176,2.879,9.206
37958711.047,2.400,7.768
13175199.900,1.877,7.969
61908770.784,3.312,7.155
33188035.172,2.217,7.555
33189702.075,2.429,7.558
72418593.072,3.462,7.229
111964195.605,4.721,5.873
100665928.282,4.578,7.393
41882600.288,2.323,6.849
70103265.053,4.061,8.392
89431003.266,4.298,6.675
54681080.150,3.301,7.404
76990907.511,3.936,7.604
52597451.624,3.242,8.013
20577915.329,2.178,8.322
65545952.740,3.790,8.427
60171858.044,3.244,7.821
108377020.734,4.463,6.669
43239459.185,2.901,7.627
31329438.527,2.787,8.625
76782544.658,4.040,7.955
38507122.075,2.639,7.967
21236341.944,1.774,7.199
41929273.567,2.965,8.441
49788720.370,2.703,6.710
