#Filename = graphs/graph_in_edges_format/soc-flickr.edges , Algo name = EstTriByRWAndCountPerEdge 
########################
#Graph Properties
########################
vertices,edges,triangles
513969,6380904,58771288
no_of_repeat,seed_count,walk_length,subsample_size,sparsification_prob
100,1,57428,2871,0.009
#EstTriByRWAndCountPerEdge
#Results: Mean Err, Median Err, Max Err, stddev Err (in %) of simple sampling
6.399,5.946,21.825,4.194 

Fraction of edges seen, fraction of vertices seen(maximum over all run)
47.870,31.941

triangle_estimate,fraction_of_edges_seen,fraction_of_vertices_seen
56680652.748,46.911,31.204
59018769.397,47.215,31.233
57595395.655,46.900,31.444
65002042.825,47.308,30.967
54597092.259,47.613,31.201
53817942.265,47.178,31.163
55475909.155,47.536,31.934
55014722.877,47.752,31.173
54700536.948,47.319,31.618
59946845.668,47.232,31.360
54966833.875,47.370,31.659
64118262.955,47.191,30.540
55527798.166,47.155,31.443
62569555.583,47.545,30.838
59373733.200,47.486,31.358
53962201.866,47.033,31.630
55393242.292,47.304,31.419
61775442.591,47.607,31.045
56354059.382,47.210,31.551
62441703.429,47.203,30.901
56381652.040,46.864,31.510
56374985.358,46.515,30.764
55628316.923,47.470,31.480
61755961.064,47.289,30.792
60379180.026,47.206,31.102
61378145.354,47.273,31.036
64853931.363,47.367,30.828
65179376.579,47.125,30.651
53132607.309,47.134,31.760
58607509.163,47.276,31.361
64048892.420,47.268,30.781
57324098.717,47.394,31.663
64454819.307,47.369,30.565
54505906.857,46.991,31.023
68185494.809,47.552,30.320
54412906.637,46.729,31.104
54835907.639,46.966,31.186
52297716.443,47.356,31.922
53902460.984,47.633,31.721
57459802.742,47.089,31.323
53051829.340,46.672,31.513
59834882.440,47.598,31.260
61356923.082,47.460,30.569
61979850.483,46.981,31.001
61437775.125,47.164,30.458
58225730.481,46.970,31.053
58219989.727,47.401,31.195
56342318.614,47.558,31.301
57854692.566,47.198,31.283
62654555.784,47.160,30.677
56819245.669,47.203,31.015
60773180.959,47.330,30.823
55266056.806,46.822,31.362
57234579.986,47.123,31.263
61994924.593,47.426,30.862
51664270.498,47.195,31.941
54221054.331,47.202,31.082
58462731.043,47.528,31.242
52036938.048,47.044,31.688
56450726.278,46.968,31.316
64182929.774,47.548,30.842
62040554.330,47.098,30.922
64133188.916,46.973,30.887
62316703.133,47.148,30.450
70653685.839,47.161,30.249
56358503.837,47.096,31.419
58426879.106,46.957,30.800
52790717.610,47.029,31.500
57682544.010,47.498,31.486
55721613.440,47.053,31.525
55149945.420,47.484,31.721
61361034.203,47.413,30.802
62727037.438,47.773,31.178
55276649.423,47.006,31.675
62480222.038,46.954,30.789
57910063.067,47.119,31.125
64876746.232,46.802,30.805
61516960.498,47.515,30.959
51201380.513,47.268,31.823
59434288.899,47.870,30.968
64933413.033,47.450,30.838
68136865.064,47.188,30.246
58713694.600,47.510,31.311
50895379.789,46.980,31.634
59756622.996,46.853,31.121
53017532.962,47.733,31.406
71598021.409,47.278,30.258
54638351.616,46.676,31.034
55766835.769,46.961,31.571
55282501.289,46.691,31.348
54132794.863,46.912,31.357
60696180.776,47.301,31.155
60394328.210,47.306,30.850
56386096.495,46.852,31.103
52841939.954,46.888,31.446
51990863.864,47.010,31.869
59265103.313,47.321,30.936
67439048.597,47.643,30.314
64969450.155,47.038,30.858
55186352.913,46.626,31.137
