#Filename = graphs/graph_in_edges_format/soc-flickr.edges , Algo name = EstTriByRWAndCountPerEdge 
########################
#Graph Properties
########################
vertices,edges,triangles
513969,6380904,58771288
no_of_repeat,seed_count,walk_length,subsample_size,sparsification_prob
100,1,1595,79,0.000
#SERWC
#Results: Mean Err, Median Err, Max Err, stddev Err (in %) of simple sampling
32.755,30.527,80.045,21.405 

Fraction of edges seen, fraction of vertices seen(maximum over all run)
5.658,9.863

triangle_estimate,fraction_of_edges_seen,fraction_of_vertices_seen
81697454.685,5.188,7.608
92962112.060,5.547,7.712
62713531.388,4.299,8.351
43057091.232,3.501,9.190
92292263.920,5.218,8.393
37295329.737,2.926,7.827
65347555.749,3.985,7.824
48475922.504,3.415,8.360
94304477.059,5.150,7.716
37257967.689,3.387,9.503
46327604.763,3.817,8.939
36345266.238,2.880,8.530
31582939.518,3.068,9.378
51344794.023,3.496,7.886
102497440.371,5.344,7.984
92246895.719,5.474,8.000
58388874.369,3.942,7.421
50652261.782,3.615,8.212
43218548.652,2.898,6.721
40013418.705,3.260,8.630
76941799.759,4.975,8.851
47021471.363,3.797,8.768
97433548.552,5.413,6.964
30041755.051,3.126,9.202
72494381.726,4.576,8.479
49013669.119,3.360,7.857
44742386.454,3.449,8.322
39071361.360,3.585,9.680
97189360.883,5.340,7.574
87907560.753,5.136,8.278
25909245.706,2.707,8.872
50630912.040,3.866,8.494
76712290.038,4.500,7.694
76298638.795,4.712,8.219
55209097.240,4.234,8.663
57480175.995,4.022,8.670
53486439.970,3.758,8.589
82321934.625,5.103,8.353
83927168.316,5.129,8.140
39082036.231,3.340,8.429
58007247.739,4.139,9.209
43645543.483,3.764,9.750
21798086.103,2.399,8.863
44303382.394,3.209,7.956
68995692.833,4.070,8.040
14301658.108,2.399,8.951
59157465.064,4.052,9.031
100386484.678,5.658,7.404
72565102.745,4.664,8.122
46685212.934,3.505,8.741
59996776.778,4.246,8.800
68782195.418,4.432,8.433
67571931.945,4.282,8.456
80932867.066,4.573,7.141
57859133.907,4.119,8.707
65887971.082,4.509,8.551
46567789.355,3.850,8.941
38752449.596,3.177,8.722
64836496.311,4.305,8.224
30450068.858,2.946,9.159
34748038.700,2.923,8.447
28186996.256,2.883,9.011
104033287.403,5.617,7.273
60834754.133,4.157,8.997
31562924.136,3.029,9.479
68163052.913,4.290,8.346
59488386.058,4.003,8.837
82977104.818,4.975,8.371
81625399.307,4.857,7.696
67359768.888,4.545,8.875
62321229.887,4.050,7.957
87308433.631,5.228,8.043
64244040.984,3.883,7.733
86738662.404,5.108,8.626
37970515.312,3.401,9.318
42259144.642,3.704,9.860
52345563.157,4.038,9.087
42353884.120,3.404,8.508
48538637.370,3.499,8.046
102840370.595,5.225,7.177
84646387.734,4.902,7.949
42009619.538,3.077,7.595
28803470.043,2.951,8.751
47105535.970,3.232,7.583
27721305.019,2.892,9.551
36039698.063,3.519,9.863
13794601.747,1.978,8.595
56861033.491,3.916,8.339
84263426.745,4.979,8.193
72316912.000,4.066,8.098
72083399.202,4.554,8.296
48547977.882,3.893,9.415
30484762.188,2.789,8.516
22529314.750,2.157,7.892
64968597.837,4.259,8.038
11727679.895,2.133,8.659
30374010.404,3.138,9.083
12389521.882,2.003,7.661
64588305.566,4.129,8.282
84077950.866,4.333,6.541
