#Filename = graphs/graph_in_edges_format/soc-flickr.edges , Algo name = EstTriByRWAndCountPerEdge 
########################
#Graph Properties
########################
vertices,edges,triangles
513969,6380904,58771288
no_of_repeat,seed_count,walk_length,subsample_size,sparsification_prob
100,1,638,31,0.000
#SERWC
#Results: Mean Err, Median Err, Max Err, stddev Err (in %) of simple sampling
47.816,44.104,159.398,31.564 

Fraction of edges seen, fraction of vertices seen(maximum over all run)
3.038,6.904

triangle_estimate,fraction_of_edges_seen,fraction_of_vertices_seen
31851179.110,1.019,4.735
59091705.016,1.650,5.730
46156539.122,1.372,4.812
76637524.113,2.233,5.551
68149654.947,1.806,4.804
12428427.436,0.731,4.512
90132769.354,2.113,4.191
27590575.498,0.960,4.948
95350175.185,2.133,4.270
116256470.370,2.712,4.929
112009201.981,2.675,5.131
118623472.376,2.516,3.716
41829259.398,1.387,5.805
33658101.768,1.427,6.098
152451598.232,3.038,3.272
22803230.596,1.127,5.563
64219098.094,1.723,5.269
54767759.097,1.641,5.434
15298834.094,0.845,4.664
86422243.674,2.142,5.282
23359976.138,0.967,5.047
9377995.273,0.752,4.853
6240884.163,0.523,3.714
111535801.580,2.507,3.700
54064326.107,1.945,6.432
14035321.755,0.758,4.229
49713709.743,1.558,5.920
80601419.022,1.762,3.171
10204779.072,0.904,5.230
35278331.310,1.046,4.552
92093047.072,2.244,5.284
101371028.176,2.536,5.701
130605169.856,2.550,3.752
74220515.022,1.724,3.856
60258536.991,1.854,5.656
70339965.254,2.020,5.233
32464599.348,1.316,6.187
33418067.762,1.427,6.266
54977788.853,1.828,6.039
16682363.436,0.844,5.179
17392464.038,0.976,5.293
125804489.730,2.666,3.218
34984956.414,1.382,5.625
77354292.326,2.094,5.814
70159939.749,1.570,4.940
60658593.668,1.905,5.530
19076035.887,0.967,4.295
35008293.053,1.536,6.904
84691998.545,2.172,5.430
61342023.824,1.783,6.281
96000267.285,2.181,4.369
69973246.633,1.890,5.556
51860680.577,1.740,6.084
31657818.382,1.283,6.055
6890976.263,0.560,3.717
72060208.966,1.776,5.080
75994099.624,2.003,5.172
9211304.991,0.755,4.784
41675904.339,1.347,5.414
53484243.925,1.209,4.486
42245985.103,1.338,6.077
78981189.480,1.806,4.417
91979697.680,2.224,5.485
70896710.796,1.749,4.419
117943376.025,2.485,3.429
39285565.693,1.332,5.210
32214563.925,1.088,4.909
109948910.094,2.463,4.687
18102564.639,0.934,4.542
46309894.182,1.430,4.848
99647450.658,2.396,4.928
8514539.611,0.595,3.942
80351383.599,1.875,4.778
69356492.589,1.885,5.412
24860188.677,1.085,5.594
20619587.900,0.899,4.864
33971479.498,1.168,4.703
121440538.144,2.596,4.069
30060925.480,1.356,6.714
44319612.213,1.337,5.210
69849895.824,1.782,5.561
58241584.577,1.669,5.560
54117666.997,1.305,3.841
38875507.599,1.604,6.022
8304509.856,0.624,3.912
70656676.790,2.211,5.703
95613545.831,2.110,4.278
98870673.944,2.096,3.983
81868265.166,1.852,4.995
61101989.818,1.765,5.760
56531342.282,1.657,5.140
27177183.599,1.086,4.737
63108940.815,1.647,4.502
94059992.401,2.169,4.743
16175624.978,0.971,5.686
91352942.219,2.434,5.899
41049148.878,1.500,5.950
77644333.417,2.031,5.257
16422326.596,0.753,4.512
39132210.633,1.412,5.510
